symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
ANDE,2006-04-27,2006-05-01,32.32,28.12,3,12.6,1.26,2829.3200000000006,2829.3200000000006,0.0
AKAM,2006-06-22,2006-06-27,35.21,35.44,2,-0.46,-0.05,2828.8600000000006,2829.3200000000006,-0.4600000000000364
AKAM,2006-08-04,2006-08-08,42.3,38.92,2,6.76,0.68,2835.620000000001,2835.620000000001,0.0
ADBE,2006-08-04,2006-08-08,34.16,32.01,2,4.3,0.43,2839.920000000001,2839.920000000001,0.0
BKNG,2006-08-10,2006-08-14,33.0,30.98,3,6.06,0.61,2845.980000000001,2845.980000000001,0.0
BKNG,2006-08-16,2006-08-21,34.06,32.56,2,3.0,0.3,2848.980000000001,2848.980000000001,0.0
AMD,2006-08-18,2006-08-22,25.41,23.9,3,4.53,0.45,2853.510000000001,2853.510000000001,0.0
ALGN,2006-10-05,2006-10-10,12.33,13.35,8,-8.16,-0.82,2845.3500000000013,2853.510000000001,-8.159999999999854
ALGN,2006-10-06,2006-10-11,13.59,13.77,7,-1.26,-0.13,2844.090000000001,2853.510000000001,-9.420000000000073
ALGN,2006-10-12,2006-10-17,14.57,14.85,6,-1.68,-0.17,2842.410000000001,2853.510000000001,-11.099999999999909
AMKR,2006-10-13,2006-10-18,7.49,7.39,12,1.2,0.12,2843.610000000001,2853.510000000001,-9.900000000000091
ALGN,2006-10-13,2006-10-19,15.39,13.97,6,8.52,0.85,2852.130000000001,2853.510000000001,-1.3800000000001091
AMKR,2006-11-10,2006-11-15,8.75,9.25,11,-5.5,-0.55,2846.630000000001,2853.510000000001,-6.880000000000109
AMKR,2006-11-14,2006-11-17,9.29,9.67,10,-3.8,-0.38,2842.830000000001,2853.510000000001,-10.680000000000291
AMKR,2006-11-15,2006-11-20,9.67,9.67,10,0.0,0.0,2842.830000000001,2853.510000000001,-10.680000000000291
AMKR,2006-11-16,2006-11-21,9.81,9.86,10,-0.5,-0.05,2842.330000000001,2853.510000000001,-11.180000000000291
AMKR,2006-11-17,2006-11-22,10.17,9.83,9,3.06,0.31,2845.390000000001,2853.510000000001,-8.120000000000346
CHRW,2007-02-01,2007-02-05,55.86,52.72,1,3.14,0.31,2848.5300000000007,2853.510000000001,-4.980000000000473
AVT,2007-02-02,2007-02-07,33.6,32.75,2,1.7,0.17,2850.2300000000005,2853.510000000001,-3.280000000000655
ACAD,2007-03-21,2007-03-23,15.28,13.53,5,8.75,0.88,2858.9800000000005,2858.9800000000005,0.0
ATLC,2007-03-22,2007-03-26,35.47,32.53,2,5.88,0.59,2864.8600000000006,2864.8600000000006,0.0
ACAD,2007-03-27,2007-04-02,16.01,14.99,5,5.1,0.51,2869.9600000000005,2869.9600000000005,0.0
ACAD,2007-03-28,2007-04-02,17.19,14.99,4,8.8,0.88,2878.7600000000007,2878.7600000000007,0.0
ALGN,2007-04-27,2007-05-01,24.78,22.7,4,8.32,0.83,2887.080000000001,2887.080000000001,0.0
CCOI,2007-05-30,2007-06-04,28.51,27.5,3,3.03,0.3,2890.110000000001,2890.110000000001,0.0
CCOI,2007-06-01,2007-06-05,30.14,27.79,3,7.05,0.71,2897.160000000001,2897.160000000001,0.0
ACNT,2007-06-19,2007-06-21,42.45,39.42,2,6.05,0.61,2903.2100000000014,2903.2100000000014,0.0
ALNY,2007-07-11,2007-07-13,24.47,22.92,4,6.2,0.62,2909.410000000001,2909.410000000001,0.0
ALNY,2007-07-12,2007-07-16,25.92,23.26,3,7.98,0.8,2917.3900000000012,2917.3900000000012,0.0
ALNY,2007-07-17,2007-07-20,24.65,24.75,4,-0.4,-0.04,2916.990000000001,2917.3900000000012,-0.40000000000009095
BKNG,2007-08-09,2007-08-13,83.54,77.98,1,5.56,0.56,2922.550000000001,2922.550000000001,0.0
ALKS,2007-08-10,2007-08-14,18.89,16.65,5,11.2,1.12,2933.750000000001,2933.750000000001,0.0
BKNG,2007-08-14,2007-08-16,81.53,74.04,1,7.49,0.75,2941.2400000000007,2941.2400000000007,0.0
CALM,2007-08-24,2007-08-28,20.67,19.0,4,6.68,0.67,2947.9200000000005,2947.9200000000005,0.0
APOG,2007-09-21,2007-09-26,28.81,26.69,3,6.36,0.64,2954.2800000000007,2954.2800000000007,0.0
ARAY,2007-09-27,2007-10-01,18.85,17.55,5,6.5,0.65,2960.7800000000007,2960.7800000000007,0.0
AKAM,2007-10-10,2007-10-12,37.4,36.2,2,2.4,0.24,2963.1800000000007,2963.1800000000007,0.0
BIIB,2007-10-16,2007-10-18,86.64,78.43,1,8.21,0.82,2971.390000000001,2971.390000000001,0.0
CMPR,2007-10-30,2007-11-02,49.36,45.31,2,8.1,0.81,2979.4900000000007,2979.4900000000007,0.0
AKAM,2007-10-31,2007-11-02,41.73,38.94,2,5.58,0.56,2985.0700000000006,2985.0700000000006,0.0
CGNX,2007-11-07,2007-11-09,22.4,20.4,4,8.0,0.8,2993.0700000000006,2993.0700000000006,0.0
ARCB,2008-01-24,2008-01-29,25.34,28.01,3,-8.01,-0.8,2985.0600000000004,2993.0700000000006,-8.010000000000218
AMD,2008-01-25,2008-01-29,7.96,7.49,11,5.17,0.52,2990.2300000000005,2993.0700000000006,-2.8400000000001455
ARCB,2008-01-29,2008-02-01,29.69,30.96,3,-3.81,-0.38,2986.4200000000005,2993.0700000000006,-6.650000000000091
CBRL,2008-01-30,2008-02-04,31.82,32.18,3,-1.08,-0.11,2985.3400000000006,2993.0700000000006,-7.730000000000018
ARCB,2008-01-31,2008-02-04,31.5,30.0,3,4.5,0.45,2989.8400000000006,2993.0700000000006,-3.230000000000018
CAR,2008-02-01,2008-02-05,14.02,12.13,6,11.34,1.13,3001.1800000000007,3001.1800000000007,0.0
CAR,2008-01-31,2008-02-05,13.35,12.13,7,8.54,0.85,3009.7200000000007,3009.7200000000007,0.0
ARCB,2008-02-01,2008-02-05,32.33,27.93,3,13.2,1.32,3022.9200000000005,3022.9200000000005,0.0
ARCB,2008-01-30,2008-02-05,30.25,27.93,3,6.96,0.7,3029.8800000000006,3029.8800000000006,0.0
CAR,2008-01-30,2008-02-05,13.01,12.13,7,6.16,0.62,3036.0400000000004,3036.0400000000004,0.0
CENX,2008-02-01,2008-02-06,54.59,53.96,1,0.63,0.06,3036.6700000000005,3036.6700000000005,0.0
CMPR,2008-02-01,2008-02-06,39.07,36.25,2,5.64,0.56,3042.3100000000004,3042.3100000000004,0.0
CENX,2008-02-05,2008-02-07,58.79,52.07,1,6.72,0.67,3049.03,3049.03,0.0
AMKR,2008-02-15,2008-02-21,11.2,11.99,8,-6.32,-0.63,3042.71,3049.03,-6.320000000000164
AMKR,2008-02-20,2008-02-25,11.85,11.87,8,-0.16,-0.02,3042.55,3049.03,-6.480000000000018
AMKR,2008-02-21,2008-02-25,12.56,11.87,7,4.83,0.48,3047.38,3049.03,-1.650000000000091
CALM,2008-02-27,2008-02-29,37.47,34.65,2,5.64,0.56,3053.02,3053.02,0.0
ADBE,2008-03-27,2008-03-31,39.06,35.61,2,6.9,0.69,3059.92,3059.92,0.0
ADTN,2008-04-22,2008-04-25,18.93,18.42,5,2.55,0.25,3062.4700000000003,3062.4700000000003,0.0
ADTN,2008-04-23,2008-04-28,19.07,18.47,5,3.01,0.3,3065.4800000000005,3065.4800000000005,0.0
ARCB,2008-04-29,2008-05-01,41.79,39.41,2,4.76,0.48,3070.2400000000007,3070.2400000000007,0.0
ARCB,2008-04-30,2008-05-06,42.46,39.9,2,5.12,0.51,3075.3600000000006,3075.3600000000006,0.0
CATY,2008-07-18,2008-07-23,16.19,16.67,4,-1.92,-0.19,3073.4400000000005,3075.3600000000006,-1.9200000000000728
CATY,2008-07-22,2008-07-25,17.92,16.5,4,5.68,0.57,3079.1200000000003,3079.1200000000003,0.0
CAR,2008-07-23,2008-07-25,6.68,6.06,10,6.2,0.62,3085.32,3085.32,0.0
CINF,2008-07-23,2008-07-28,28.28,26.67,3,4.83,0.48,3090.15,3090.15,0.0
CAR,2008-07-24,2008-07-28,7.22,6.0,10,12.2,1.22,3102.35,3102.35,0.0
CBRL,2008-07-24,2008-07-28,26.59,24.09,3,7.5,0.75,3109.85,3109.85,0.0
CINF,2008-07-24,2008-07-28,29.02,26.67,3,7.05,0.7,3116.9,3116.9,0.0
CAR,2008-08-12,2008-08-14,8.31,7.56,9,6.75,0.68,3123.65,3123.65,0.0
CATY,2008-08-12,2008-08-14,24.28,20.15,4,16.52,1.65,3140.17,3140.17,0.0
ALGN,2008-08-12,2008-08-15,13.48,12.96,7,3.64,0.36,3143.81,3143.81,0.0
BLKB,2008-08-12,2008-08-15,23.55,22.86,4,2.76,0.28,3146.57,3146.57,0.0
ALGN,2008-08-13,2008-08-15,13.52,12.96,7,3.92,0.39,3150.4900000000002,3150.4900000000002,0.0
CAR,2008-08-15,2008-08-19,8.61,7.75,9,7.74,0.77,3158.23,3158.23,0.0
CLNE,2008-09-04,2008-09-09,18.77,19.35,5,-2.9,-0.29,3155.33,3158.23,-2.900000000000091
CATY,2008-09-04,2008-09-09,22.68,22.54,4,0.56,0.06,3155.89,3158.23,-2.3400000000001455
CATY,2008-09-09,2008-09-11,24.76,21.97,3,8.37,0.84,3164.2599999999998,3164.2599999999998,0.0
CALM,2008-09-18,2008-09-23,39.64,38.8,2,1.68,0.17,3165.9399999999996,3165.9399999999996,0.0
CALM,2008-09-19,2008-09-25,41.28,37.91,2,6.74,0.67,3172.6799999999994,3172.6799999999994,0.0
CMTL,2008-09-26,2008-09-30,51.59,48.54,1,3.05,0.31,3175.7299999999996,3175.7299999999996,0.0
ARLP,2008-10-21,2008-10-23,34.14,28.67,2,10.94,1.09,3186.6699999999996,3186.6699999999996,0.0
ALGT,2008-10-21,2008-10-24,32.07,31.09,2,1.95,0.2,3188.6199999999994,3188.6199999999994,0.0
CFFN,2008-10-21,2008-10-27,44.45,39.54,2,9.81,0.98,3198.4299999999994,3198.4299999999994,0.0
ALGT,2008-10-23,2008-10-28,32.58,29.92,2,5.32,0.53,3203.7499999999995,3203.7499999999995,0.0
ALGT,2008-10-24,2008-10-28,34.64,29.92,2,9.44,0.94,3213.1899999999996,3213.1899999999996,0.0
CENX,2008-11-04,2008-11-06,15.06,13.53,2,3.06,0.31,3216.2499999999995,3216.2499999999995,0.0
CMCSA,2008-11-04,2008-11-06,17.94,16.65,3,3.87,0.39,3220.1199999999994,3220.1199999999994,0.0
ASTE,2008-11-04,2008-11-06,27.45,23.01,2,8.88,0.89,3228.9999999999995,3228.9999999999995,0.0
CHDN,2008-11-04,2008-11-06,41.28,32.28,1,9.0,0.9,3237.9999999999995,3237.9999999999995,0.0
CHRW,2008-11-04,2008-11-06,56.26,51.38,1,4.88,0.49,3242.8799999999997,3242.8799999999997,0.0
BMRN,2008-11-05,2008-11-07,20.7,17.79,3,8.73,0.87,3251.6099999999997,3251.6099999999997,0.0
CENX,2008-11-05,2008-11-07,15.47,12.08,2,6.78,0.68,3258.39,3258.39,0.0
ALNY,2008-11-05,2008-11-07,28.1,26.29,3,5.43,0.54,3263.8199999999997,3263.8199999999997,0.0
CHDN,2008-12-04,2008-12-08,37.69,35.91,1,1.78,0.18,3265.6,3265.6,0.0
CBRL,2008-12-04,2008-12-09,19.57,21.24,3,-5.01,-0.5,3260.5899999999997,3265.6,-5.010000000000218
CMPR,2008-12-04,2008-12-10,17.66,17.53,4,0.52,0.05,3261.1099999999997,3265.6,-4.4900000000002365
ALKS,2008-12-09,2008-12-11,10.02,9.0,7,7.14,0.71,3268.2499999999995,3268.2499999999995,0.0
ALNY,2008-12-10,2008-12-12,22.42,20.5,3,5.76,0.58,3274.0099999999998,3274.0099999999998,0.0
AKAM,2008-12-11,2008-12-15,15.45,14.27,6,7.08,0.71,3281.0899999999997,3281.0899999999997,0.0
ALKS,2008-12-12,2008-12-16,10.44,9.95,6,2.94,0.29,3284.0299999999997,3284.0299999999997,0.0
ALNY,2008-12-11,2008-12-16,22.44,22.65,3,-0.63,-0.06,3283.3999999999996,3284.0299999999997,-0.6300000000001091
AKAM,2008-12-10,2008-12-16,14.66,13.98,5,3.4,0.34,3286.7999999999997,3286.7999999999997,0.0
CENX,2008-12-11,2008-12-16,9.67,9.6,4,0.28,0.03,3287.08,3287.08,0.0
ASML,2008-12-17,2008-12-19,23.74,22.69,4,4.21,0.42,3291.29,3291.29,0.0
CENX,2008-12-18,2008-12-22,10.21,8.68,4,6.12,0.61,3297.41,3297.41,0.0
ALKS,2008-12-18,2008-12-22,10.94,9.99,7,6.65,0.66,3304.06,3304.06,0.0
CENX,2009-01-06,2009-01-08,12.51,11.38,6,6.78,0.68,3310.84,3310.84,0.0
CMPR,2009-01-07,2009-01-09,21.09,18.8,4,9.16,0.92,3320.0,3320.0,0.0
BKR,2009-01-07,2009-01-09,39.98,37.22,2,5.52,0.55,3325.52,3325.52,0.0
APA,2009-01-07,2009-01-09,89.96,82.15,1,7.81,0.78,3333.33,3333.33,0.0
CENX,2009-01-07,2009-01-09,13.18,12.05,6,6.78,0.68,3340.11,3340.11,0.0
BKR,2009-01-06,2009-01-12,37.56,33.96,2,7.2,0.72,3347.31,3347.31,0.0
AVT,2009-01-29,2009-02-02,21.48,18.69,4,11.16,1.12,3358.47,3358.47,0.0
CBRL,2009-01-29,2009-02-02,20.7,17.34,4,13.44,1.34,3371.91,3371.91,0.0
BKR,2009-01-29,2009-02-02,37.29,32.7,2,9.18,0.92,3381.0899999999997,3381.0899999999997,0.0
CMPR,2009-02-03,2009-02-06,25.02,24.28,3,2.22,0.22,3383.3099999999995,3383.3099999999995,0.0
CMPR,2009-02-04,2009-02-09,25.12,24.59,3,1.59,0.16,3384.8999999999996,3384.8999999999996,0.0
AKAM,2009-02-10,2009-02-12,18.41,16.9,5,7.55,0.76,3392.45,3392.45,0.0
AKAM,2009-02-13,2009-02-18,18.73,16.8,5,9.65,0.96,3402.1,3402.1,0.0
BKNG,2009-02-26,2009-03-02,91.01,82.94,1,8.07,0.81,3410.17,3410.17,0.0
CBRL,2009-02-27,2009-03-04,22.88,23.12,4,-0.96,-0.1,3409.21,3410.17,-0.9600000000000364
CASY,2009-03-11,2009-03-16,25.19,24.49,3,2.1,0.21,3411.31,3411.31,0.0
CAKE,2009-03-13,2009-03-17,10.17,9.48,9,6.21,0.62,3417.52,3417.52,0.0
CAKE,2009-03-12,2009-03-17,9.37,9.48,10,-1.1,-0.11,3416.42,3417.52,-1.099999999999909
ARCB,2009-03-18,2009-03-20,21.34,19.9,4,5.76,0.58,3422.1800000000003,3422.1800000000003,0.0
CCEP,2009-03-18,2009-03-20,12.46,11.78,8,5.44,0.54,3427.6200000000003,3427.6200000000003,0.0
CALM,2009-03-18,2009-03-23,23.28,22.68,4,2.4,0.24,3430.0200000000004,3430.0200000000004,0.0
APA,2009-03-18,2009-03-23,67.85,66.79,1,1.06,0.11,3431.0800000000004,3431.0800000000004,0.0
CGNX,2009-03-18,2009-03-23,12.59,12.81,7,-1.54,-0.15,3429.5400000000004,3431.0800000000004,-1.5399999999999636
CAKE,2009-03-19,2009-03-23,12.63,11.36,7,8.89,0.89,3438.4300000000003,3438.4300000000003,0.0
CALM,2009-03-19,2009-03-23,23.89,22.68,4,4.84,0.48,3443.2700000000004,3443.2700000000004,0.0
CGNX,2009-03-19,2009-03-24,13.03,13.43,7,-2.8,-0.28,3440.4700000000003,3443.2700000000004,-2.800000000000182
CGNX,2009-03-20,2009-03-25,13.23,13.58,7,-2.45,-0.24,3438.0200000000004,3443.2700000000004,-5.25
CALM,2009-03-20,2009-03-25,24.12,23.98,4,0.56,0.06,3438.5800000000004,3443.2700000000004,-4.690000000000055
ALKS,2009-03-27,2009-03-31,13.79,11.99,7,12.6,1.26,3451.1800000000003,3451.1800000000003,0.0
ADTN,2009-04-17,2009-04-21,16.87,15.58,5,6.43,0.64,3457.61,3457.61,0.0
CMTL,2009-04-23,2009-04-28,34.59,33.18,2,2.82,0.28,3460.4300000000003,3460.4300000000003,0.0
CAKE,2009-04-30,2009-05-04,18.53,16.77,5,8.8,0.88,3469.2300000000005,3469.2300000000005,0.0
CMPR,2009-05-05,2009-05-07,40.91,36.7,2,8.42,0.84,3477.6500000000005,3477.6500000000005,0.0
AVT,2009-05-05,2009-05-07,24.21,22.56,4,6.6,0.66,3484.2500000000005,3484.2500000000005,0.0
CENX,2009-05-05,2009-05-08,7.28,7.61,9,-2.97,-0.3,3481.2800000000007,3484.2500000000005,-2.9699999999998
CENX,2009-05-06,2009-05-08,8.06,7.61,9,4.05,0.41,3485.330000000001,3485.330000000001,0.0
ARCB,2009-05-07,2009-05-11,27.7,25.31,3,7.17,0.72,3492.500000000001,3492.500000000001,0.0
CENX,2009-05-07,2009-05-11,8.33,6.9,9,12.87,1.29,3505.370000000001,3505.370000000001,0.0
ARCB,2009-05-06,2009-05-12,26.78,25.0,3,5.34,0.53,3510.710000000001,3510.710000000001,0.0
AVAV,2009-05-08,2009-05-12,30.44,28.46,3,5.94,0.59,3516.650000000001,3516.650000000001,0.0
CDNS,2009-05-08,2009-05-12,6.17,5.84,16,5.28,0.53,3521.930000000001,3521.930000000001,0.0
ADI,2009-05-27,2009-06-01,18.61,18.61,5,-0.01,-0.0,3521.920000000001,3521.930000000001,-0.010000000000218279
ADI,2009-05-28,2009-06-02,18.83,18.7,5,0.63,0.06,3522.550000000001,3522.550000000001,0.0
CALM,2009-06-02,2009-06-04,26.64,24.92,3,5.16,0.52,3527.710000000001,3527.710000000001,0.0
ADSK,2009-06-02,2009-06-04,23.79,22.08,4,6.84,0.68,3534.550000000001,3534.550000000001,0.0
CALM,2009-06-03,2009-06-05,27.18,25.56,3,4.86,0.49,3539.410000000001,3539.410000000001,0.0
CENX,2009-06-12,2009-06-16,8.3,7.6,10,7.0,0.7,3546.410000000001,3546.410000000001,0.0
CAR,2009-06-30,2009-07-07,5.95,5.38,12,6.84,0.68,3553.2500000000014,3553.2500000000014,0.0
AMKR,2009-07-16,2009-07-21,5.62,5.7,17,-1.36,-0.14,3551.8900000000012,3553.2500000000014,-1.3600000000001273
CAR,2009-07-16,2009-07-21,6.77,7.25,14,-6.72,-0.67,3545.1700000000014,3553.2500000000014,-8.079999999999927
AMKR,2009-07-17,2009-07-22,5.81,5.62,17,3.23,0.32,3548.4000000000015,3553.2500000000014,-4.849999999999909
CENX,2009-07-17,2009-07-22,6.84,6.04,12,9.6,0.96,3558.0000000000014,3558.0000000000014,0.0
CAR,2009-07-21,2009-07-23,7.55,7.1,13,5.85,0.59,3563.8500000000013,3563.8500000000013,0.0
CALM,2009-07-21,2009-07-23,31.49,29.85,3,4.92,0.49,3568.7700000000013,3568.7700000000013,0.0
CALM,2009-07-22,2009-07-24,31.95,30.25,3,5.1,0.51,3573.8700000000013,3573.8700000000013,0.0
CENX,2009-07-28,2009-07-30,8.17,7.46,12,8.52,0.85,3582.3900000000012,3582.3900000000012,0.0
CENX,2009-08-04,2009-08-07,10.14,11.47,9,-11.97,-1.2,3570.4200000000014,3582.3900000000012,-11.9699999999998
CENX,2009-08-05,2009-08-10,10.89,10.86,8,0.24,0.02,3570.660000000001,3582.3900000000012,-11.730000000000018
CENX,2009-08-06,2009-08-11,11.36,10.36,8,8.0,0.8,3578.660000000001,3582.3900000000012,-3.730000000000018
CENX,2009-08-07,2009-08-11,11.39,10.36,8,8.24,0.82,3586.900000000001,3586.900000000001,0.0
CAR,2009-08-11,2009-08-13,10.99,10.49,9,4.5,0.45,3591.400000000001,3591.400000000001,0.0
ALGN,2009-08-25,2009-08-31,14.28,13.36,7,6.44,0.64,3597.840000000001,3597.840000000001,0.0
AMKR,2009-09-10,2009-09-15,7.35,7.38,13,-0.39,-0.04,3597.450000000001,3597.840000000001,-0.38999999999987267
AMKR,2009-09-11,2009-09-15,7.77,7.38,12,4.68,0.47,3602.130000000001,3602.130000000001,0.0
CAR,2009-09-11,2009-09-16,12.52,12.67,7,-1.05,-0.11,3601.080000000001,3602.130000000001,-1.050000000000182
AMD,2009-09-11,2009-09-16,5.65,5.85,17,-3.4,-0.34,3597.6800000000007,3602.130000000001,-4.450000000000273
AMD,2009-09-15,2009-09-17,6.01,5.69,16,5.12,0.51,3602.8000000000006,3602.8000000000006,0.0
AMD,2009-09-16,2009-09-18,6.17,5.74,16,6.88,0.69,3609.6800000000007,3609.6800000000007,0.0
CAR,2009-09-16,2009-09-21,13.26,13.43,7,-1.19,-0.12,3608.4900000000007,3609.6800000000007,-1.1900000000000546
CAR,2009-09-17,2009-09-22,13.73,14.0,7,-1.89,-0.19,3606.600000000001,3609.6800000000007,-3.0799999999999272
CATY,2009-10-15,2009-10-19,10.56,10.0,9,5.04,0.5,3611.640000000001,3611.640000000001,0.0
AMZN,2009-10-27,2009-10-29,6.54,6.19,15,5.29,0.53,3616.9300000000007,3616.9300000000007,0.0
BCRX,2009-11-06,2009-11-10,11.96,11.07,6,5.34,0.53,3622.270000000001,3622.270000000001,0.0
CAR,2009-11-11,2009-11-13,11.14,10.11,8,8.24,0.82,3630.5100000000007,3630.5100000000007,0.0
AMD,2009-11-13,2009-11-17,6.8,6.37,14,6.02,0.6,3636.5300000000007,3636.5300000000007,0.0
BCRX,2009-11-12,2009-11-18,12.78,11.08,7,11.9,1.19,3648.4300000000007,3648.4300000000007,0.0
AMD,2009-11-19,2009-11-23,7.69,7.03,13,8.58,0.86,3657.0100000000007,3657.0100000000007,0.0
AMD,2009-12-09,2009-12-11,9.1,8.61,10,4.9,0.49,3661.9100000000008,3661.9100000000008,0.0
AMD,2009-12-10,2009-12-14,9.15,8.81,10,3.4,0.34,3665.310000000001,3665.310000000001,0.0
CENX,2009-12-15,2009-12-18,14.1,14.7,7,-4.2,-0.42,3661.110000000001,3665.310000000001,-4.199999999999818
CLNE,2009-12-22,2009-12-28,15.75,16.55,6,-4.8,-0.48,3656.310000000001,3665.310000000001,-9.0
CENX,2009-12-22,2009-12-28,16.32,16.66,6,-2.04,-0.2,3654.270000000001,3665.310000000001,-11.039999999999964
CENX,2009-12-24,2009-12-30,17.14,16.29,5,4.25,0.43,3658.520000000001,3665.310000000001,-6.789999999999964
CALM,2009-12-31,2010-01-05,36.18,34.18,2,4.0,0.4,3662.520000000001,3665.310000000001,-2.7899999999999636
CLNE,2010-01-08,2010-01-12,19.75,17.87,5,9.4,0.94,3671.920000000001,3671.920000000001,0.0
CAAS,2010-01-12,2010-01-14,27.67,24.41,3,9.78,0.98,3681.700000000001,3681.700000000001,0.0
BCRX,2010-01-12,2010-01-14,8.58,8.21,11,4.07,0.41,3685.7700000000013,3685.7700000000013,0.0
CAR,2010-02-17,2010-02-19,13.46,11.36,7,14.7,1.47,3700.470000000001,3700.470000000001,0.0
CAAS,2010-02-18,2010-02-22,19.07,17.61,4,5.84,0.58,3706.3100000000013,3706.3100000000013,0.0
CENX,2010-02-17,2010-02-22,14.03,13.71,6,1.92,0.19,3708.2300000000014,3708.2300000000014,0.0
CAR,2010-02-18,2010-02-22,13.98,11.22,7,19.32,1.93,3727.5500000000015,3727.5500000000015,0.0
CAAS,2010-02-24,2010-02-26,21.32,20.5,4,3.28,0.33,3730.8300000000017,3730.8300000000017,0.0
CAAS,2010-03-02,2010-03-04,23.51,21.13,3,7.14,0.71,3737.9700000000016,3737.9700000000016,0.0
CCEP,2010-03-02,2010-03-05,26.88,25.98,3,2.7,0.27,3740.6700000000014,3740.6700000000014,0.0
CCEP,2010-03-03,2010-03-05,27.54,25.98,3,4.68,0.47,3745.3500000000013,3745.3500000000013,0.0
CCEP,2010-03-04,2010-03-08,27.66,25.83,3,5.49,0.55,3750.840000000001,3750.840000000001,0.0
CENX,2010-03-05,2010-03-10,14.79,14.84,6,-0.3,-0.03,3750.540000000001,3750.840000000001,-0.3000000000001819
CENX,2010-03-09,2010-03-11,15.78,14.85,6,5.58,0.56,3756.120000000001,3756.120000000001,0.0
CLNE,2010-03-12,2010-03-16,23.5,22.22,4,5.12,0.51,3761.2400000000007,3761.2400000000007,0.0
CAR,2010-04-09,2010-04-14,15.21,14.87,6,2.04,0.2,3763.2800000000007,3763.2800000000007,0.0
CASY,2010-04-13,2010-04-16,41.18,39.33,2,3.7,0.37,3766.9800000000005,3766.9800000000005,0.0
ALGN,2010-07-27,2010-07-29,19.27,17.42,5,9.25,0.92,3776.2300000000005,3776.2300000000005,0.0
BRKR,2010-08-05,2010-08-09,14.45,13.56,6,5.34,0.53,3781.5700000000006,3781.5700000000006,0.0
ACTG,2011-03-09,2011-03-11,33.59,30.79,2,5.59,0.56,3787.1600000000008,3787.1600000000008,0.0
ACTG,2011-03-10,2011-03-14,33.96,30.7,2,6.51,0.65,3793.670000000001,3793.670000000001,0.0
CLNE,2011-03-31,2011-04-04,17.22,16.62,5,3.0,0.3,3796.670000000001,3796.670000000001,0.0
ALKS,2011-05-13,2011-05-18,17.87,18.05,5,-0.9,-0.09,3795.770000000001,3796.670000000001,-0.900000000000091
ALKS,2011-05-17,2011-05-19,18.93,17.21,5,8.6,0.86,3804.370000000001,3804.370000000001,0.0
CLNE,2011-07-14,2011-07-18,17.86,15.77,5,10.45,1.04,3814.8200000000006,3814.8200000000006,0.0
ACTG,2011-08-31,2011-09-02,41.63,37.48,2,8.31,0.83,3823.1300000000006,3823.1300000000006,0.0
ACTG,2011-08-30,2011-09-06,39.92,36.58,2,6.68,0.67,3829.8100000000004,3829.8100000000004,0.0
CMPR,2011-10-12,2011-10-14,33.42,31.27,2,4.3,0.43,3834.1100000000006,3834.1100000000006,0.0
CAR,2011-10-12,2011-10-17,11.87,12.09,8,-1.76,-0.18,3832.3500000000004,3834.1100000000006,-1.7600000000002183
CENX,2011-10-13,2011-10-17,10.6,9.72,9,7.92,0.79,3840.2700000000004,3840.2700000000004,0.0
CENX,2011-10-12,2011-10-18,10.4,9.21,8,9.52,0.95,3849.7900000000004,3849.7900000000004,0.0
CAR,2011-10-13,2011-10-18,12.6,11.78,7,5.74,0.57,3855.53,3855.53,0.0
CAR,2011-10-28,2011-11-01,15.07,13.4,6,10.02,1.0,3865.55,3865.55,0.0
ALGN,2011-11-04,2011-11-10,23.46,22.33,4,4.52,0.45,3870.07,3870.07,0.0
AKAM,2011-11-04,2011-11-10,30.66,29.32,3,4.02,0.4,3874.09,3874.09,0.0
ACTG,2011-12-06,2011-12-08,33.61,30.38,2,6.47,0.65,3880.56,3880.56,0.0
CENX,2011-12-06,2011-12-09,10.54,9.79,9,6.75,0.68,3887.31,3887.31,0.0
CENX,2011-12-08,2011-12-12,10.85,9.75,9,9.9,0.99,3897.21,3897.21,0.0
ACTG,2011-12-28,2011-12-30,35.01,32.24,2,5.54,0.55,3902.75,3902.75,0.0
ALTO,2011-12-29,2012-01-03,18.11,16.5,3,4.83,0.48,3907.58,3907.58,0.0
AKAM,2011-12-28,2012-01-03,33.82,32.93,2,1.78,0.18,3909.36,3909.36,0.0
CMPR,2012-01-31,2012-02-03,38.09,39.04,2,-1.9,-0.19,3907.46,3909.36,-1.900000000000091
CMPR,2012-02-03,2012-02-08,40.77,40.71,2,0.12,0.01,3907.58,3909.36,-1.7800000000002
CLNE,2012-02-28,2012-03-01,21.14,19.19,4,7.8,0.78,3915.38,3915.38,0.0
CLNE,2012-03-22,2012-03-26,25.12,22.96,3,6.48,0.65,3921.86,3921.86,0.0
AMZN,2012-05-01,2012-05-03,12.17,11.49,8,5.46,0.55,3927.32,3927.32,0.0
CAR,2012-05-02,2012-05-07,16.45,15.56,6,5.34,0.53,3932.6600000000003,3932.6600000000003,0.0
CAR,2012-05-03,2012-05-07,17.69,15.56,5,10.65,1.07,3943.3100000000004,3943.3100000000004,0.0
BMRN,2012-11-06,2012-11-08,51.52,46.25,1,5.27,0.53,3948.5800000000004,3948.5800000000004,0.0
