symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
BOOM,2005-06-08,2005-06-16,40.66,42.4,2,3.48,0.35,889.4899999999999,889.4899999999999,0.0
BOOM,2005-06-09,2005-06-16,37.58,42.4,2,9.64,0.96,899.1299999999999,899.1299999999999,0.0
AMKR,2005-06-21,2005-06-29,4.81,4.59,20,-4.4,-0.44,894.7299999999999,899.1299999999999,-4.399999999999977
AMKR,2005-06-22,2005-06-30,4.73,4.54,21,-3.99,-0.4,890.7399999999999,899.1299999999999,-8.389999999999986
AMKR,2005-07-29,2005-08-09,4.61,5.02,18,7.38,0.74,898.1199999999999,899.1299999999999,-1.009999999999991
AMKR,2005-08-02,2005-08-11,4.77,5.22,18,8.1,0.81,906.2199999999999,906.2199999999999,0.0
BOOM,2005-08-11,2005-08-19,43.28,39.8,2,-6.96,-0.7,899.2599999999999,906.2199999999999,-6.960000000000036
BOOM,2005-08-12,2005-08-22,42.78,39.2,2,-7.16,-0.72,892.0999999999999,906.2199999999999,-14.120000000000005
AEIS,2005-08-24,2005-08-30,11.36,11.89,8,4.21,0.42,896.31,906.2199999999999,-9.909999999999968
BCRX,2005-10-21,2005-10-25,13.73,15.32,4,6.36,0.64,902.67,906.2199999999999,-3.5499999999999545
BCRX,2005-10-20,2005-10-28,15.03,14.05,4,-3.92,-0.39,898.75,906.2199999999999,-7.469999999999914
BCRX,2005-10-25,2005-11-02,14.77,14.13,4,-2.56,-0.26,896.19,906.2199999999999,-10.029999999999859
AMKR,2005-11-15,2005-11-18,5.48,5.93,18,8.1,0.81,904.2900000000001,906.2199999999999,-1.9299999999998363
AMKR,2005-11-30,2005-12-02,5.87,6.65,17,13.26,1.33,917.5500000000001,917.5500000000001,0.0
AMKR,2005-12-08,2005-12-16,6.09,5.85,16,-3.84,-0.38,913.71,917.5500000000001,-3.840000000000032
BOOM,2006-01-13,2006-01-18,32.76,34.46,3,5.1,0.51,918.8100000000001,918.8100000000001,0.0
AMD,2006-01-18,2006-01-20,31.87,36.6,3,14.19,1.42,933.0000000000001,933.0000000000001,0.0
BOOM,2006-02-03,2006-02-13,35.25,28.65,2,-13.2,-1.32,919.8000000000001,933.0000000000001,-13.200000000000045
CENX,2006-02-09,2006-02-17,34.85,36.27,2,2.84,0.28,922.6400000000001,933.0000000000001,-10.360000000000014
BLDP,2006-03-01,2006-03-03,5.92,6.46,16,8.64,0.86,931.2800000000001,933.0000000000001,-1.7200000000000273
CAAS,2006-02-28,2006-03-08,13.08,11.28,4,-7.2,-0.72,924.08,933.0000000000001,-8.920000000000073
CAAS,2006-03-01,2006-03-09,12.39,11.88,4,-2.04,-0.2,922.0400000000001,933.0000000000001,-10.960000000000036
CAAS,2006-03-02,2006-03-10,12.4,12.12,4,-1.12,-0.11,920.9200000000001,933.0000000000001,-12.080000000000041
AMKR,2006-03-07,2006-03-15,8.98,8.72,11,-2.86,-0.29,918.0600000000001,933.0000000000001,-14.940000000000055
BLDP,2006-03-08,2006-03-16,5.98,6.2,16,3.52,0.35,921.58,933.0000000000001,-11.420000000000073
AMKR,2006-03-08,2006-03-16,8.44,8.85,11,4.51,0.45,926.09,933.0000000000001,-6.910000000000082
CENX,2006-04-21,2006-05-01,47.76,48.49,2,1.46,0.15,927.5500000000001,933.0000000000001,-5.4500000000000455
CENX,2006-04-25,2006-05-03,47.72,50.5,2,5.56,0.56,933.11,933.11,0.0
CENX,2006-04-26,2006-05-03,47.45,50.5,2,6.1,0.61,939.21,939.21,0.0
BLDP,2006-04-26,2006-05-04,9.63,9.98,6,2.07,0.21,941.2800000000001,941.2800000000001,0.0
BLDP,2006-04-28,2006-05-08,9.06,9.94,6,5.28,0.53,946.5600000000001,946.5600000000001,0.0
BLDP,2006-05-03,2006-05-11,9.47,9.36,6,-0.63,-0.06,945.9300000000001,946.5600000000001,-0.6299999999999955
BLDP,2006-05-04,2006-05-12,9.54,8.66,7,-6.16,-0.62,939.7700000000001,946.5600000000001,-6.789999999999964
AMKR,2006-05-10,2006-05-18,12.07,10.25,8,-14.56,-1.46,925.2100000000002,946.5600000000001,-21.34999999999991
BIDU,2006-05-19,2006-05-24,75.7,82.05,1,6.35,0.63,931.5600000000002,946.5600000000001,-14.999999999999886
CAR,2006-09-27,2006-09-29,17.47,18.16,5,3.45,0.35,935.0100000000002,946.5600000000001,-11.54999999999984
CAR,2006-09-22,2006-10-02,18.05,18.39,5,1.7,0.17,936.7100000000003,946.5600000000001,-9.849999999999795
CAR,2006-09-26,2006-10-03,17.78,18.7,5,4.6,0.46,941.3100000000003,946.5600000000001,-5.249999999999773
AXON,2006-10-19,2006-10-27,9.11,9.61,10,5.0,0.5,946.3100000000003,946.5600000000001,-0.24999999999977263
AXON,2006-10-20,2006-10-27,9.13,9.61,10,4.8,0.48,951.1100000000002,951.1100000000002,0.0
ALGN,2006-10-24,2006-10-27,13.7,14.35,7,4.55,0.46,955.6600000000002,955.6600000000002,0.0
ALGN,2006-10-25,2006-10-27,13.71,14.35,7,4.48,0.45,960.1400000000002,960.1400000000002,0.0
AXON,2006-10-25,2006-10-27,8.92,9.61,11,7.59,0.76,967.7300000000002,967.7300000000002,0.0
ALGN,2006-10-19,2006-10-30,13.62,14.21,7,4.13,0.41,971.8600000000002,971.8600000000002,0.0
ALGN,2006-10-20,2006-10-30,13.71,14.21,7,3.5,0.35,975.3600000000002,975.3600000000002,0.0
BMRN,2007-02-23,2007-03-05,17.91,15.73,5,-10.9,-1.09,964.4600000000003,975.3600000000002,-10.899999999999977
ACAD,2007-04-03,2007-04-10,14.2,16.04,4,7.36,0.74,971.8200000000003,975.3600000000002,-3.5399999999999636
AMSF,2007-05-11,2007-05-15,8.58,9.03,11,4.95,0.5,976.7700000000003,976.7700000000003,0.0
ALGN,2007-05-11,2007-05-21,21.9,22.44,4,2.16,0.22,978.9300000000003,978.9300000000003,0.0
ALGN,2007-05-15,2007-05-23,21.93,22.59,4,2.64,0.26,981.5700000000003,981.5700000000003,0.0
AXON,2007-06-05,2007-06-08,10.17,10.8,9,5.67,0.57,987.2400000000002,987.2400000000002,0.0
CALM,2007-07-19,2007-07-23,18.48,21.51,5,15.15,1.52,1002.3900000000002,1002.3900000000002,0.0
ALNY,2007-07-25,2007-07-27,23.65,25.22,4,6.28,0.63,1008.6700000000002,1008.6700000000002,0.0
ALNY,2007-07-31,2007-08-08,24.0,25.72,4,6.88,0.69,1015.5500000000002,1015.5500000000002,0.0
ALNY,2007-08-01,2007-08-08,23.39,25.72,4,9.32,0.93,1024.8700000000001,1024.8700000000001,0.0
ALNY,2007-08-02,2007-08-08,23.56,25.72,4,8.64,0.86,1033.5100000000002,1033.5100000000002,0.0
CALM,2007-10-12,2007-10-16,23.94,25.93,3,5.97,0.6,1039.4800000000002,1039.4800000000002,0.0
AXON,2007-10-11,2007-10-19,17.45,16.7,5,-3.75,-0.38,1035.7300000000002,1039.4800000000002,-3.75
CALM,2007-11-07,2007-11-16,21.74,23.25,4,6.04,0.6,1041.7700000000002,1041.7700000000002,0.0
ADEA,2007-11-14,2007-11-23,7.54,7.21,13,-4.32,-0.43,1037.4500000000003,1041.7700000000002,-4.319999999999936
BRKR,2007-12-13,2007-12-21,11.46,12.33,8,6.96,0.7,1044.4100000000003,1044.4100000000003,0.0
BRKR,2008-01-04,2008-01-14,12.49,11.62,8,-6.96,-0.7,1037.4500000000003,1044.4100000000003,-6.960000000000036
AMKR,2008-03-04,2008-03-06,11.07,11.8,9,6.57,0.66,1044.0200000000002,1044.4100000000003,-0.39000000000010004
BRKR,2008-03-07,2008-03-12,13.6,14.59,7,6.93,0.69,1050.9500000000003,1050.9500000000003,0.0
BRKR,2008-03-13,2008-03-19,13.85,15.42,7,10.99,1.1,1061.9400000000003,1061.9400000000003,0.0
AKAM,2008-05-23,2008-05-29,35.61,38.53,2,5.84,0.58,1067.7800000000002,1067.7800000000002,0.0
AKAM,2008-05-22,2008-06-02,38.09,38.77,2,1.36,0.14,1069.14,1069.14,0.0
ADEA,2008-08-19,2008-08-21,4.18,4.55,23,8.44,0.84,1077.5800000000002,1077.5800000000002,0.0
CATY,2008-08-14,2008-08-22,19.83,18.25,4,-6.32,-0.63,1071.2600000000002,1077.5800000000002,-6.319999999999936
CATY,2008-08-15,2008-08-25,19.95,18.65,4,-5.2,-0.52,1066.0600000000002,1077.5800000000002,-11.519999999999982
BRKR,2008-08-19,2008-08-27,14.45,14.4,6,-0.3,-0.03,1065.7600000000002,1077.5800000000002,-11.819999999999936
ADEA,2008-08-26,2008-08-28,4.26,4.48,23,5.04,0.5,1070.8000000000002,1077.5800000000002,-6.779999999999973
CALM,2008-08-21,2008-08-29,42.61,40.77,2,-3.68,-0.37,1067.1200000000001,1077.5800000000002,-10.460000000000036
CALM,2008-08-22,2008-09-02,40.7,39.8,2,-1.8,-0.18,1065.3200000000002,1077.5800000000002,-12.259999999999991
CATY,2008-09-23,2008-10-01,23.69,24.13,1,0.44,0.04,1065.7600000000002,1077.5800000000002,-11.819999999999936
CATY,2008-09-24,2008-10-02,24.11,25.33,2,2.44,0.24,1068.2000000000003,1077.5800000000002,-9.379999999999882
CATY,2008-09-25,2008-10-03,24.3,25.68,2,2.76,0.28,1070.9600000000003,1077.5800000000002,-6.619999999999891
AMGN,2008-09-25,2008-10-03,42.45,44.42,1,1.97,0.2,1072.9300000000003,1077.5800000000002,-4.649999999999864
BRKL,2008-09-30,2008-10-08,11.48,10.26,4,-4.88,-0.49,1068.0500000000002,1077.5800000000002,-9.529999999999973
CATY,2008-09-30,2008-10-08,22.7,20.42,2,-4.56,-0.46,1063.4900000000002,1077.5800000000002,-14.089999999999918
AMGN,2008-10-03,2008-10-13,42.6,37.63,2,-9.94,-0.99,1053.5500000000002,1077.5800000000002,-24.029999999999973
AMZN,2009-02-11,2009-02-20,3.07,3.06,32,-0.29,-0.03,1053.2600000000002,1077.5800000000002,-24.319999999999936
CBRL,2009-03-25,2009-03-27,26.66,29.4,3,8.22,0.82,1061.4800000000002,1077.5800000000002,-16.09999999999991
CASY,2009-04-01,2009-04-03,25.86,27.57,3,5.13,0.51,1066.6100000000004,1077.5800000000002,-10.9699999999998
CASY,2009-04-02,2009-04-06,25.7,27.1,3,4.2,0.42,1070.8100000000004,1077.5800000000002,-6.769999999999754
AMD,2009-04-01,2009-04-06,2.96,3.3,20,6.8,0.68,1077.6100000000004,1077.6100000000004,0.0
AMD,2009-03-31,2009-04-06,3.09,3.3,20,4.2,0.42,1081.8100000000004,1081.8100000000004,0.0
CCEP,2009-04-08,2009-04-13,13.32,14.53,7,8.47,0.85,1090.2800000000004,1090.2800000000004,0.0
ADSK,2009-04-16,2009-04-23,17.84,18.8,5,4.8,0.48,1095.0800000000004,1095.0800000000004,0.0
AMKR,2009-04-21,2009-04-23,3.59,4.05,21,9.66,0.97,1104.7400000000005,1104.7400000000005,0.0
AMKR,2009-04-24,2009-04-30,3.74,4.61,21,18.27,1.83,1123.0100000000004,1123.0100000000004,0.0
ALGN,2009-05-07,2009-05-11,11.57,12.34,8,6.16,0.62,1129.1700000000005,1129.1700000000005,0.0
ANDE,2009-05-14,2009-05-18,10.27,11.77,9,13.48,1.35,1142.6500000000005,1142.6500000000005,0.0
CAR,2009-05-14,2009-05-19,2.86,3.5,13,8.32,0.83,1150.9700000000005,1150.9700000000005,0.0
CAR,2009-05-15,2009-05-20,2.94,4.05,13,14.43,1.44,1165.4000000000005,1165.4000000000005,0.0
CAR,2009-06-05,2009-06-15,4.49,4.76,12,3.24,0.32,1168.6400000000006,1168.6400000000006,0.0
ADEA,2009-06-12,2009-06-22,4.95,4.7,20,-5.03,-0.5,1163.6100000000006,1168.6400000000006,-5.029999999999973
ANDE,2009-06-16,2009-06-24,14.97,15.1,6,0.77,0.08,1164.3800000000006,1168.6400000000006,-4.259999999999991
ADEA,2009-06-16,2009-06-24,4.7,4.52,21,-3.74,-0.37,1160.6400000000006,1168.6400000000006,-8.0
ALKS,2009-07-07,2009-07-15,10.16,10.35,9,1.71,0.17,1162.3500000000006,1168.6400000000006,-6.289999999999964
BCRX,2009-07-31,2009-08-10,9.09,9.27,7,1.26,0.13,1163.6100000000006,1168.6400000000006,-5.029999999999973
ACAD,2009-08-07,2009-08-11,4.24,5.5,12,15.12,1.51,1178.7300000000005,1178.7300000000005,0.0
BCRX,2009-08-04,2009-08-12,9.0,9.21,7,1.47,0.15,1180.2000000000005,1180.2000000000005,0.0
BRKR,2009-08-07,2009-08-13,9.9,10.66,10,7.6,0.76,1187.8000000000004,1187.8000000000004,0.0
CENX,2009-08-12,2009-08-14,9.72,11.79,8,16.56,1.66,1204.3600000000004,1204.3600000000004,0.0
ADSK,2009-08-18,2009-08-20,23.12,24.25,4,4.52,0.45,1208.8800000000003,1208.8800000000003,0.0
CAR,2009-08-18,2009-08-21,9.59,11.67,9,18.72,1.87,1227.6000000000004,1227.6000000000004,0.0
CENX,2009-08-18,2009-08-21,10.42,11.65,7,8.61,0.86,1236.2100000000003,1236.2100000000003,0.0
CAR,2009-08-19,2009-08-21,9.62,11.67,9,18.45,1.85,1254.6600000000003,1254.6600000000003,0.0
CERS,2009-08-26,2009-09-03,1.99,2.0,19,0.19,0.02,1254.8500000000004,1254.8500000000004,0.0
CERS,2009-09-01,2009-09-10,2.05,2.19,23,3.22,0.32,1258.0700000000004,1258.0700000000004,0.0
BCRX,2009-09-02,2009-09-11,11.19,10.86,5,-1.65,-0.17,1256.4200000000003,1258.0700000000004,-1.650000000000091
CERS,2009-09-02,2009-09-11,1.91,2.18,23,6.21,0.62,1262.6300000000003,1262.6300000000003,0.0
BCRX,2009-09-03,2009-09-14,10.69,10.87,5,0.9,0.09,1263.5300000000004,1263.5300000000004,0.0
CERS,2009-09-03,2009-09-14,1.92,2.18,25,6.5,0.65,1270.0300000000004,1270.0300000000004,0.0
AMKR,2009-09-18,2009-09-28,6.94,6.88,14,-0.84,-0.08,1269.1900000000005,1270.0300000000004,-0.8399999999999181
AMD,2009-09-25,2009-09-29,5.49,5.85,18,6.48,0.65,1275.6700000000005,1275.6700000000005,0.0
BPOP,2009-09-25,2009-09-30,2.46,2.76,29,8.7,0.87,1284.3700000000006,1284.3700000000006,0.0
CMPR,2009-10-02,2009-10-07,47.65,50.48,2,5.66,0.57,1290.0300000000007,1290.0300000000007,0.0
CLNE,2010-01-13,2010-01-15,17.3,19.26,5,9.8,0.98,1299.8300000000006,1299.8300000000006,0.0
AXON,2010-01-22,2010-02-01,5.7,5.71,17,0.17,0.02,1300.0000000000007,1300.0000000000007,0.0
ALKS,2010-01-29,2010-02-09,10.8,11.56,9,6.84,0.68,1306.8400000000006,1306.8400000000006,0.0
CATY,2010-02-02,2010-02-10,9.06,8.98,11,-0.88,-0.09,1305.9600000000005,1306.8400000000006,-0.8800000000001091
AMD,2010-02-03,2010-02-11,7.67,7.67,13,0.0,0.0,1305.9600000000005,1306.8400000000006,-0.8800000000001091
AMD,2010-02-04,2010-02-12,7.58,7.71,13,1.69,0.17,1307.6500000000005,1307.6500000000005,0.0
BPOP,2010-04-28,2010-05-06,3.74,3.63,26,-2.86,-0.29,1304.7900000000006,1307.6500000000005,-2.8599999999999
BPOP,2010-04-30,2010-05-10,3.67,3.61,27,-1.62,-0.16,1303.1700000000008,1307.6500000000005,-4.479999999999791
BPOP,2010-05-04,2010-05-12,3.6,3.56,23,-0.92,-0.09,1302.2500000000007,1307.6500000000005,-5.399999999999864
CATY,2010-09-23,2010-09-27,11.56,12.1,8,4.32,0.43,1306.5700000000006,1307.6500000000005,-1.0799999999999272
ARAY,2011-02-23,2011-03-03,9.65,10.03,10,3.8,0.38,1310.3700000000006,1310.3700000000006,0.0
ARAY,2011-02-24,2011-03-04,9.56,10.05,10,4.9,0.49,1315.2700000000007,1315.2700000000007,0.0
CLNE,2011-04-12,2011-04-18,15.65,16.44,6,4.74,0.47,1320.0100000000007,1320.0100000000007,0.0
CENX,2011-04-13,2011-04-21,17.78,19.14,5,6.8,0.68,1326.8100000000006,1326.8100000000006,0.0
CENX,2012-01-31,2012-02-06,10.3,10.8,9,4.5,0.45,1331.3100000000006,1331.3100000000006,0.0
CMPR,2012-02-15,2012-02-22,38.14,40.07,2,3.86,0.39,1335.1700000000005,1335.1700000000005,0.0
CMPR,2012-02-16,2012-02-22,38.26,40.07,2,3.62,0.36,1338.7900000000004,1338.7900000000004,0.0
ARAY,2012-02-22,2012-03-01,6.95,6.82,14,-1.82,-0.18,1336.9700000000005,1338.7900000000004,-1.8199999999999363
ARAY,2012-02-23,2012-03-02,6.76,6.75,14,-0.14,-0.01,1336.8300000000004,1338.7900000000004,-1.9600000000000364
ARAY,2012-02-24,2012-03-05,6.83,6.48,14,-4.9,-0.49,1331.9300000000003,1338.7900000000004,-6.860000000000127
CLNE,2012-03-01,2012-03-06,18.23,19.4,5,5.85,0.58,1337.7800000000002,1338.7900000000004,-1.0100000000002183
ARAY,2012-02-28,2012-03-07,6.72,6.22,14,-7.0,-0.7,1330.7800000000002,1338.7900000000004,-8.010000000000218
ARAY,2012-02-29,2012-03-08,6.69,6.49,14,-2.8,-0.28,1327.9800000000002,1338.7900000000004,-10.810000000000173
CLNE,2012-03-14,2012-03-16,18.73,20.17,5,7.2,0.72,1335.1800000000003,1338.7900000000004,-3.6100000000001273
CAR,2012-05-10,2012-05-18,15.48,13.72,6,-10.56,-1.06,1324.6200000000003,1338.7900000000004,-14.170000000000073
CAR,2012-05-11,2012-05-21,15.53,13.69,6,-11.04,-1.1,1313.5800000000004,1338.7900000000004,-25.210000000000036
BPOP,2012-06-15,2012-06-19,13.17,14.35,6,7.08,0.71,1320.6600000000003,1338.7900000000004,-18.13000000000011
BPOP,2012-06-14,2012-06-20,13.25,14.94,6,10.14,1.01,1330.8000000000004,1338.7900000000004,-7.990000000000009
ALNY,2012-07-31,2012-08-08,18.54,18.14,5,-2.0,-0.2,1328.8000000000004,1338.7900000000004,-9.990000000000009
ALNY,2012-08-01,2012-08-09,18.13,17.81,5,-1.6,-0.16,1327.2000000000005,1338.7900000000004,-11.589999999999918
ALNY,2012-08-02,2012-08-10,17.56,17.88,5,1.6,0.16,1328.8000000000004,1338.7900000000004,-9.990000000000009
AXON,2012-11-13,2012-11-20,7.71,8.06,12,4.2,0.42,1333.0000000000005,1338.7900000000004,-5.789999999999964
ACAD,2012-12-06,2012-12-14,4.53,4.71,13,2.34,0.23,1335.3400000000004,1338.7900000000004,-3.4500000000000455
ACAD,2013-01-31,2013-02-08,5.97,6.0,16,0.48,0.05,1335.8200000000004,1338.7900000000004,-2.9700000000000273
AXON,2013-02-06,2013-02-11,7.99,8.37,12,4.56,0.46,1340.3800000000003,1340.3800000000003,0.0
AXON,2013-02-07,2013-02-11,7.92,8.37,12,5.4,0.54,1345.7800000000004,1345.7800000000004,0.0
AXON,2013-02-08,2013-02-12,7.85,8.57,12,8.64,0.86,1354.4200000000005,1354.4200000000005,0.0
CAR,2013-02-22,2013-02-26,21.89,23.25,4,5.44,0.54,1359.8600000000006,1359.8600000000006,0.0
BGC,2013-02-21,2013-03-01,4.29,4.25,23,-0.92,-0.09,1358.9400000000005,1359.8600000000006,-0.9200000000000728
BGC,2013-02-22,2013-03-04,4.12,4.16,24,0.96,0.1,1359.9000000000005,1359.9000000000005,0.0
BGC,2013-02-26,2013-03-06,4.12,4.28,24,3.84,0.38,1363.7400000000005,1363.7400000000005,0.0
CAR,2013-04-04,2013-04-09,26.35,28.08,3,5.19,0.52,1368.9300000000005,1368.9300000000005,0.0
ALKS,2013-05-02,2013-05-06,28.61,29.82,3,3.63,0.36,1372.5600000000006,1372.5600000000006,0.0
ACAD,2013-04-30,2013-05-08,12.79,12.1,7,-4.83,-0.48,1367.7300000000007,1372.5600000000006,-4.829999999999927
ACAD,2013-05-01,2013-05-09,12.5,11.6,8,-7.2,-0.72,1360.5300000000007,1372.5600000000006,-12.029999999999973
ACAD,2013-05-02,2013-05-10,11.66,11.89,8,1.84,0.18,1362.3700000000006,1372.5600000000006,-10.190000000000055
CENX,2013-05-14,2013-05-21,8.45,9.12,11,7.37,0.74,1369.7400000000005,1372.5600000000006,-2.8200000000001637
AMD,2013-05-17,2013-05-21,3.72,4.15,26,11.18,1.12,1380.9200000000005,1380.9200000000005,0.0
ARCB,2013-05-24,2013-05-29,17.1,18.57,5,7.35,0.73,1388.2700000000004,1388.2700000000004,0.0
ALNY,2013-07-19,2013-07-23,41.58,44.6,2,6.04,0.6,1394.3100000000004,1394.3100000000004,0.0
ALNY,2013-07-23,2013-08-01,43.17,46.64,2,6.94,0.69,1401.2500000000005,1401.2500000000005,0.0
BCRX,2013-07-31,2013-08-02,3.86,5.28,15,21.23,2.12,1422.4800000000005,1422.4800000000005,0.0
BCRX,2013-08-09,2013-08-19,5.29,5.44,11,1.65,0.17,1424.1300000000006,1424.1300000000006,0.0
AXON,2013-08-29,2013-09-03,10.82,11.92,9,9.9,0.99,1434.0300000000007,1434.0300000000007,0.0
AXON,2013-10-04,2013-10-14,14.45,14.97,6,3.12,0.31,1437.1500000000005,1437.1500000000005,0.0
ACAD,2013-10-08,2013-10-16,26.73,23.62,3,-9.33,-0.93,1427.8200000000006,1437.1500000000005,-9.329999999999927
ACAD,2013-10-09,2013-10-17,22.6,24.39,4,7.16,0.72,1434.9800000000007,1437.1500000000005,-2.1699999999998454
ACAD,2013-10-11,2013-10-17,22.34,24.39,3,6.15,0.62,1441.1300000000008,1441.1300000000008,0.0
ACAD,2013-10-16,2013-10-25,22.44,24.73,2,4.58,0.46,1445.7100000000007,1445.7100000000007,0.0
CAMT,2013-12-06,2013-12-16,4.36,3.92,8,-3.52,-0.35,1442.1900000000007,1445.7100000000007,-3.519999999999982
AMBA,2014-01-09,2014-01-17,31.49,32.71,3,3.66,0.37,1445.8500000000008,1445.8500000000008,0.0
ARWR,2014-01-22,2014-01-29,11.62,13.5,7,13.16,1.32,1459.010000000001,1459.010000000001,0.0
ARWR,2014-01-23,2014-01-29,11.63,13.5,7,13.09,1.31,1472.1000000000008,1472.1000000000008,0.0
BCRX,2014-01-28,2014-02-05,9.52,9.34,7,-1.26,-0.13,1470.8400000000008,1472.1000000000008,-1.259999999999991
ALTO,2014-01-28,2014-02-05,6.4,6.72,9,2.88,0.29,1473.720000000001,1473.720000000001,0.0
BCRX,2014-01-29,2014-02-06,9.74,9.25,7,-3.43,-0.34,1470.2900000000009,1473.720000000001,-3.4300000000000637
BCRX,2014-01-30,2014-02-07,9.7,9.14,7,-3.92,-0.39,1466.3700000000008,1473.720000000001,-7.350000000000136
AEIS,2014-02-13,2014-02-18,25.8,26.77,3,2.92,0.29,1469.2900000000009,1473.720000000001,-4.430000000000064
ARWR,2014-02-26,2014-03-06,20.59,27.06,4,25.88,2.59,1495.170000000001,1495.170000000001,0.0
ARWR,2014-02-28,2014-03-06,20.26,27.06,4,27.2,2.72,1522.370000000001,1522.370000000001,0.0
ACAD,2014-03-07,2014-03-13,26.35,28.78,3,7.29,0.73,1529.660000000001,1529.660000000001,0.0
ACAD,2014-03-06,2014-03-14,27.69,26.75,3,-2.82,-0.28,1526.840000000001,1529.660000000001,-2.8199999999999363
AUDC,2014-03-06,2014-03-14,8.14,8.08,12,-0.72,-0.07,1526.120000000001,1529.660000000001,-3.5399999999999636
BLDP,2014-03-12,2014-03-14,4.95,5.71,7,5.32,0.53,1531.440000000001,1531.440000000001,0.0
ALTO,2014-03-12,2014-03-18,12.96,14.51,4,6.2,0.62,1537.640000000001,1537.640000000001,0.0
ALTO,2014-03-11,2014-03-19,14.2,15.0,5,4.0,0.4,1541.640000000001,1541.640000000001,0.0
BLDP,2014-03-13,2014-03-21,5.2,4.22,6,-5.88,-0.59,1535.760000000001,1541.640000000001,-5.880000000000109
BLDP,2014-03-18,2014-03-26,5.03,4.86,6,-1.02,-0.1,1534.740000000001,1541.640000000001,-6.900000000000091
BLDP,2014-03-19,2014-03-27,4.62,4.33,7,-2.03,-0.2,1532.710000000001,1541.640000000001,-8.930000000000064
BLDP,2014-03-20,2014-03-28,4.52,4.39,7,-0.91,-0.09,1531.8000000000009,1541.640000000001,-9.840000000000146
BCRX,2014-06-20,2014-06-24,11.27,12.05,8,6.24,0.62,1538.0400000000009,1541.640000000001,-3.6000000000001364
AMKR,2014-06-25,2014-07-01,10.67,11.19,9,4.68,0.47,1542.720000000001,1542.720000000001,0.0
AMKR,2014-06-24,2014-07-02,10.78,11.0,9,1.98,0.2,1544.700000000001,1544.700000000001,0.0
AMBA,2014-07-08,2014-07-16,30.97,30.86,3,-0.33,-0.03,1544.370000000001,1544.700000000001,-0.32999999999992724
CAMT,2014-07-11,2014-07-21,3.88,3.67,16,-3.36,-0.34,1541.0100000000011,1544.700000000001,-3.689999999999827
CAMT,2014-07-16,2014-07-24,3.83,3.59,17,-4.08,-0.41,1536.9300000000012,1544.700000000001,-7.769999999999754
AXON,2014-08-29,2014-09-03,15.2,18.06,6,17.16,1.72,1554.0900000000013,1554.0900000000013,0.0
AXON,2014-09-10,2014-09-12,16.7,18.29,5,7.95,0.8,1562.0400000000013,1562.0400000000013,0.0
ACAD,2014-09-16,2014-09-18,25.99,27.56,3,4.71,0.47,1566.7500000000014,1566.7500000000014,0.0
CENX,2014-09-16,2014-09-18,25.5,27.32,3,5.46,0.55,1572.2100000000014,1572.2100000000014,0.0
CENX,2014-09-11,2014-09-19,26.44,27.12,3,2.04,0.2,1574.2500000000014,1574.2500000000014,0.0
ACAD,2014-09-17,2014-09-19,26.23,27.72,3,4.47,0.45,1578.7200000000014,1578.7200000000014,0.0
CENX,2014-09-12,2014-09-22,26.82,26.26,3,-1.68,-0.17,1577.0400000000013,1578.7200000000014,-1.6800000000000637
AXON,2014-09-16,2014-09-24,17.26,16.16,5,-5.5,-0.55,1571.5400000000013,1578.7200000000014,-7.180000000000064
BINI,2014-09-19,2014-09-29,2.9,2.17,6,-4.38,-0.44,1567.1600000000012,1578.7200000000014,-11.560000000000173
AGIO,2014-11-06,2014-11-13,79.35,87.39,1,8.04,0.8,1575.2000000000012,1578.7200000000014,-3.520000000000209
AXON,2014-11-18,2014-11-20,18.92,19.93,5,5.05,0.5,1580.2500000000011,1580.2500000000011,0.0
CERS,2014-12-31,2015-01-05,6.05,6.82,16,12.32,1.23,1592.570000000001,1592.570000000001,0.0
CERS,2014-12-30,2015-01-05,6.07,6.82,16,12.0,1.2,1604.570000000001,1604.570000000001,0.0
ALKS,2015-01-16,2015-01-21,63.68,70.45,1,6.77,0.68,1611.340000000001,1611.340000000001,0.0
ALKS,2015-02-04,2015-02-06,67.14,69.96,1,2.82,0.28,1614.160000000001,1614.160000000001,0.0
ABUS,2015-02-03,2015-02-11,24.08,22.53,4,-6.2,-0.62,1607.960000000001,1614.160000000001,-6.2000000000000455
ABUS,2015-02-04,2015-02-12,23.5,22.0,4,-6.0,-0.6,1601.960000000001,1614.160000000001,-12.200000000000045
BBSI,2015-02-24,2015-03-05,37.25,39.44,2,4.38,0.44,1606.340000000001,1614.160000000001,-7.819999999999936
AVDL,2015-03-27,2015-04-02,17.41,18.34,5,4.65,0.46,1610.9900000000011,1614.160000000001,-3.1699999999998454
AXON,2015-04-28,2015-05-01,27.52,30.5,3,8.94,0.89,1619.9300000000012,1619.9300000000012,0.0
CLNE,2015-05-07,2015-05-15,8.66,8.47,9,-1.71,-0.17,1618.2200000000012,1619.9300000000012,-1.7100000000000364
CLNE,2015-05-08,2015-05-18,8.33,8.29,9,-0.36,-0.04,1617.8600000000013,1619.9300000000012,-2.0699999999999363
AVXL,2015-10-23,2015-10-28,7.63,9.23,7,11.2,1.12,1629.0600000000013,1629.0600000000013,0.0
