symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown,r_multiple
AAL,2014-07-02,2014-08-08,40.48,33.75,2,-16.63,-1.66,-468.39,-12.12,-456.27,-2.054100790513834
AAL,2014-05-30,2014-09-23,37.55,32.94,2,-12.29,-1.23,-480.68,-12.12,-468.56,-1.636484687083888
AAL,2014-06-17,2014-09-23,38.73,32.92,2,-15.0,-1.5,-495.68,-12.12,-483.56,-1.9364833462432225
AAL,2014-07-03,2014-09-23,40.17,33.26,2,-17.2,-1.72,-512.88,-12.12,-500.76,-2.1409011700273832
AAL,2014-07-18,2014-09-23,39.81,33.06,2,-16.97,-1.7,-529.85,-12.12,-517.73,-2.1313740266264753
AAL,2014-07-25,2014-09-23,39.83,33.19,2,-16.66,-1.67,-546.51,-12.12,-534.39,-2.091388400702988
AAL,2014-05-29,2014-09-23,37.61,32.98,2,-12.32,-1.23,-558.83,-12.12,-546.71,-1.6378622706726935
AAL,2014-07-11,2014-09-23,40.49,32.78,2,-19.04,-1.9,-577.87,-12.12,-565.75,-2.3511978266238573
AAL,2014-05-28,2014-09-30,37.15,32.62,2,-12.18,-1.22,-590.05,-12.12,-577.93,-1.639300134589502
AAL,2014-06-13,2014-10-01,37.94,32.3,2,-14.87,-1.49,-604.92,-12.12,-592.8,-1.9596731681602528
AAL,2014-07-09,2014-10-01,39.67,32.37,2,-18.41,-1.84,-623.3299999999999,-12.12,-611.2099999999999,-2.3203932442651873
AAL,2014-02-25,2014-10-02,34.53,31.73,2,-8.11,-0.81,-631.4399999999999,-12.12,-619.3199999999999,-1.174341152620909
AAL,2014-05-23,2014-10-02,36.48,31.73,2,-13.02,-1.3,-644.4599999999999,-12.12,-632.3399999999999,-1.7845394736842106
AAL,2014-02-28,2014-10-02,34.05,31.73,2,-6.81,-0.68,-651.2699999999999,-12.12,-639.1499999999999,-0.9999999999999999
AAL,2014-03-19,2014-10-02,35.14,31.73,2,-9.68,-0.97,-660.9499999999998,-12.12,-648.8299999999998,-1.377347751849744
AAL,2014-03-20,2014-10-02,34.51,31.73,2,-8.05,-0.81,-668.9999999999998,-12.12,-656.8799999999998,-1.1663286004056796
AAL,2014-03-21,2014-10-02,34.67,31.73,2,-8.48,-0.85,-677.4799999999998,-12.12,-665.3599999999998,-1.2229593308335736
AAL,2014-03-25,2014-10-02,34.77,31.73,2,-8.73,-0.87,-686.2099999999998,-12.12,-674.0899999999998,-1.255392579810181
AAL,2014-03-27,2014-10-02,34.52,31.73,2,-8.08,-0.81,-694.2899999999998,-12.12,-682.1699999999998,-1.1703360370799536
AAL,2014-03-28,2014-10-02,33.72,31.73,2,-5.9,-0.59,-700.1899999999998,-12.12,-688.0699999999998,-0.8748517200474497
AAL,2014-04-01,2014-10-02,34.84,31.73,2,-8.9,-0.89,-709.0899999999998,-12.12,-696.9699999999998,-1.277267508610792
AAL,2014-04-02,2014-10-02,36.02,31.73,2,-11.9,-1.19,-720.9899999999998,-12.12,-708.8699999999998,-1.6518600777345918
AAL,2014-03-14,2014-10-02,33.94,31.73,2,-6.5,-0.65,-727.4899999999998,-12.12,-715.3699999999998,-0.9575721862109606
AAL,2014-04-03,2014-10-02,35.61,31.73,2,-10.88,-1.09,-738.3699999999998,-12.12,-726.2499999999998,-1.5276607694467845
AAL,2014-04-04,2014-10-02,35.45,31.73,2,-10.47,-1.05,-748.8399999999998,-12.12,-736.7199999999998,-1.4767277856135403
AAL,2014-04-08,2014-10-02,33.96,31.73,2,-6.55,-0.66,-755.3899999999998,-12.12,-743.2699999999998,-0.9643698468786807
AAL,2014-04-09,2014-10-02,33.98,31.73,2,-6.6,-0.66,-761.9899999999998,-12.12,-749.8699999999998,-0.9711595055915244
AAL,2014-04-10,2014-10-02,34.6,31.73,2,-8.27,-0.83,-770.2599999999998,-12.12,-758.1399999999998,-1.1950867052023122
AAL,2014-04-11,2014-10-02,32.14,31.73,3,-1.25,-0.13,-771.5099999999998,-12.12,-759.3899999999998,-0.12964115328769962
AAL,2014-04-16,2014-10-02,32.22,31.73,3,-1.49,-0.15,-772.9999999999998,-12.12,-760.8799999999998,-0.15414856196979104
AAL,2014-05-21,2014-10-02,36.09,31.73,2,-12.07,-1.21,-785.0699999999998,-12.12,-772.9499999999998,-1.6722083679689663
AAL,2014-05-22,2014-10-02,36.11,31.73,2,-12.12,-1.21,-797.1899999999998,-12.12,-785.0699999999998,-1.6782054832456381
AAL,2014-07-08,2014-10-08,36.9,31.11,2,-15.68,-1.57,-812.8699999999998,-12.12,-800.7499999999998,-2.124661246612466
AAL,2014-07-29,2014-10-08,38.32,31.32,2,-18.28,-1.83,-831.1499999999997,-12.12,-819.0299999999997,-2.38517745302714
AAL,2014-07-10,2014-10-08,38.65,31.08,2,-19.6,-1.96,-850.7499999999998,-12.12,-838.6299999999998,-2.535575679172057
AAL,2014-07-30,2014-10-09,37.59,30.53,2,-18.77,-1.88,-869.5199999999998,-12.12,-857.3999999999997,-2.496674647512636
AAL,2014-07-31,2014-10-10,36.76,29.7,2,-19.21,-1.92,-888.7299999999998,-12.12,-876.6099999999998,-2.612894450489663
AAL,2014-08-01,2014-10-10,36.66,29.85,2,-18.59,-1.86,-907.3199999999998,-12.12,-895.1999999999998,-2.5354609929078014
AAL,2015-01-23,2015-02-02,52.49,44.0,1,-16.18,-1.62,-923.4999999999998,-12.12,-911.3799999999998,-3.082491903219661
AAL,2015-03-31,2015-05-06,50.95,44.04,1,-13.55,-1.36,-937.0499999999997,-12.12,-924.9299999999997,-2.659470068694799
AAL,2015-03-25,2015-05-06,50.91,44.2,1,-13.17,-1.32,-950.2199999999997,-12.12,-938.0999999999997,-2.5869180907483793
AAL,2015-01-09,2015-05-20,50.85,41.9,1,-17.6,-1.76,-967.8199999999997,-12.12,-955.6999999999997,-3.4611602753195676
AAL,2015-01-21,2015-05-20,49.89,41.68,2,-16.46,-1.65,-984.2799999999997,-12.12,-972.1599999999997,-1.6496291842052517
AAL,2015-01-22,2015-05-20,51.69,43.43,1,-15.98,-1.6,-1000.2599999999998,-12.12,-988.1399999999998,-3.091507061327143
AAL,2015-01-27,2015-05-20,51.16,42.7,1,-16.54,-1.65,-1016.7999999999997,-12.12,-1004.6799999999997,-3.2329945269741986
AAL,2015-01-08,2015-05-20,50.68,41.21,1,-18.67,-1.87,-1035.4699999999998,-12.12,-1023.3499999999998,-3.6838989739542227
AAL,2015-04-29,2015-05-20,48.02,41.2,2,-14.2,-1.42,-1049.6699999999998,-12.12,-1037.55,-1.4785506039150351
AAL,2015-04-22,2015-05-20,48.8,41.93,2,-14.08,-1.41,-1063.7499999999998,-12.12,-1051.6299999999999,-1.4426229508196722
AAL,2015-04-23,2015-05-20,48.5,41.53,2,-14.36,-1.44,-1078.1099999999997,-12.12,-1065.9899999999998,-1.4804123711340205
AAL,2015-04-24,2015-05-20,49.35,42.62,2,-13.64,-1.36,-1091.7499999999998,-12.12,-1079.6299999999999,-1.381965552178318
AAL,2015-04-28,2015-05-20,49.08,42.42,2,-13.57,-1.36,-1105.3199999999997,-12.12,-1093.1999999999998,-1.3824368378158112
AAL,2015-01-06,2015-05-20,51.42,42.09,1,-18.15,-1.81,-1123.4699999999998,-12.12,-1111.35,-3.5297549591598596
AAL,2015-04-01,2015-05-20,48.52,41.66,2,-14.12,-1.41,-1137.5899999999997,-12.12,-1125.4699999999998,-1.4550700741962075
AAL,2014-12-31,2015-05-20,51.07,41.48,1,-18.77,-1.88,-1156.3599999999997,-12.12,-1144.2399999999998,-3.675347562169571
AAL,2015-01-28,2015-05-20,50.08,41.22,1,-17.7,-1.77,-1174.0599999999997,-12.12,-1161.9399999999998,-3.5343450479233227
AAL,2014-12-12,2015-05-21,48.96,40.4,2,-17.48,-1.75,-1191.5399999999997,-12.12,-1179.4199999999998,-1.7851307189542485
AAL,2015-04-21,2015-05-21,47.48,40.7,2,-14.28,-1.43,-1205.8199999999997,-12.12,-1193.6999999999998,-1.5037910699241788
AAL,2014-12-30,2015-05-22,50.22,40.34,1,-19.67,-1.97,-1225.4899999999998,-12.12,-1213.37,-3.9167662285941858
AAL,2014-11-14,2015-05-26,41.86,39.94,2,-4.6,-0.46,-1230.0899999999997,-12.12,-1217.9699999999998,-0.5494505494505494
AAL,2015-02-03,2015-05-26,44.82,39.91,2,-10.94,-1.09,-1241.0299999999997,-12.12,-1228.9099999999999,-1.220437304774654
AAL,2015-02-04,2015-05-26,46.07,39.91,2,-13.37,-1.34,-1254.3999999999996,-12.12,-1242.2799999999997,-1.4510527458215756
AAL,2015-02-05,2015-05-26,46.96,39.91,2,-15.01,-1.5,-1269.4099999999996,-12.12,-1257.2899999999997,-1.5981686541737647
AAL,2015-02-06,2015-05-26,46.37,39.91,2,-13.93,-1.39,-1283.3399999999997,-12.12,-1271.2199999999998,-1.5020487384084538
AAL,2015-02-10,2015-05-26,45.0,39.91,2,-11.31,-1.13,-1294.6499999999996,-12.12,-1282.5299999999997,-1.2566666666666668
AAL,2015-02-11,2015-05-26,46.32,39.91,2,-13.84,-1.38,-1308.4899999999996,-12.12,-1296.3699999999997,-1.4939550949913645
AAL,2015-02-12,2015-05-26,44.39,39.91,2,-10.08,-1.01,-1318.5699999999995,-12.12,-1306.4499999999996,-1.1353908537958999
AAL,2015-01-30,2015-05-26,49.27,39.83,2,-19.17,-1.92,-1337.7399999999996,-12.12,-1325.6199999999997,-1.9454028820783438
AAL,2014-11-20,2015-05-26,41.41,39.94,2,-3.55,-0.35,-1341.2899999999995,-12.12,-1329.1699999999996,-0.42864042501811156
AAL,2014-11-19,2015-05-26,42.48,39.94,2,-5.98,-0.6,-1347.2699999999995,-12.12,-1335.1499999999996,-0.7038606403013185
AAL,2014-11-11,2015-05-26,41.69,39.94,2,-4.2,-0.42,-1351.4699999999996,-12.12,-1339.3499999999997,-0.5037179179659391
AAL,2014-11-12,2015-05-26,40.98,39.94,2,-2.55,-0.25,-1354.0199999999995,-12.12,-1341.8999999999996,-0.3111273792093704
AAL,2014-11-13,2015-05-26,41.27,39.94,2,-3.23,-0.32,-1357.2499999999995,-12.12,-1345.1299999999997,-0.39132541797916154
AAL,2014-11-18,2015-05-26,41.46,39.94,2,-3.68,-0.37,-1360.9299999999996,-12.12,-1348.8099999999997,-0.44380125422093586
AAL,2014-11-21,2015-05-26,42.05,39.94,2,-5.02,-0.5,-1365.9499999999996,-12.12,-1353.8299999999997,-0.5969084423305588
AAL,2014-12-11,2015-05-26,47.19,39.94,2,-15.36,-1.54,-1381.3099999999995,-12.12,-1369.1899999999996,-1.6274634456452637
AAL,2014-11-26,2015-05-26,41.98,39.94,2,-4.87,-0.49,-1386.1799999999994,-12.12,-1374.0599999999995,-0.5800381133873274
AAL,2014-12-16,2015-05-26,48.33,39.94,2,-17.37,-1.74,-1403.5499999999993,-12.12,-1391.4299999999994,-1.7970204841713224
AAL,2014-12-18,2015-05-26,46.01,39.94,2,-13.2,-1.32,-1416.7499999999993,-12.12,-1404.6299999999994,-1.4344707672245163
AAL,2014-12-19,2015-05-26,47.06,39.94,2,-15.14,-1.51,-1431.8899999999994,-12.12,-1419.7699999999995,-1.6085847853803654
AAL,2014-12-23,2015-05-26,48.28,39.94,2,-17.28,-1.73,-1449.1699999999994,-12.12,-1437.0499999999995,-1.7895608947804473
AAL,2014-12-24,2015-05-26,48.0,39.94,2,-16.8,-1.68,-1465.9699999999993,-12.12,-1453.8499999999995,-1.7500000000000002
AAL,2014-12-10,2015-05-26,47.18,39.94,2,-15.35,-1.53,-1481.3199999999993,-12.12,-1469.1999999999994,-1.6267486222975838
AAL,2014-11-25,2015-05-26,40.91,39.94,2,-2.39,-0.24,-1483.7099999999994,-12.12,-1471.5899999999995,-0.29210461989733566
AAL,2014-12-09,2015-05-26,46.54,39.94,2,-14.18,-1.42,-1497.8899999999994,-12.12,-1485.7699999999995,-1.5234207133648474
AAL,2014-12-04,2015-05-26,47.09,39.77,2,-15.55,-1.55,-1513.4399999999994,-12.12,-1501.3199999999995,-1.6510936504565723
AAL,2015-01-13,2015-05-26,47.49,39.94,2,-15.91,-1.59,-1529.3499999999995,-12.12,-1517.2299999999996,-1.675089492524742
AAL,2015-01-14,2015-05-26,46.82,39.94,2,-14.71,-1.47,-1544.0599999999995,-12.12,-1531.9399999999996,-1.570909867577958
AAL,2015-01-15,2015-05-26,46.55,39.94,2,-14.2,-1.42,-1558.2599999999995,-12.12,-1546.1399999999996,-1.5252416756176153
AAL,2014-12-03,2015-05-26,45.24,39.94,2,-11.71,-1.17,-1569.9699999999996,-12.12,-1557.8499999999997,-1.2942086648983202
AAL,2014-12-02,2015-05-26,45.53,39.94,2,-12.28,-1.23,-1582.2499999999995,-12.12,-1570.1299999999997,-1.348561388095761
AAL,2014-12-05,2015-05-26,47.46,39.96,2,-15.81,-1.58,-1598.0599999999995,-12.12,-1585.9399999999996,-1.6656131479140328
AAL,2015-04-17,2015-06-08,45.76,39.05,2,-14.67,-1.47,-1612.7299999999996,-12.12,-1600.6099999999997,-1.6029283216783219
AAL,2015-04-14,2015-06-08,45.09,37.64,2,-16.51,-1.65,-1629.2399999999996,-12.12,-1617.1199999999997,-1.8307828786870703
AAL,2015-04-15,2015-06-08,45.57,38.2,2,-16.17,-1.62,-1645.4099999999996,-12.12,-1633.2899999999997,-1.7741935483870968
AAL,2015-04-16,2015-06-08,45.39,38.65,2,-14.84,-1.48,-1660.2499999999995,-12.12,-1648.1299999999997,-1.6347213042520379
AAL,2015-04-10,2015-06-08,45.72,38.08,2,-16.71,-1.67,-1676.9599999999996,-12.12,-1664.8399999999997,-1.8274278215223099
AAL,2015-04-09,2015-06-08,46.39,38.85,2,-16.25,-1.62,-1693.2099999999996,-12.12,-1681.0899999999997,-1.751455054968743
AAL,2015-04-08,2015-06-08,45.38,37.88,2,-16.53,-1.65,-1709.7399999999996,-12.12,-1697.6199999999997,-1.8212869105332745
AAL,2015-04-07,2015-06-08,45.86,38.43,2,-16.2,-1.62,-1725.9399999999996,-12.12,-1713.8199999999997,-1.7662450937636283
AAL,2015-08-11,2015-08-24,39.8,33.58,2,-15.64,-1.56,-1741.5799999999997,-12.12,-1729.4599999999998,-1.9648241206030153
AAL,2015-08-18,2015-08-24,42.02,35.54,2,-15.4,-1.54,-1756.9799999999998,-12.12,-1744.86,-1.8324607329842928
AAL,2015-08-19,2015-08-24,41.51,34.94,2,-15.82,-1.58,-1772.7999999999997,-12.12,-1760.6799999999998,-1.9055649241146713
AAL,2015-11-03,2016-01-05,44.94,38.21,2,-14.96,-1.5,-1787.7599999999998,-12.12,-1775.6399999999999,-1.6644414775255898
AAL,2015-11-04,2016-01-07,44.36,37.94,2,-14.47,-1.45,-1802.2299999999998,-12.12,-1790.11,-1.6309738503155997
AAL,2015-12-08,2016-01-14,43.1,37.39,2,-13.25,-1.33,-1815.4799999999998,-12.12,-1803.36,-1.5371229698375868
AAL,2015-11-05,2016-01-14,43.68,37.33,2,-14.53,-1.45,-1830.0099999999998,-12.12,-1817.8899999999999,-1.6632326007326006
AAL,2015-11-06,2016-01-14,43.49,37.27,2,-14.3,-1.43,-1844.3099999999997,-12.12,-1832.1899999999998,-1.64405610485169
AAL,2015-11-11,2016-01-14,42.77,37.22,2,-12.98,-1.3,-1857.2899999999997,-12.12,-1845.1699999999998,-1.5174187514613047
AAL,2015-12-02,2016-01-15,42.13,36.93,2,-12.36,-1.24,-1869.6499999999996,-12.12,-1857.5299999999997,-1.4668882031806312
AAL,2015-10-23,2016-01-15,44.22,37.14,2,-16.01,-1.6,-1885.6599999999996,-12.12,-1873.5399999999997,-1.8102668475802808
AAL,2015-10-27,2016-01-15,44.26,36.82,2,-16.8,-1.68,-1902.4599999999996,-12.12,-1890.3399999999997,-1.8978761861726163
AAL,2015-11-10,2016-01-15,42.68,37.06,2,-13.18,-1.32,-1915.6399999999996,-12.12,-1903.5199999999998,-1.5440487347703844
AAL,2015-11-12,2016-01-15,42.33,36.94,2,-12.73,-1.27,-1928.3699999999997,-12.12,-1916.2499999999998,-1.5036617056461141
AAL,2015-10-28,2016-01-19,44.06,36.61,2,-16.91,-1.69,-1945.2799999999997,-12.12,-1933.1599999999999,-1.9189741261915567
AAL,2015-12-04,2016-01-19,41.88,36.53,2,-12.77,-1.28,-1958.0499999999997,-12.12,-1945.9299999999998,-1.5245940783190064
AAL,2015-11-17,2016-01-20,41.09,35.71,2,-13.09,-1.31,-1971.1399999999996,-12.12,-1959.0199999999998,-1.5928449744463373
AAL,2015-11-18,2016-01-20,40.44,34.9,2,-13.7,-1.37,-1984.8399999999997,-12.12,-1972.7199999999998,-1.6938674579624136
AAL,2015-12-10,2016-01-20,41.85,35.71,2,-14.67,-1.47,-1999.5099999999998,-12.12,-1987.3899999999999,-1.7526881720430105
AAL,2015-11-20,2016-01-20,40.52,35.09,2,-13.39,-1.34,-2012.8999999999999,-12.12,-2000.78,-1.6522704837117472
AAL,2015-12-09,2016-01-20,42.34,36.4,2,-14.01,-1.4,-2026.9099999999999,-12.12,-2014.79,-1.6544638639584317
AAL,2015-10-30,2016-01-20,43.65,36.5,2,-16.37,-1.64,-2043.2799999999997,-12.12,-2031.1599999999999,-1.875143184421535
AAL,2015-12-01,2016-01-20,39.63,34.76,2,-12.28,-1.23,-2055.56,-12.12,-2043.44,-1.5493313146606105
AAL,2015-10-29,2016-01-20,43.51,36.24,2,-16.72,-1.67,-2072.2799999999997,-12.12,-2060.16,-1.9213973799126636
AAL,2015-12-03,2016-01-20,41.71,36.44,2,-12.63,-1.26,-2084.91,-12.12,-2072.79,-1.5140254135698874
AAL,2015-11-13,2016-01-20,41.73,36.41,2,-12.75,-1.27,-2097.66,-12.12,-2085.54,-1.5276779295470884
AAL,2015-11-19,2016-02-03,40.08,34.48,2,-13.96,-1.4,-2111.62,-12.12,-2099.5,-1.7415169660678644
AAL,2015-11-24,2016-02-03,39.2,34.4,2,-12.26,-1.23,-2123.88,-12.12,-2111.76,-1.5637755102040816
AAL,2015-11-25,2016-02-03,39.52,34.52,2,-12.65,-1.26,-2136.53,-12.12,-2124.4100000000003,-1.6004554655870444
AAL,2016-03-15,2016-04-22,40.53,35.48,2,-12.47,-1.25,-2149.0,-12.12,-2136.88,-1.538366641993585
AAL,2016-03-17,2016-04-22,40.54,35.73,2,-11.87,-1.19,-2160.87,-12.12,-2148.75,-1.4639861864824861
AAL,2016-03-18,2016-04-22,40.54,35.79,2,-11.73,-1.17,-2172.6,-12.12,-2160.48,-1.4467192895905279
AAL,2016-03-22,2016-04-22,40.25,35.47,2,-11.86,-1.19,-2184.46,-12.12,-2172.34,-1.4732919254658383
AAL,2016-03-23,2016-04-22,41.01,36.01,2,-12.2,-1.22,-2196.66,-12.12,-2184.54,-1.4874420872957814
AAL,2016-03-16,2016-04-26,40.06,35.16,2,-12.23,-1.22,-2208.89,-12.12,-2196.77,-1.5264603095356963
AAL,2016-03-24,2016-04-26,40.13,35.16,2,-12.38,-1.24,-2221.27,-12.12,-2209.15,-1.5424869175180664
AAL,2016-03-30,2016-04-26,40.01,34.94,2,-12.65,-1.27,-2233.92,-12.12,-2221.8,-1.5808547863034244
AAL,2016-03-31,2016-04-26,39.77,34.78,2,-12.55,-1.25,-2246.4700000000003,-12.12,-2234.3500000000004,-1.5778224792557203
AAL,2016-04-21,2016-04-28,39.1,34.41,2,-11.99,-1.2,-2258.46,-12.12,-2246.34,-1.5332480818414322
AAL,2016-04-20,2016-04-28,39.63,34.7,2,-12.45,-1.24,-2270.91,-12.12,-2258.79,-1.570779712339137
AAL,2016-04-19,2016-04-28,39.28,34.43,2,-12.35,-1.24,-2283.2599999999998,-12.12,-2271.14,-1.5720468431771892
AAL,2016-04-15,2016-04-28,39.58,34.53,2,-12.74,-1.27,-2295.9999999999995,-12.12,-2283.8799999999997,-1.6093986862051544
AAL,2016-04-13,2016-04-29,37.66,32.95,2,-12.51,-1.25,-2308.5099999999998,-12.12,-2296.39,-1.6609134360063729
AAL,2016-04-14,2016-04-29,38.66,33.82,2,-12.5,-1.25,-2321.0099999999998,-12.12,-2308.89,-1.6166580444904295
AAL,2016-04-01,2016-04-29,38.46,33.43,2,-13.08,-1.31,-2334.0899999999997,-12.12,-2321.97,-1.7004680187207486
AAL,2016-03-29,2016-04-29,39.19,34.09,2,-13.03,-1.3,-2347.12,-12.12,-2335.0,-1.6624138810921152
AAL,2016-04-12,2016-05-04,37.2,32.52,2,-12.58,-1.26,-2359.7,-12.12,-2347.58,-1.6908602150537633
AAL,2016-04-07,2016-05-04,37.05,32.25,2,-12.95,-1.29,-2372.6499999999996,-12.12,-2360.5299999999997,-1.747638326585695
AAL,2016-04-08,2016-05-04,37.08,32.3,2,-12.9,-1.29,-2385.5499999999997,-12.12,-2373.43,-1.7394822006472495
AAL,2016-04-06,2016-05-04,37.44,32.32,2,-13.67,-1.37,-2399.22,-12.12,-2387.1,-1.825587606837607
AAL,2016-04-05,2016-05-04,37.5,32.21,2,-14.09,-1.41,-2413.31,-12.12,-2401.19,-1.8786666666666667
AAL,2016-09-09,2016-09-21,37.59,33.13,2,-11.89,-1.19,-2425.2,-12.12,-2413.08,-1.5815376429901569
AAL,2016-09-08,2016-09-21,37.28,32.81,2,-12.0,-1.2,-2437.2,-12.12,-2425.08,-1.6094420600858368
AAL,2017-01-27,2017-02-02,48.32,42.16,2,-12.74,-1.27,-2449.9399999999996,-12.12,-2437.8199999999997,-1.318294701986755
AAL,2016-12-09,2017-03-09,47.61,42.03,2,-11.73,-1.17,-2461.6699999999996,-12.12,-2449.5499999999997,-1.2318840579710144
AAL,2017-01-11,2017-03-10,47.63,41.82,2,-12.2,-1.22,-2473.8699999999994,-12.12,-2461.7499999999995,-1.2807054377493177
AAL,2016-12-08,2017-03-13,46.96,41.05,2,-12.59,-1.26,-2486.4599999999996,-12.12,-2474.3399999999997,-1.340502555366269
AAL,2016-12-22,2017-03-13,47.69,41.52,2,-12.94,-1.29,-2499.3999999999996,-12.12,-2487.2799999999997,-1.3566785489620465
AAL,2017-01-12,2017-03-13,47.03,41.32,2,-12.15,-1.21,-2511.5499999999997,-12.12,-2499.43,-1.291728683818839
AAL,2016-12-21,2017-03-13,47.68,41.43,2,-13.1,-1.31,-2524.6499999999996,-12.12,-2512.5299999999997,-1.373741610738255
AAL,2016-12-28,2017-03-13,47.09,40.95,2,-13.03,-1.3,-2537.68,-12.12,-2525.56,-1.3835209173922274
AAL,2016-12-13,2017-03-14,46.33,40.19,2,-13.24,-1.32,-2550.9199999999996,-12.12,-2538.7999999999997,-1.428879775523419
AAL,2016-12-14,2017-03-14,46.23,40.04,2,-13.38,-1.34,-2564.2999999999997,-12.12,-2552.18,-1.4471122647631411
AAL,2016-12-15,2017-03-14,46.48,40.52,2,-12.83,-1.28,-2577.1299999999997,-12.12,-2565.0099999999998,-1.3801635111876076
AAL,2016-12-16,2017-03-14,46.97,40.73,2,-13.29,-1.33,-2590.4199999999996,-12.12,-2578.2999999999997,-1.4147328081754311
AAL,2016-12-20,2017-03-14,46.87,40.67,2,-13.22,-1.32,-2603.6399999999994,-12.12,-2591.5199999999995,-1.410283763601451
AAL,2017-01-25,2017-03-14,46.29,40.4,2,-12.71,-1.27,-2616.3499999999995,-12.12,-2604.2299999999996,-1.372866709872543
AAL,2016-12-29,2017-03-14,46.19,39.99,2,-13.42,-1.34,-2629.7699999999995,-12.12,-2617.6499999999996,-1.4526953886122538
