symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
ADI,2000-03-29,2000-06-09,62.37,70.97,1,8.6,0.86,2977.1600000000008,2977.1600000000008,0.0
ADI,2000-03-14,2000-06-09,62.75,70.97,1,8.22,0.82,2985.3800000000006,2985.3800000000006,0.0
ADBE,2000-06-07,2000-06-21,29.61,32.06,2,4.9,0.49,2990.2800000000007,2990.2800000000007,0.0
ADBE,2000-06-13,2000-07-10,30.65,33.7,3,9.15,0.92,2999.4300000000007,2999.4300000000007,0.0
ADBE,2000-06-06,2000-07-13,31.68,34.32,2,5.28,0.53,3004.710000000001,3004.710000000001,0.0
ADI,2000-03-24,2000-09-01,67.81,75.95,1,8.15,0.81,3012.860000000001,3012.860000000001,0.0
ADBE,2000-06-22,2000-09-19,31.86,38.05,3,18.57,1.86,3031.430000000001,3031.430000000001,0.0
ADBE,2000-07-11,2000-09-20,33.72,39.27,2,11.1,1.11,3042.530000000001,3042.530000000001,0.0
ADBE,2000-07-14,2000-09-21,34.78,39.08,2,8.6,0.86,3051.130000000001,3051.130000000001,0.0
ADSK,2000-04-11,2003-12-04,10.9,12.05,8,9.2,0.92,3060.330000000001,3060.330000000001,0.0
ADSK,2000-03-29,2004-01-22,11.96,13.07,8,8.88,0.89,3069.210000000001,3069.210000000001,0.0
AAPL,2000-03-28,2005-02-01,1.03,1.17,96,12.87,1.29,3082.080000000001,3082.080000000001,0.0
AAPL,2000-03-29,2005-02-01,1.05,1.17,95,11.26,1.13,3093.340000000001,3093.340000000001,0.0
AAPL,2000-03-24,2005-02-03,1.07,1.17,93,9.24,0.92,3102.580000000001,3102.580000000001,0.0
ADSK,2005-01-25,2005-02-04,27.94,31.36,3,10.26,1.03,3112.840000000001,3112.840000000001,0.0
ADSK,2005-02-02,2005-04-07,29.0,33.21,3,12.63,1.26,3125.470000000001,3125.470000000001,0.0
ADSK,2005-02-03,2005-04-08,29.6,33.63,3,12.09,1.21,3137.5600000000013,3137.5600000000013,0.0
ADSK,2005-01-26,2005-04-08,29.65,33.63,3,11.94,1.19,3149.5000000000014,3149.5000000000014,0.0
AAPL,2006-02-14,2006-02-24,1.96,2.15,51,9.76,0.98,3159.2600000000016,3159.2600000000016,0.0
ADEA,2006-07-25,2006-08-03,5.83,6.5,17,11.32,1.13,3170.5800000000017,3170.5800000000017,0.0
ADEA,2006-07-26,2006-09-27,6.14,6.81,16,10.82,1.08,3181.400000000002,3181.400000000002,0.0
ADEA,2006-08-08,2006-10-16,6.29,7.16,15,13.05,1.3,3194.450000000002,3194.450000000002,0.0
ADEA,2006-08-03,2006-10-17,6.48,7.14,15,9.99,1.0,3204.440000000002,3204.440000000002,0.0
ADBE,2000-09-21,2006-12-18,38.74,41.29,2,5.1,0.51,3209.540000000002,3209.540000000002,0.0
ACAD,2007-03-27,2007-08-09,15.14,16.53,6,8.34,0.83,3217.880000000002,3217.880000000002,0.0
AAPL,2007-11-15,2007-11-30,5.0,5.48,19,9.17,0.92,3227.050000000002,3227.050000000002,0.0
AAPL,2008-01-17,2008-05-02,4.86,5.45,20,11.75,1.18,3238.800000000002,3238.800000000002,0.0
ADTN,2008-07-17,2009-07-24,17.93,19.71,5,8.87,0.89,3247.670000000002,3247.670000000002,0.0
ADEA,2009-08-06,2009-10-12,5.4,6.01,18,11.01,1.1,3258.680000000002,3258.680000000002,0.0
ACIW,2006-07-27,2012-02-24,11.83,13.3,8,11.71,1.17,3270.390000000002,3270.390000000002,0.0
ACIW,2006-07-28,2012-02-24,11.47,13.3,8,14.64,1.46,3285.030000000002,3285.030000000002,0.0
ACAD,2012-10-09,2012-11-28,2.63,5.15,32,80.64,8.06,3365.670000000002,3365.670000000002,0.0
ACAD,2012-10-05,2012-11-28,2.77,5.15,36,85.68,8.57,3451.3500000000017,3451.3500000000017,0.0
ACAD,2012-11-30,2013-01-16,5.2,5.39,13,2.47,0.25,3453.8200000000015,3453.8200000000015,0.0
ACAD,2012-11-29,2013-01-16,5.12,5.39,13,3.51,0.35,3457.3300000000017,3457.3300000000017,0.0
ACAD,2013-01-18,2013-01-25,5.36,6.19,18,14.94,1.49,3472.270000000002,3472.270000000002,0.0
ACAD,2013-01-17,2013-01-28,5.48,6.66,18,21.24,2.12,3493.5100000000016,3493.5100000000016,0.0
ACAD,2013-01-30,2013-03-22,6.28,7.57,15,19.35,1.94,3512.8600000000015,3512.8600000000015,0.0
ACAD,2013-01-29,2013-03-22,6.75,7.57,14,11.48,1.15,3524.3400000000015,3524.3400000000015,0.0
ACAD,2013-03-27,2013-04-12,8.23,12.54,12,51.72,5.17,3576.0600000000013,3576.0600000000013,0.0
ACAD,2013-03-26,2013-04-12,8.44,12.54,11,45.1,4.51,3621.160000000001,3621.160000000001,0.0
ACAD,2013-04-17,2013-04-24,12.26,13.49,8,9.84,0.98,3631.0000000000014,3631.0000000000014,0.0
ACAD,2013-04-16,2013-05-21,12.33,13.79,8,11.68,1.17,3642.680000000001,3642.680000000001,0.0
ACAD,2013-05-22,2013-06-07,13.84,17.01,7,22.19,2.22,3664.8700000000013,3664.8700000000013,0.0
ACAD,2013-04-25,2013-06-07,13.44,17.01,7,24.99,2.5,3689.860000000001,3689.860000000001,0.0
ACAD,2007-03-28,2013-06-11,16.11,18.85,5,13.7,1.37,3703.560000000001,3703.560000000001,0.0
ACAD,2007-03-29,2013-06-11,15.85,18.85,5,15.0,1.5,3718.560000000001,3718.560000000001,0.0
ACAD,2007-03-30,2013-06-11,16.45,18.85,5,12.0,1.2,3730.560000000001,3730.560000000001,0.0
ACAD,2013-06-13,2013-07-16,17.87,19.92,5,10.25,1.03,3740.810000000001,3740.810000000001,0.0
ACAD,2013-06-18,2013-08-06,19.0,20.68,5,8.4,0.84,3749.210000000001,3749.210000000001,0.0
ACAD,2013-06-11,2013-08-06,19.57,20.68,5,5.55,0.55,3754.760000000001,3754.760000000001,0.0
ACAD,2013-06-12,2013-08-06,18.68,20.68,5,10.0,1.0,3764.760000000001,3764.760000000001,0.0
ACAD,2013-06-14,2013-09-10,19.63,22.93,5,16.5,1.65,3781.260000000001,3781.260000000001,0.0
ACAD,2013-10-10,2013-10-15,20.61,23.13,4,10.08,1.01,3791.340000000001,3791.340000000001,0.0
ACAD,2013-10-11,2013-12-24,22.98,26.31,3,9.99,1.0,3801.330000000001,3801.330000000001,0.0
ACAD,2013-10-09,2013-12-26,23.81,25.44,4,6.52,0.65,3807.850000000001,3807.850000000001,0.0
ACAD,2013-10-15,2013-12-26,23.63,25.44,3,5.43,0.54,3813.2800000000007,3813.2800000000007,0.0
ACAD,2013-10-16,2013-12-26,23.62,25.44,3,5.46,0.55,3818.7400000000007,3818.7400000000007,0.0
ACAD,2014-01-28,2014-02-12,22.49,24.65,4,8.64,0.86,3827.3800000000006,3827.3800000000006,0.0
ACAD,2013-10-17,2014-02-24,24.39,28.14,3,11.25,1.12,3838.6300000000006,3838.6300000000006,0.0
ACAD,2014-01-08,2014-02-24,23.5,28.14,4,18.56,1.86,3857.1900000000005,3857.1900000000005,0.0
ACAD,2014-01-14,2014-02-24,23.38,28.14,4,19.04,1.9,3876.2300000000005,3876.2300000000005,0.0
ACAD,2014-01-29,2014-02-24,23.27,28.14,4,19.48,1.95,3895.7100000000005,3895.7100000000005,0.0
ADEA,2009-10-29,2014-08-06,5.03,5.62,19,11.36,1.14,3907.0700000000006,3907.0700000000006,0.0
ABUS,2014-08-12,2014-09-24,21.88,23.01,3,3.39,0.34,3910.4600000000005,3910.4600000000005,0.0
ABUS,2014-09-25,2014-10-03,22.84,29.53,3,20.07,2.01,3930.5300000000007,3930.5300000000007,0.0
ACAD,2014-02-25,2014-12-08,28.07,32.19,3,12.36,1.24,3942.890000000001,3942.890000000001,0.0
ACAD,2014-03-04,2014-12-09,28.85,32.78,3,11.79,1.18,3954.6800000000007,3954.6800000000007,0.0
ACAD,2014-02-28,2014-12-09,29.24,32.78,3,10.62,1.06,3965.3000000000006,3965.3000000000006,0.0
ACAD,2014-02-26,2014-12-09,29.18,32.78,3,10.8,1.08,3976.100000000001,3976.100000000001,0.0
ACAD,2014-02-27,2014-12-10,29.7,32.3,3,7.8,0.78,3983.900000000001,3983.900000000001,0.0
ABUS,2015-01-14,2015-01-23,22.11,25.17,3,9.18,0.92,3993.080000000001,3993.080000000001,0.0
ABUS,2014-10-08,2015-01-26,22.81,25.52,2,5.42,0.54,3998.500000000001,3998.500000000001,0.0
ABUS,2015-01-16,2015-01-27,22.98,26.26,3,9.84,0.98,4008.340000000001,4008.340000000001,0.0
ABUS,2015-03-03,2015-03-18,17.99,19.76,5,8.85,0.89,4017.190000000001,4017.190000000001,0.0
ABUS,2015-03-11,2015-03-18,17.98,19.76,5,8.9,0.89,4026.090000000001,4026.090000000001,0.0
ABUS,2015-03-10,2015-03-18,17.6,19.76,5,10.8,1.08,4036.8900000000012,4036.8900000000012,0.0
ABUS,2015-03-12,2015-03-20,18.6,19.48,5,4.4,0.44,4041.2900000000013,4041.2900000000013,0.0
ABUS,2015-02-27,2015-03-20,18.21,19.48,5,6.35,0.63,4047.6400000000012,4047.6400000000012,0.0
ABUS,2015-03-04,2015-03-20,18.6,19.48,5,4.4,0.44,4052.0400000000013,4052.0400000000013,0.0
ACAD,2015-03-26,2015-04-09,30.52,35.11,3,13.77,1.38,4065.8100000000013,4065.8100000000013,0.0
ACAD,2015-03-27,2015-04-09,30.41,35.11,3,14.1,1.41,4079.910000000001,4079.910000000001,0.0
ACAD,2015-03-25,2015-04-13,33.82,37.46,2,7.28,0.73,4087.1900000000014,4087.1900000000014,0.0
ACAD,2015-03-24,2015-04-13,33.97,37.46,2,6.98,0.7,4094.1700000000014,4094.1700000000014,0.0
ACAD,2015-03-19,2015-04-17,34.43,38.03,2,7.2,0.72,4101.370000000002,4101.370000000002,0.0
ACAD,2015-03-20,2015-04-24,35.24,38.36,2,6.24,0.62,4107.6100000000015,4107.6100000000015,0.0
ACAD,2015-05-01,2015-05-11,34.26,38.37,2,8.22,0.82,4115.830000000002,4115.830000000002,0.0
ACAD,2015-04-10,2015-05-15,35.39,39.17,2,7.56,0.76,4123.390000000002,4123.390000000002,0.0
ACAD,2015-08-12,2015-09-09,37.4,40.23,2,5.66,0.57,4129.050000000002,4129.050000000002,0.0
ACAD,2015-08-14,2015-09-09,37.91,40.23,2,4.64,0.46,4133.690000000002,4133.690000000002,0.0
ACAD,2015-08-11,2015-09-17,38.64,43.16,2,9.04,0.9,4142.730000000002,4142.730000000002,0.0
ACAD,2015-08-18,2015-09-18,39.07,43.33,2,8.52,0.85,4151.250000000003,4151.250000000003,0.0
ACAD,2015-08-19,2015-09-18,38.8,43.33,2,9.06,0.91,4160.310000000003,4160.310000000003,0.0
ACAD,2015-08-13,2015-09-18,39.22,43.33,2,8.22,0.82,4168.530000000003,4168.530000000003,0.0
ACAD,2015-09-23,2015-11-04,38.37,42.29,2,7.84,0.78,4176.3700000000035,4176.3700000000035,0.0
ADI,2000-09-22,2017-02-16,63.87,72.85,1,8.98,0.9,4185.350000000003,4185.350000000003,0.0
ADI,2000-09-20,2017-03-02,67.43,74.75,1,7.31,0.73,4192.6600000000035,4192.6600000000035,0.0
AAOI,2017-03-22,2017-03-27,48.02,59.88,2,23.72,2.37,4216.380000000004,4216.380000000004,0.0
AAOI,2017-03-21,2017-03-28,50.48,58.56,1,8.08,0.81,4224.460000000004,4224.460000000004,0.0
AAOI,2017-03-29,2017-05-15,59.18,64.01,1,4.83,0.48,4229.290000000004,4229.290000000004,0.0
AAOI,2017-05-16,2017-05-23,64.11,69.15,1,5.04,0.5,4234.330000000004,4234.330000000004,0.0
AAOI,2017-03-28,2017-05-23,60.02,69.15,1,9.13,0.91,4243.460000000004,4243.460000000004,0.0
ADI,2000-06-13,2017-06-01,69.11,73.46,1,4.35,0.43,4247.810000000004,4247.810000000004,0.0
AAOI,2017-05-25,2017-07-14,68.8,84.2,1,15.4,1.54,4263.210000000004,4263.210000000004,0.0
AAOI,2017-05-24,2017-07-14,68.25,84.2,1,15.95,1.6,4279.1600000000035,4279.1600000000035,0.0
AAOI,2017-06-02,2017-07-17,72.05,84.18,1,12.13,1.21,4291.290000000004,4291.290000000004,0.0
AAOI,2017-07-18,2017-07-20,83.5,88.8,1,5.3,0.53,4296.590000000004,4296.590000000004,0.0
AAOI,2017-07-21,2017-08-02,90.48,93.5,1,3.02,0.3,4299.610000000004,4299.610000000004,0.0
AAOI,2017-08-29,2017-09-19,60.03,67.23,1,7.2,0.72,4306.810000000004,4306.810000000004,0.0
AAOI,2017-08-23,2017-09-20,60.29,63.96,1,3.67,0.37,4310.480000000004,4310.480000000004,0.0
AAOI,2017-08-22,2017-09-20,60.94,63.96,1,3.02,0.3,4313.500000000005,4313.500000000005,0.0
ADI,2000-09-06,2017-09-29,70.24,77.86,1,7.62,0.76,4321.120000000004,4321.120000000004,0.0
AAOI,2018-06-13,2018-07-13,43.18,47.78,2,9.2,0.92,4330.320000000004,4330.320000000004,0.0
AAOI,2018-06-15,2018-07-13,43.56,47.78,2,8.44,0.84,4338.760000000004,4338.760000000004,0.0
AAOI,2018-06-12,2018-07-13,42.5,47.78,2,10.56,1.06,4349.320000000004,4349.320000000004,0.0
AAOI,2018-06-14,2018-07-13,43.59,47.78,2,8.38,0.84,4357.700000000004,4357.700000000004,0.0
AAOI,2018-07-25,2018-08-13,38.26,42.28,2,8.04,0.8,4365.740000000004,4365.740000000004,0.0
AAOI,2018-07-26,2018-08-13,38.13,42.28,2,8.3,0.83,4374.0400000000045,4374.0400000000045,0.0
AAOI,2018-07-31,2018-08-13,37.99,42.28,2,8.58,0.86,4382.620000000004,4382.620000000004,0.0
AACG,2018-08-30,2019-04-11,2.35,3.05,21,14.7,1.47,4397.320000000004,4397.320000000004,0.0
AACG,2018-08-31,2019-04-11,2.12,3.05,20,18.6,1.86,4415.920000000005,4415.920000000005,0.0
AACG,2019-04-12,2019-04-16,2.86,2.72,18,-2.52,-0.25,4413.400000000004,4415.920000000005,-2.5200000000004366
ACAD,2015-09-22,2019-09-17,38.54,42.6,2,8.12,0.81,4421.520000000004,4421.520000000004,0.0
ACAD,2019-09-18,2019-11-12,40.65,46.33,2,11.36,1.14,4432.880000000004,4432.880000000004,0.0
ACAD,2015-11-03,2019-11-12,40.12,46.33,2,12.42,1.24,4445.300000000004,4445.300000000004,0.0
ACAD,2015-09-10,2019-11-12,40.31,46.33,2,12.04,1.2,4457.340000000004,4457.340000000004,0.0
ACAD,2015-09-11,2019-11-12,41.06,46.33,2,10.54,1.05,4467.880000000004,4467.880000000004,0.0
ACAD,2015-11-05,2019-11-13,42.07,46.41,2,8.68,0.87,4476.560000000004,4476.560000000004,0.0
ACAD,2015-11-04,2019-11-20,42.25,46.19,2,7.88,0.79,4484.440000000004,4484.440000000004,0.0
ACAD,2019-12-19,2020-04-20,43.46,49.73,2,12.54,1.25,4496.980000000004,4496.980000000004,0.0
ACAD,2019-12-20,2020-04-20,43.71,49.73,2,12.04,1.2,4509.020000000004,4509.020000000004,0.0
ACAD,2019-12-13,2020-04-21,44.75,47.84,2,6.18,0.62,4515.200000000004,4515.200000000004,0.0
ACAD,2019-12-12,2020-04-21,45.07,47.84,2,5.54,0.55,4520.740000000004,4520.740000000004,0.0
ACAD,2019-12-11,2020-04-27,46.16,51.89,2,11.46,1.15,4532.200000000004,4532.200000000004,0.0
ACMR,2020-04-22,2020-04-28,11.52,12.75,6,7.42,0.74,4539.620000000004,4539.620000000004,0.0
ACMR,2020-04-21,2020-04-30,11.83,13.31,6,8.86,0.89,4548.480000000004,4548.480000000004,0.0
ACMR,2020-04-28,2020-05-08,12.93,15.55,6,15.72,1.57,4564.200000000004,4564.200000000004,0.0
ACAD,2020-05-01,2020-05-21,47.37,51.57,2,8.4,0.84,4572.600000000004,4572.600000000004,0.0
ACAD,2019-12-10,2020-06-24,47.89,52.02,2,8.26,0.83,4580.860000000004,4580.860000000004,0.0
ACAD,2020-04-22,2020-07-08,49.0,56.4,2,14.8,1.48,4595.660000000004,4595.660000000004,0.0
ACAD,2020-04-29,2020-07-08,51.5,56.4,1,4.9,0.49,4600.560000000004,4600.560000000004,0.0
ACAD,2020-05-12,2020-07-08,51.27,56.4,1,5.13,0.51,4605.690000000004,4605.690000000004,0.0
ACAD,2020-04-21,2020-07-08,48.99,56.4,2,14.82,1.48,4620.510000000004,4620.510000000004,0.0
ABUS,2020-06-25,2020-07-20,2.14,2.97,33,27.39,2.74,4647.900000000004,4647.900000000004,0.0
ABUS,2020-05-22,2020-07-21,2.31,2.87,25,14.0,1.4,4661.900000000004,4661.900000000004,0.0
ABUS,2020-07-22,2020-07-24,3.02,4.96,22,42.68,4.27,4704.5800000000045,4704.5800000000045,0.0
ABUS,2020-07-21,2020-07-24,2.89,4.96,27,55.8,5.58,4760.380000000005,4760.380000000005,0.0
ACMR,2020-07-09,2020-07-31,27.7,31.98,3,12.85,1.28,4773.230000000005,4773.230000000005,0.0
ACMR,2020-07-10,2020-08-03,28.65,35.85,3,21.59,2.16,4794.820000000005,4794.820000000005,0.0
ABUS,2020-08-04,2020-08-07,3.82,3.8,8,-0.16,-0.02,4794.660000000005,4794.820000000005,-0.15999999999985448
ACIU,2020-07-28,2020-09-15,7.36,9.06,9,15.3,1.53,4809.9600000000055,4809.9600000000055,0.0
ADAP,2020-07-09,2020-09-17,9.29,10.75,7,10.22,1.02,4820.180000000006,4820.180000000006,0.0
ADAP,2020-07-10,2020-09-17,9.29,10.75,7,10.22,1.02,4830.400000000006,4830.400000000006,0.0
ABUS,2020-09-16,2020-10-06,2.9,3.07,20,3.4,0.34,4833.800000000006,4833.800000000006,0.0
ABUS,2020-09-18,2020-10-08,2.99,3.14,21,3.15,0.31,4836.950000000005,4836.950000000005,0.0
ABUS,2020-10-09,2020-11-12,3.16,3.55,26,10.14,1.01,4847.090000000006,4847.090000000006,0.0
ABUS,2020-10-07,2020-11-12,3.1,3.55,27,12.15,1.21,4859.240000000005,4859.240000000005,0.0
ABUS,2020-11-13,2020-11-30,3.56,4.53,28,27.16,2.72,4886.400000000005,4886.400000000005,0.0
ABUS,2020-07-28,2020-12-01,4.04,3.99,7,-0.35,-0.03,4886.050000000005,4886.400000000005,-0.3500000000003638
AAL,2020-12-01,2020-12-04,14.42,16.4,6,11.88,1.19,4897.930000000005,4897.930000000005,0.0
AAL,2020-12-02,2020-12-04,14.16,16.4,7,15.68,1.57,4913.610000000005,4913.610000000005,0.0
ABUS,2020-12-08,2020-12-15,3.95,4.97,20,20.4,2.04,4934.010000000005,4934.010000000005,0.0
ACMR,2020-11-13,2021-01-07,29.53,33.42,3,11.67,1.17,4945.680000000005,4945.680000000005,0.0
AACG,2019-04-17,2021-02-05,2.71,6.33,15,54.3,5.43,4999.980000000005,4999.980000000005,0.0
ABUS,2021-01-08,2021-02-09,4.04,4.47,18,7.74,0.77,5007.720000000005,5007.720000000005,0.0
AAOI,2020-09-22,2021-02-09,11.19,12.37,8,9.44,0.94,5017.160000000004,5017.160000000004,0.0
ACMR,2020-08-04,2021-02-12,35.76,45.08,2,18.64,1.86,5035.800000000005,5035.800000000005,0.0
AAL,2020-12-16,2021-02-22,16.88,20.44,5,17.8,1.78,5053.600000000005,5053.600000000005,0.0
AAL,2021-02-10,2021-02-23,17.55,20.66,5,15.55,1.55,5069.150000000005,5069.150000000005,0.0
AAL,2021-02-11,2021-02-23,17.3,20.66,5,16.8,1.68,5085.950000000005,5085.950000000005,0.0
AAL,2020-12-08,2021-02-23,17.47,20.66,5,15.95,1.6,5101.900000000005,5101.900000000005,0.0
AACG,2021-02-24,2021-02-26,4.58,5.05,5,2.35,0.23,5104.2500000000055,5104.2500000000055,0.0
AAL,2021-02-24,2021-03-15,20.87,25.17,4,17.2,1.72,5121.450000000005,5121.450000000005,0.0
AACG,2021-03-16,2021-03-22,4.64,5.01,8,2.96,0.3,5124.410000000005,5124.410000000005,0.0
AAME,2021-02-19,2021-03-22,5.11,5.27,6,0.95,0.09,5125.360000000005,5125.360000000005,0.0
AAME,2021-02-23,2021-03-22,4.36,5.27,6,5.46,0.55,5130.820000000005,5130.820000000005,0.0
AAME,2021-02-24,2021-03-22,4.43,5.27,6,5.05,0.5,5135.870000000005,5135.870000000005,0.0
AACG,2021-03-04,2021-03-22,4.51,5.01,6,3.0,0.3,5138.870000000005,5138.870000000005,0.0
AACG,2021-03-24,2021-03-29,4.3,4.36,8,0.48,0.05,5139.350000000005,5139.350000000005,0.0
AACG,2021-03-25,2021-03-29,4.0,4.36,8,2.88,0.29,5142.230000000005,5142.230000000005,0.0
AAL,2021-03-23,2021-06-03,23.35,24.93,4,6.32,0.63,5148.550000000005,5148.550000000005,0.0
AAL,2021-03-24,2021-06-03,22.79,24.93,4,8.56,0.86,5157.110000000005,5157.110000000005,0.0
AAL,2021-03-30,2021-06-03,23.1,24.93,4,7.32,0.73,5164.430000000005,5164.430000000005,0.0
AACG,2021-07-20,2021-07-23,3.02,4.13,16,17.76,1.78,5182.190000000005,5182.190000000005,0.0
AACG,2021-07-21,2021-07-26,3.25,3.22,16,-0.48,-0.05,5181.7100000000055,5182.190000000005,-0.47999999999956344
AACG,2021-04-13,2021-07-26,3.74,3.22,12,-6.24,-0.62,5175.470000000006,5182.190000000005,-6.719999999999345
ACMR,2021-07-30,2021-09-08,28.98,35.24,3,18.78,1.88,5194.2500000000055,5194.2500000000055,0.0
ACMR,2021-08-03,2021-09-08,30.75,35.24,3,13.47,1.35,5207.720000000006,5207.720000000006,0.0
ACMR,2021-08-25,2021-09-08,29.71,35.24,3,16.59,1.66,5224.310000000006,5224.310000000006,0.0
ABUS,2021-06-09,2021-09-10,3.44,4.38,29,27.26,2.73,5251.570000000006,5251.570000000006,0.0
ABUS,2021-02-24,2021-09-13,3.93,4.25,18,5.76,0.58,5257.330000000006,5257.330000000006,0.0
ABUS,2021-03-23,2021-09-13,3.52,4.25,22,16.06,1.61,5273.390000000007,5273.390000000007,0.0
ABUS,2021-09-15,2021-09-27,4.14,4.62,24,11.44,1.14,5284.830000000006,5284.830000000006,0.0
ABUS,2021-09-14,2021-09-27,4.13,4.62,24,11.76,1.18,5296.5900000000065,5296.5900000000065,0.0
ACMR,2021-09-28,2021-10-06,35.57,38.33,2,5.51,0.55,5302.100000000007,5302.100000000007,0.0
ACMR,2021-09-30,2021-10-06,34.82,38.33,2,7.01,0.7,5309.110000000007,5309.110000000007,0.0
ACMR,2021-09-14,2021-10-06,34.79,38.33,2,7.07,0.71,5316.180000000007,5316.180000000007,0.0
ACMR,2021-09-15,2021-10-06,34.26,38.33,2,8.13,0.81,5324.310000000007,5324.310000000007,0.0
ACMR,2021-09-09,2021-10-06,34.75,38.33,2,7.16,0.72,5331.470000000007,5331.470000000007,0.0
ABUS,2021-10-05,2021-12-02,4.17,4.31,23,3.22,0.32,5334.690000000007,5334.690000000007,0.0
ABUS,2021-10-08,2021-12-02,4.13,4.31,24,4.32,0.43,5339.010000000007,5339.010000000007,0.0
ABUS,2021-10-14,2021-12-02,4.16,4.31,24,3.6,0.36,5342.610000000007,5342.610000000007,0.0
ABUS,2021-10-15,2021-12-02,4.18,4.31,23,2.99,0.3,5345.600000000007,5345.600000000007,0.0
ABUS,2021-10-19,2021-12-02,4.13,4.31,24,4.32,0.43,5349.920000000006,5349.920000000006,0.0
ABUS,2021-10-20,2021-12-02,4.12,4.31,24,4.56,0.46,5354.480000000007,5354.480000000007,0.0
ACET,2021-12-07,2021-12-09,13.24,13.74,6,3.0,0.3,5357.480000000007,5357.480000000007,0.0
ABUS,2021-12-08,2021-12-10,3.9,4.14,14,3.36,0.34,5360.8400000000065,5360.8400000000065,0.0
ABUS,2021-12-07,2021-12-21,3.98,4.29,14,4.34,0.43,5365.180000000007,5365.180000000007,0.0
ABUS,2021-12-17,2021-12-21,3.85,4.29,14,6.16,0.62,5371.3400000000065,5371.3400000000065,0.0
ACET,2021-12-14,2021-12-22,14.77,15.66,5,4.45,0.45,5375.790000000006,5375.790000000006,0.0
ACET,2021-12-08,2022-01-03,15.12,18.33,6,19.23,1.92,5395.020000000006,5395.020000000006,0.0
ACET,2021-12-23,2022-01-04,16.01,16.99,5,4.9,0.49,5399.9200000000055,5399.9200000000055,0.0
AAOI,2020-08-11,2023-08-22,14.0,15.48,5,7.4,0.74,5407.320000000005,5407.320000000005,0.0
AAOI,2023-08-23,2023-12-05,15.14,16.13,3,2.97,0.3,5410.290000000005,5410.290000000005,0.0
AAOI,2023-12-06,2023-12-11,16.52,18.56,5,10.2,1.02,5420.490000000005,5420.490000000005,0.0
AAOI,2023-12-12,2023-12-14,18.51,23.19,4,18.72,1.87,5439.2100000000055,5439.2100000000055,0.0
ADMA,2019-04-12,2024-02-28,4.97,5.38,15,6.15,0.62,5445.360000000005,5445.360000000005,0.0
ABUS,2021-12-29,2024-09-06,3.78,4.55,17,13.0,1.3,5458.360000000005,5458.360000000005,0.0
ABUS,2022-01-04,2024-09-06,3.94,4.55,20,12.2,1.22,5470.560000000005,5470.560000000005,0.0
ABUS,2022-01-05,2024-09-06,3.76,4.55,20,15.8,1.58,5486.360000000005,5486.360000000005,0.0
ABUS,2021-12-03,2024-09-06,4.05,4.55,14,7.0,0.7,5493.360000000005,5493.360000000005,0.0
ABUS,2021-12-15,2024-09-09,4.12,4.49,14,5.18,0.52,5498.540000000005,5498.540000000005,0.0
ABUS,2021-12-23,2024-09-09,4.13,4.49,16,5.76,0.58,5504.300000000006,5504.300000000006,0.0
ADMA,2024-09-11,2024-09-19,17.25,19.74,5,12.45,1.24,5516.7500000000055,5516.7500000000055,0.0
ADPT,2024-09-10,2024-09-20,4.27,4.65,22,8.36,0.84,5525.110000000005,5525.110000000005,0.0
AAOI,2024-09-20,2024-09-25,14.09,15.38,6,7.74,0.77,5532.850000000005,5532.850000000005,0.0
ADMA,2024-09-10,2024-10-09,18.48,20.32,5,9.22,0.92,5542.070000000005,5542.070000000005,0.0
AAOI,2024-09-24,2024-10-09,14.36,16.17,6,10.86,1.09,5552.930000000005,5552.930000000005,0.0
AAOI,2024-02-29,2024-10-11,15.05,17.86,2,5.62,0.56,5558.550000000005,5558.550000000005,0.0
AAOI,2024-10-10,2024-10-14,16.04,18.42,5,11.9,1.19,5570.450000000004,5570.450000000004,0.0
AAOI,2024-09-26,2024-10-14,15.95,18.42,5,12.35,1.24,5582.800000000005,5582.800000000005,0.0
ADMA,2024-10-15,2024-11-04,16.34,19.11,6,16.62,1.66,5599.420000000005,5599.420000000005,0.0
ADPT,2024-10-10,2024-11-06,4.87,5.75,18,15.84,1.58,5615.260000000005,5615.260000000005,0.0
ADPT,2024-10-15,2024-11-06,4.88,5.75,18,15.66,1.57,5630.920000000005,5630.920000000005,0.0
AAOI,2024-11-05,2024-11-11,16.8,28.29,5,57.45,5.74,5688.370000000004,5688.370000000004,0.0
AAOI,2024-10-15,2024-11-11,18.55,28.29,5,48.7,4.87,5737.070000000004,5737.070000000004,0.0
AAOI,2024-11-07,2024-11-11,16.83,28.29,5,57.3,5.73,5794.370000000004,5794.370000000004,0.0
AAOI,2023-12-15,2024-11-11,23.71,28.29,4,18.32,1.83,5812.690000000004,5812.690000000004,0.0
AAOI,2024-11-08,2024-11-12,19.5,28.54,4,36.16,3.62,5848.850000000004,5848.850000000004,0.0
ADN,2024-11-12,2024-11-14,4.95,7.27,10,23.2,2.32,5872.050000000004,5872.050000000004,0.0
AAOI,2024-11-15,2024-11-21,27.83,35.5,3,23.01,2.3,5895.060000000004,5895.060000000004,0.0
AAOI,2024-11-12,2024-11-21,27.72,35.5,3,23.34,2.33,5918.400000000004,5918.400000000004,0.0
