Date,Open,High,Low,Close,Volume,SMA150,ATR10,Return_3D,AvgVolume50,ATR_Ratio,setup
2011-07-05,39.12,39.5,38.0,38.53,2965407,,0.0,,,0.0,0
2011-07-06,38.34,39.89,38.33,38.78,1538996,,0.0,,,0.0,0
2011-07-07,39.18,40.23,39.0,39.52,1860860,,0.0,,,0.0,0
2011-07-08,38.93,39.16,37.77,38.54,1153793,,0.0,0.00025953802232026035,,0.0,0
2011-07-11,37.2,37.9,36.63,37.06,1681314,,0.0,-0.044352759154203114,,0.0,0
2011-07-12,36.93,37.62,36.62,37.05,1454308,,0.0,-0.06250000000000011,,0.0,0
2011-07-13,37.01,37.12,36.96,37.01,1304078,,0.0,-0.03969901401141673,,0.0,0
2011-07-14,37.05,37.63,37.0,37.25,1305168,,0.0,0.005126821370750045,,0.0,0
2011-07-15,37.24,37.78,37.0,37.09,1303223,,0.0,0.0010796221322539878,,0.0,0
2011-07-18,37.0,37.34,36.08,36.46,1879662,,1.2,-0.014860848419346095,,0.03291278113000548,0
2011-07-19,36.94,37.45,36.55,36.97,3586344,,1.179,-0.007516778523489975,,0.03189072220719503,0
2011-07-20,36.99,37.42,36.36,37.32,891967,,1.1671000000000002,0.006201132380695418,,0.031272775991425514,0
2011-07-21,36.91,39.14,36.55,38.29,960518,,1.3093900000000005,0.05019199122325824,,0.0341966570906242,0
2011-07-22,38.12,38.66,37.05,37.51,515305,,1.3394510000000004,0.014606437652150417,,0.03570917088776328,0
2011-07-25,37.28,39.12,37.28,37.63,281756,,1.3895059,0.00830653804930348,,0.036925482327929846,0
2011-07-26,37.87,38.1,36.7,37.62,199352,,1.3905553099999999,-0.017498041264037645,,0.036963192716640086,0
2011-07-27,37.49,38.28,36.96,37.35,414474,,1.3834997789999999,-0.004265529192215345,,0.03704149341365461,0
2011-07-28,37.46,37.69,36.88,37.45,187965,,1.3261498010999992,-0.00478341748604838,,0.035411209642189564,0
2011-07-29,36.88,37.6,36.52,37.19,358008,,1.3015348209899993,-0.01143009037745879,,0.034996902957515445,0
2011-08-01,37.56,37.99,36.77,37.3,525419,,1.2933813388909994,-0.0013386880856761652,,0.034675102919329744,0
2011-08-02,38.91,38.98,36.82,37.01,827728,,1.3800432050018991,-0.011748998664886656,,0.03728838705760333,0
2011-08-03,37.71,37.71,36.11,36.14,662249,,1.4020388845017093,-0.02823339607421338,,0.038794656461032355,0
2011-08-04,35.66,36.33,34.83,35.04,520428,,1.4118349960515384,-0.06058981233243965,,0.040292094636174045,0
2011-08-05,35.42,35.67,32.35,35.22,993405,,1.6026514964463847,-0.048365306673871955,,0.04550401750273665,0
2011-08-08,34.08,34.35,30.64,30.71,1436944,,1.9003863468017461,-0.1502490315439956,,0.06188167850217343,0
2011-08-09,33.0,33.0,29.66,31.06,771436,,2.0443477121215716,-0.11358447488584478,,0.06581930818163463,0
2011-08-10,31.38,31.38,30.09,30.28,479471,,1.9689129409094144,-0.14026121521862567,,0.06502354494416825,0
2011-08-11,33.17,36.06,31.25,34.31,899279,,2.3500216468184734,0.11722565939433416,,0.0684937816035696,0
2011-08-12,34.47,34.7,32.45,33.67,486986,,2.340019482136626,0.08403090792015466,,0.06949864811810591,0
2011-08-15,33.69,35.04,32.75,33.98,400169,,2.3350175339229633,0.12219286657859962,,0.0687174082967323,0
2011-08-16,33.75,34.71,33.23,34.55,217571,,2.2495157805306674,0.006995045176333203,,0.0651089950949542,0
2011-08-17,34.55,34.68,34.05,34.49,90392,,2.087564202477601,0.02435402435402434,,0.06052665127508265,0
2011-08-18,33.66,33.66,32.47,32.96,312561,,2.080807782229841,-0.030017657445556067,,0.0631313040725073,0
2011-08-19,32.66,34.44,32.32,33.05,694568,,2.0847270040068566,-0.04341534008683068,,0.06307797288976874,0
2011-08-22,33.81,34.54,31.77,32.23,417927,,2.153254303606171,-0.06552623948970726,,0.06680900724809714,0
2011-08-23,32.3,33.97,32.19,33.06,308764,,2.115928873245554,0.0030339805825243538,,0.06400268824094234,0
2011-08-24,32.52,34.26,32.19,33.72,125439,,2.1113359859209986,0.020272314674735226,,0.06261375996206994,0
2011-08-25,34.05,34.87,32.54,33.26,128586,,2.1332023873288986,0.03195780328886144,,0.06413717340134993,0
2011-08-26,33.19,34.44,31.29,34.3,166584,,2.2348821485960086,0.037507562008469275,,0.0651569139532364,0
2011-08-29,34.4,35.27,34.11,34.82,347761,,2.127393933736408,0.03262158956109129,,0.061096896431258124,0
2011-08-30,35.5,36.75,35.44,36.49,360081,,2.107654540362767,0.09711365003006622,,0.057759784608461685,0
2011-08-31,36.88,38.9,36.77,37.0,726377,,2.13788908632649,0.07871720116618075,,0.05778078611693216,0
2011-09-01,37.27,37.49,35.39,35.94,455194,,2.134100177693841,0.032165422171166025,,0.059379526368776886,0
2011-09-02,34.63,35.52,33.99,34.02,115531,,2.1156901599244566,-0.06768977802137566,,0.06218959905715627,0
2011-09-06,32.97,34.45,32.56,32.87,322099,,2.0931211439320108,-0.1116216216216217,,0.06367876920997903,0
2011-09-07,33.27,34.14,32.86,33.97,226294,,2.0118090295388096,-0.0548135781858653,,0.05922310949481335,0
2011-09-08,33.63,36.68,32.83,33.41,214534,,2.195628126584929,-0.017930629041740365,,0.06571769310341002,0
2011-09-09,33.15,33.38,32.07,32.98,933986,,2.1100653139264356,0.0033465165804684727,,0.063980148997163,0
2011-09-12,32.3,33.17,31.41,32.8,223900,,2.075058782533792,-0.03444215484250812,,0.0632639872723717,0
2011-09-13,32.92,34.42,32.35,33.83,151634,,2.0745529042804125,0.012571086501047546,767715.9,0.061322876271960175,0
2011-09-14,33.95,36.56,33.02,36.25,208412,,2.221097613852371,0.09915100060642823,712576.0,0.06127165831316886,0
2011-09-15,36.86,36.9,35.66,36.33,504554,,2.1229878524671344,0.10762195121951224,691887.16,0.0584362194458336,0
2011-09-16,36.26,36.96,35.98,36.35,543119,,2.008689067220421,0.07449009754655633,665532.34,0.05525967172545863,0
2011-09-19,35.66,36.92,35.05,36.46,86810,,1.9948201604983793,0.0057931034482758825,644192.68,0.05471256611350464,0
2011-09-20,36.75,36.75,35.7,35.99,306006,,1.900338144448541,-0.009358656757500583,616686.52,0.052801837856308445,0
2011-09-21,36.0,36.73,34.72,35.48,458938,,1.9113043300036867,-0.02393397524071539,596779.12,0.05386990783550414,0
2011-09-22,34.45,35.01,33.4,34.01,413128,,1.9281738970033178,-0.06719692814042799,578960.12,0.05669432217004757,0
2011-09-23,33.91,35.08,33.63,34.1,181197,,1.8803565073029855,-0.05251458738538484,556480.7,0.0551424195690025,0
2011-09-26,34.99,34.99,33.17,34.41,137239,,1.874320856572687,-0.03015783540022554,533161.02,0.05447023704076394,0
2011-09-27,34.46,35.87,33.48,34.03,171333,,1.9258887709154184,0.0005880623346075087,498994.44,0.0565938516284284,0
2011-09-28,34.2,35.05,33.3,33.41,215513,,1.9082998938238767,-0.020234604105571985,431577.82,0.057117626274285446,0
2011-09-29,33.99,34.92,32.24,33.19,216732,,1.985469904441489,-0.03545480964835801,418073.12,0.05982132884728801,0
2011-09-30,32.7,33.95,31.46,31.95,548124,,2.0359229139973403,-0.06112253893623276,409825.24,0.0637221569326241,0
2011-10-03,31.77,32.15,30.53,31.46,421789,,1.9943306225976059,-0.05836575875486372,407954.92,0.06339258177360477,0
2011-10-04,30.92,32.32,30.51,30.99,538880,,1.9758975603378452,-0.0662850256101235,413097.4,0.06375919846201501,0
2011-10-05,31.23,31.85,30.72,31.0,626657,,1.891307804304061,-0.029733959311424085,421643.5,0.061009929171098744,0
2011-10-06,31.0,33.14,31.0,32.7,307929,,1.916177023873655,0.03941513032422139,419512.6,0.058598685745371706,0
2011-10-07,32.48,33.89,32.37,32.63,214914,,1.87655932148629,0.05292029686995825,420051.58,0.05751024583163622,0
2011-10-10,33.18,34.36,32.59,33.11,126200,,1.8659033893376606,0.0680645161290323,415415.42,0.05635467802288314,0
2011-10-11,32.34,33.92,32.34,32.82,128988,,1.8373130504038944,0.003669724770642091,407486.8,0.05598150671553609,0
2011-10-12,32.53,33.1,31.48,31.5,521793,,1.8155817453635048,-0.03463070793748091,401368.1,0.05763751572582555,0
2011-10-13,31.33,32.08,31.07,31.5,356509,,1.735023570827154,-0.04862579281183932,395253.3,0.05508011335959219,0
2011-10-14,32.99,32.99,31.61,32.55,461197,,1.710521213744439,-0.008226691042047651,394068.68,0.05255057492302424,0
2011-10-17,32.27,33.01,31.84,32.74,220344,,1.656469092369995,0.03936507936507949,378607.46,0.05059465767776405,0
2011-10-18,32.83,34.05,32.16,33.59,268806,,1.6798221831329954,0.06634920634920638,355244.7,0.05000959163837437,0
2011-10-19,33.52,34.85,33.4,34.06,297454,,1.6568399648196959,0.04639016897081438,345765.06,0.04864474353551661,0
2011-10-20,34.17,34.66,33.4,33.69,469858,,1.6171559683377261,0.029016493585827696,345572.8,0.048001067626527935,0
2011-10-21,34.14,34.5,33.4,33.84,147108,,1.5654403715039538,0.007442691277165903,330529.38,0.0462600582595731,0
2011-10-24,33.97,34.68,33.7,34.09,96579,,1.506896334353558,0.0008807985907222093,322721.24,0.04420347123360392,0
2011-10-25,34.35,34.35,32.73,33.08,207267,,1.5182067009182025,-0.018106262986049226,318863.2,0.04589500305073164,0
