Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70,setup
2021-02-12,10.4,10.4,10.08,10.15,5075.0,1245,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
2021-02-16,10.15,10.25,10.1,10.17,5085.0,750,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
2021-02-17,10.19,10.19,10.15,10.15,5075.0,698,0.0,0.0,0.0,0.0,,,,,,,40.0,,0.0,,,,0.0,0.0,,,False,False,,,,0
2021-02-18,10.15,10.31,10.15,10.21,5105.0,224,0.0,0.0,0.0,0.0,,,,,,,83.78378378378413,82.60869565217428,0.0,,,,0.0,0.0,0.005911330049261032,,False,False,,,,0
2021-02-19,10.28,10.37,10.2,10.24,5120.0,532,0.0,0.0,0.0,0.0,,,,,,,89.51965065502198,88.1188118811883,0.0,,,,0.0,0.0,0.0068829891838742,,True,True,,,,0
2021-02-22,10.29,10.29,10.18,10.2,5100.0,222,0.0,0.0,0.0,0.0,,,,,,,52.42966751918101,56.36875439831054,0.0,,,,0.0,0.0,0.004926108374384119,,False,False,,,,0
2021-02-23,10.17,10.25,10.11,10.18,5090.0,254,0.0,0.0,0.0,0.0,,,,,,,39.999999999999815,45.451106487610936,0.0,,,,0.0,0.0,-0.0029382957884428462,0.0029556650246305,False,False,,,,0
2021-02-24,10.18,10.42,10.15,10.37,5185.0,439,0.0,0.0,0.0,0.0,,,,,,,86.29602807643022,84.20389608018542,0.0,,,,0.0,0.0,0.0126953125,0.0196656833824975,False,False,,,,0
2021-02-25,10.305,10.39,10.18,10.22,5110.0,141,0.0,0.0,0.0,0.0,,,,,,,45.09293085129622,48.176699779595445,0.0,,,,0.0,0.0,0.0019607843137257053,0.0068965517241379,False,False,,,,0
2021-02-26,10.25,10.25,10.09,10.21,5105.0,258,0.17300000000000004,0.0,0.0,0.0,,,,,,,43.03802743531879,46.41158810999997,0.0,,,,0.016944172380019593,0.0169441723800195,0.0029469548133596035,0.0,False,False,,,,0
2021-03-01,10.26,10.26,10.12,10.13,5065.0,62,0.1697000000000001,0.0,0.0,0.0,,,,,,,27.823103898844707,33.37022475989981,0.0,,,,0.016752221125370195,0.0167522211253701,-0.02314368370298925,-0.0107421874999998,False,False,,,,0
2021-03-02,10.13,10.14,10.06,10.1,5050.0,232,0.1607300000000001,0.0,0.0,0.0,,,,,,,23.208033895924387,29.259374914090916,0.0,,,,0.015913861386138622,0.0159138613861386,-0.011741682974559797,-0.0098039215686274,False,False,,,,0
2021-03-03,10.13,10.13,9.91,10.0,5000.0,211,0.16665700000000014,0.0,0.0,0.0,,,,,,,12.686427361276714,18.90742210002969,0.0,,,,0.016665700000000012,0.0166657,-0.020568070519099035,-0.0176817288801571,False,False,,,,0
2021-03-04,10.04,10.04,9.95,9.98,4990.0,215,0.1589913000000001,0.0,0.0,0.0,,,,,,,11.167549513264774,17.277362727229587,32.985860948794304,,,,0.015930991983967947,0.0159309919839679,-0.014807502467917066,-0.0376084860173576,False,False,,,,0
2021-03-05,10.08,10.08,9.81,9.92,4960.0,256,0.17009217000000004,0.0,0.0,0.0,,,,,,,7.2574952467631135,12.84704904464408,35.2265250806993,,,,0.017146388104838713,0.0171463881048387,-0.017821782178217838,-0.0293542074363992,False,False,,,,0
2021-03-08,9.96,10.04,9.85,9.87,4935.0,245,0.17208295299999998,0.0,0.0,0.0,,,,,,,5.048137348477553,9.998368979899029,37.14709433661786,,,,0.01743494964539007,0.01743494964539,-0.013000000000000123,-0.0333006856023507,False,False,,,,0
2021-03-09,9.9,9.92,9.87,9.91,4955.0,30,0.15987465770000003,0.0,0.0,0.0,,,,,,,30.45394730297257,27.21380525110655,38.79329655597663,,,,0.0161326597073663,0.0161326597073663,-0.007014028056112287,-0.0217176702862784,False,False,,,,0
2021-03-10,9.9,9.92,9.83,9.92,4960.0,353,0.15288719193000003,0.0,0.0,0.0,,,,,,,36.79567541834247,31.57647031746734,41.05410082942286,,,,0.015412015315524196,0.0154120153155241,0.0,-0.0178217821782178,True,True,,,,0
