Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70,setup
2024-05-13,10.2,10.2,10.13,10.13,10.13,1400,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
2024-05-14,10.13,10.13,10.13,10.13,10.13,0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
2024-05-15,10.11,10.11,10.1,10.11,10.11,39200,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,False,False,,,,0
2024-05-16,10.1,10.11,10.09,10.11,10.11,7300,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,-0.001974333662389083,,False,False,,,,0
2024-05-17,10.1,10.11,10.1,10.11,10.11,400,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,-0.001974333662389083,,False,False,,,,0
2024-05-20,10.11,10.11,10.1,10.11,10.11,1894600,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,False,False,,,,0
2024-05-21,10.108,10.115,10.1,10.11,10.11,61900,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,-0.001974333662389,False,False,,,,0
2024-05-22,10.11,10.13,10.11,10.13,10.13,79100,0.0,0.0,0.0,0.0,,,,,,,88.36363636363636,80.8208366219416,0.0,,,,0.0,0.0,0.001978239366963619,0.0,False,False,,,,0
2024-05-23,10.12,10.13,10.11,10.13,10.13,265500,0.0,0.0,0.0,0.0,,,,,,,88.36363636363636,80.8208366219416,0.0,,,,0.0,0.0,0.001978239366963619,0.0019782393669636,False,False,,,,0
2024-05-24,10.13,10.13,10.13,10.13,10.13,1600,0.019500000000000205,0.0,0.0,0.0,,,,,,,88.36363636363636,80.8208366219416,0.0,,,,0.0019249753208292401,0.0019249753208292,0.001978239366963619,0.0019782393669636,False,False,,,,0
2024-05-28,10.13,10.14,10.13,10.13,10.13,8800,0.018550000000000164,0.0,0.0,0.0,,,,,,,88.36363636363636,80.8208366219416,0.0,,,,0.0018311944718657613,0.0018311944718657,0.0,0.0019782393669636,False,False,,,,0
2024-05-29,10.12,10.13,10.12,10.13,10.13,3800,0.017695000000000304,0.0,0.0,0.0,,,,,,,88.36363636363636,80.8208366219416,0.0,,,,0.001746791707798648,0.0017467917077986,0.0,0.0019782393669636,False,False,,,,0
2024-05-30,10.13,10.135,10.13,10.135,10.135,41000,0.016425500000000173,0.0,0.0,0.0,,,,,,,95.65406529512175,89.64098065874177,0.0,,,,0.0016206709422792475,0.0016206709422792,0.000493583415597243,0.0024727992087043,False,False,,,,0
2024-05-31,10.135,10.135,10.135,10.135,10.135,0,0.014782950000000156,0.0,0.0,0.0,,,,,,,95.65406529512175,89.64098065874177,21.70353762451222,,,,0.0014586038480513227,0.0014586038480513,0.000493583415597243,0.0004935834155972,False,False,,,,0
2024-06-03,10.135,10.135,10.135,10.135,10.135,0,0.01330465500000014,0.0,0.0,0.0,,,,,,,95.65406529512175,89.64098065874177,20.21060836564441,,,,0.0013127434632461904,0.0013127434632461,0.000493583415597243,0.0004935834155972,False,False,,,,0
2024-06-04,10.135,10.135,10.135,10.135,10.135,0,0.011974189500000126,0.0,0.0,0.0,,,,,,,95.65406529512175,89.64098065874177,18.93095471518629,,,,0.0011814691169215715,0.0011814691169215,0.0,0.0004935834155972,False,False,,,,0
2024-06-05,10.1,10.1,10.1,10.1,10.1,2000,0.014276770550000128,0.0,0.0,0.0,,,,,,,4.1226031200237685,8.022159839014392,25.0757683610427,,,,0.0014135416386138742,0.0014135416386138,-0.003453379378391741,-0.0029615004935835,False,False,,,,0
2024-06-06,10.09,10.14,10.09,10.14,10.14,600,0.017849093495000187,0.0,0.0,0.0,,,,,,,63.68832744967408,61.47429178041482,22.64623823713185,,,,0.0017602656306706297,0.0017602656306706,0.0004933399111988201,0.0009871668311944,False,False,,,,0
2024-06-07,10.14,10.14,10.14,10.14,10.14,0,0.01606418414550017,0.0,0.0,0.0,,,,,,,63.68832744967408,61.474291780414816,20.56378384520827,,,,0.001584239067603567,0.0015842390676035,0.0004933399111988201,0.0004933399111988,False,False,,,,0
2024-06-10,10.14,10.14,10.14,10.14,10.14,0,0.014457765730950154,0.0152500000000001,0.0,0.0,,,,,,,63.68832744967408,61.47429178041482,18.7788229378452,1217250.95,,,0.0014258151608432103,0.0014258151608432,0.003960396039603964,0.0004933399111988,False,False,,,,0
2024-06-11,10.14,10.14,10.14,10.14,10.14,0,0.013011989157855139,0.0144875000000001,0.0,0.0,,,,,,,63.68832744967408,61.47429178041483,17.248856445819712,1216541.85,,,0.0012832336447588892,0.0012832336447588,0.0,0.0004933399111988,False,False,2.172828376414134,,,0
2024-06-12,10.145,10.145,10.14,10.14,10.14,3100,0.012210790242069525,0.014013125,0.0,0.0,,,,,,,63.68832744967408,61.47429178041483,17.132649236663504,1218113.55,,,0.0012042199449772706,0.0012042199449772,0.0,0.0004933399111988,False,False,2.172828376414134,,,0
2024-06-13,10.14,10.14,10.14,10.14,10.14,0,0.010989711217862573,0.01331246875,0.0,0.0,,,,,,,63.68832744967408,61.47429178041483,17.033043057386752,1198297.95,,,0.0010837979504795437,0.0010837979504795,0.0,0.0039603960396039,False,False,2.037498451047328,,,0
2024-06-14,10.14,10.14,10.14,10.14,10.14,0,0.009890740096076316,0.0126468453125,0.0,0.0,,,,,,,63.68832744967408,61.47429178041483,16.947666332292396,1194607.8,,,0.0009754181554315893,0.0009754181554315,0.0,0.0,False,False,2.037498451047328,,,0
2024-06-17,10.14,10.14,10.14,10.14,10.14,500,0.008901666086468685,0.012014503046875,0.0,0.0,10.1288,,,,,,63.68832744967408,61.47429178041483,16.874486282211517,1194659.1,,,0.0008778763398884304,0.0008778763398884,0.0,0.0,False,False,2.037498451047328,,,0
2024-06-18,10.14,10.15,10.13,10.13,10.13,900,0.010011499477821774,0.0124137778945313,0.0,0.0,10.1288,,,,,,12.7872392971571,25.079111587540226,16.811760524999336,237394.65,,,0.000988302021502643,0.0009883020215026,-0.0009861932938856066,-0.0009861932938856,False,False,2.076737933997093,,,0
2024-06-20,10.14,10.14,10.14,10.14,10.14,2100,0.010010349530039575,0.0122930889998047,0.0,0.0,10.1292,,,,,,60.33678619883602,58.13037849616083,16.75799559024604,207168.9,,,0.000987213957597591,0.0009872139575975,0.0,0.0,False,False,2.0999151168437096,,,0
