Date,Open,High,Low,Close,Volume,SMA150,ATR10,Return_3D,AvgVolume50,ATR_Ratio,setup
2023-12-12,24.8519,25.12,24.8519,25.0522,836,,0.0,,,0.0,0
2023-12-13,24.6,25.3193,24.6,25.3193,262,,0.0,,,0.0,0
2023-12-14,25.59,25.8214,25.59,25.8214,533,,0.0,,,0.0,0
2023-12-15,25.75,25.81,25.6466,25.6466,2183,,0.0,0.02372645915328797,,0.0,0
2023-12-18,25.56,25.66,25.56,25.6201,203,,0.0,0.011880265252198985,,0.0,0
2023-12-19,25.96,25.96,25.8923,25.8923,109,,0.0,0.002745784504325721,,0.0,0
2023-12-20,25.91,26.12,25.5929,25.5929,204,,0.0,-0.002093844798140898,,0.0,0
2023-12-21,26.08,26.11,26.08,26.0884,208,,0.0,0.018278617179480205,,0.0,0
2023-12-22,26.26,26.26,26.1857,26.1857,324,,0.0,0.011331554168613867,,0.0,0
2023-12-26,26.21,26.21,26.1439,26.1439,207,,0.33861000000000063,0.02152940854690155,,0.012951778426325096,0
2023-12-27,26.16,26.17,26.12,26.129,774,,0.3097490000000006,0.001556247220987128,,0.011854605993340756,0
2023-12-28,26.18,26.1863,26.18,26.1863,180,,0.2845041000000003,2.2913269456248386e-05,,0.010864616230624423,0
2023-12-29,25.98,26.05,25.9109,25.9109,232,,0.28359369000000006,-0.008912212791511442,,0.010944957141589063,0
2024-01-02,25.61,25.61,25.461,25.461,201,,0.30022432100000035,-0.02556546366106638,,0.011791536899571908,0
2024-01-03,25.11,25.11,24.681,24.681,1371,,0.3482018889000001,-0.05748425703516713,,0.014108094846238,0
2024-01-04,25.07,25.15,25.07,25.0874,213,,0.3602817000099999,-0.03178199136270843,,0.014361061728596821,0
2024-01-05,25.04,25.4786,25.04,25.4786,115,,0.368113530009,0.0006912532893446066,,0.01444794965221794,0
2024-01-08,25.68,25.95,25.68,25.8838,204,,0.3784421770080999,0.04873384384749402,,0.014620812129907505,0
2024-01-09,25.75,25.79,25.6573,25.6573,205,,0.36324795930729004,0.022716582826438847,,0.014157684530612731,0
2024-01-10,25.66,25.7,25.51,25.6051,1510,,0.3459231633765608,0.004964950978468163,,0.013509932137603868,0
2024-01-11,25.48,25.6476,25.48,25.6476,202,,0.32809084703890473,-0.009125398898152559,,0.01279226309825889,0
2024-01-12,25.37,25.37,24.7685,24.7685,226,,0.3831917623350144,-0.034641213221968004,,0.015470931317399697,0
2024-01-16,24.48,24.48,23.99,24.0662,507,,0.42272258610151303,-0.06010130794255841,,0.017564990987422736,0
2024-01-17,23.75,23.75,23.5698,23.5698,615,,0.43009032749136156,-0.0810134281570205,,0.018247517055357345,0
2024-01-18,23.79,24.1685,23.79,24.1685,235,,0.44695129474222545,-0.02422431717705953,,0.018493133406799155,0
2024-01-19,24.15,24.15,23.85,24.0558,708,,0.4341061652680029,-0.00043214134346081234,,0.018045800400236237,0
2024-01-22,24.17,24.17,24.13,24.1397,226,,0.4021155487412026,0.0241792463236854,,0.016657851950985413,0
2024-01-23,24.54,24.72,24.54,24.5455,503,,0.41993399386708213,0.015598816641496205,,0.017108390290158364,0
2024-01-24,25.03,25.03,24.81,24.81,204,,0.42639059448037403,0.03135210635272978,,0.01718623919711302,0
2024-01-25,25.22,25.42,25.22,25.3797,240,,0.44475153503233694,0.05136766405547699,,0.017523908282301878,0
2024-01-26,25.44,25.44,25.2616,25.2616,299,,0.41811638152910324,0.02917439041779546,,0.016551460775608165,0
2024-01-29,25.37,25.37,25.31,25.3635,205,,0.38714474337619287,0.022309552599758087,,0.015263853307950121,0
2024-01-30,25.3,25.3,25.1892,25.1892,220,,0.36586026903857344,-0.007505998888875709,,0.014524489425570223,0
2024-01-31,25.06,25.25,24.9512,24.9512,252,,0.3591542421347161,-0.01228742439117081,,0.014394267295148774,0
2024-02-01,25.17,25.2975,25.01,25.2975,401,,0.3578688179212444,-0.002602164527766182,,0.014146410432700639,0
2024-02-02,25.32,25.59,25.32,25.493,314,,0.35133193612912,0.012060724437457315,,0.013781506144005022,0
2024-02-05,25.33,25.33,25.0625,25.0625,205,,0.35924874251620786,0.004460707300650846,,0.014334114414611784,0
2024-02-06,25.14,25.6159,25.14,25.6159,302,,0.37866386826458703,0.012586223935171503,,0.014782376112671702,0
2024-02-07,25.51,25.57,25.5001,25.5001,201,,0.3523774814381283,0.0002785078256777318,,0.013818670571414556,0
2024-02-08,25.57,25.603,25.398,25.603,428,,0.3376397332943156,0.021566084788029904,,0.013187506670871211,0
2024-02-09,25.61,25.61,25.38,25.5766,211,,0.3268757599648841,-0.0015342033658782839,,0.012780266335825876,0
2024-02-12,25.57,25.75,25.57,25.7017,620,,0.31218818396839565,0.007905851349602422,,0.012146596683036363,0
2024-02-13,25.35,25.5009,25.35,25.5009,116,,0.3161393655715558,-0.0039878139280553615,,0.012397184631583819,0
2024-02-14,25.69,25.7871,25.69,25.7871,120,,0.31314542901439996,0.008230179148127625,,0.012143491474977798,0
2024-02-15,26.06,26.09,26.0191,26.0191,955,,0.31212088611296007,0.012349377667625117,,0.011995837139369157,0
2024-02-16,25.91,25.91,25.775,25.775,499,,0.30531879750166435,0.01074864024406974,,0.011845540155253709,0
2024-02-20,25.98,25.98,25.8798,25.8798,200,,0.2952869177514981,0.003594820666147136,,0.011409938166117904,0
2024-02-21,25.83,25.83,25.8131,25.8131,2323,,0.2724282259763484,-0.0079172607815029,,0.010553874814584394,0
2024-02-22,25.91,25.9348,25.91,25.9348,113,,0.25735540337871365,0.006199806013579057,,0.009923168999904131,0
2024-02-23,25.93,25.93,25.8349,25.8349,306,,0.2416098630408421,-0.0017349438558257324,440.6,0.009352072701688106,0
2024-02-26,25.88,25.88,25.809,25.809,203,,0.22454887673675766,-0.00015883408036998503,427.94,0.008700409808080812,0
2024-02-27,26.03,26.03,25.99,25.9971,214,,0.2241939890630819,0.0024021777688665313,426.98,0.008623807619429933,0
2024-02-28,25.78,25.78,25.6788,25.6788,106,,0.23360459015677376,-0.006042214214105779,418.44,0.009097177054876933,0
2024-02-29,25.76,25.76,25.6585,25.6585,404,,0.22039413114109654,-0.005831299159208103,382.86,0.008589517358423,0
2024-03-01,25.73,25.73,25.6684,25.6684,103,,0.20550471802698694,-0.01264371795315633,380.86,0.008006136651563283,0
2024-03-04,25.52,25.52,25.4691,25.4691,163,,0.204884246224288,-0.00816626945184351,381.94,0.008044424271932969,0
2024-03-05,25.33,25.425,25.33,25.425,508,,0.19830582160185944,-0.009100298146812902,388.02,0.0077996390010564185,0
2024-03-06,25.75,25.79,25.75,25.7841,448,,0.21497523944167335,0.004507487806018284,392.82,0.008337511855820965,0
2024-03-07,25.99,25.99,25.9872,25.9872,149,,0.21406771549750597,0.02034229713653013,389.32,0.008237429022653689,0
2024-03-08,26.11,26.11,25.7206,25.7206,126,,0.23160094394775524,0.011626352015732477,387.7,0.009004492272643532,0
2024-03-11,25.71,25.71,25.6923,25.6923,111,,0.21127084955297987,-0.0035603336940207564,374.44,0.008223119360780462,0
2024-03-12,25.24,25.4144,25.24,25.4144,106,,0.23537376459768197,-0.02204162049008751,372.96,0.009261433069349737,0
2024-03-13,25.35,25.5354,25.35,25.5354,557,,0.23037638813791356,-0.007200454110712906,379.46,0.009021843720400446,0
2024-03-14,25.5,25.5,25.1636,25.1636,100,,0.24451874932412224,-0.02057814987369755,377.44,0.009717160872217101,0
2024-03-15,25.38,25.38,25.35,25.35,131,,0.24170687439171004,-0.002533996474439637,352.64,0.009534787944446154,0
2024-03-18,25.38,25.38,25.2761,25.2761,118,,0.227926186952539,-0.010154530573243448,350.74,0.009017458664609611,0
2024-03-19,25.28,25.28,25.2027,25.2027,105,,0.2128635682572852,0.0015538317251904132,350.54,0.008446062059116095,0
2024-03-20,25.18,25.8508,25.18,25.8508,280,,0.2586572114315567,0.019755424063116367,352.06,0.010005772023750007,0
2024-03-21,25.91,25.95,25.91,25.93,229,,0.24271149028840097,0.02587028853343676,352.54,0.009360258013436212,0
2024-03-22,25.84,25.84,25.73,25.73,102,,0.23844034125956082,0.02092236149301474,324.38,0.009267016760962333,0
2024-03-25,25.65,25.82,25.65,25.82,513,,0.2315963071336049,-0.0011914524888978484,330.6,0.008969647836313125,0
2024-03-26,25.94,25.9759,25.94,25.9759,375,,0.22402667642024432,0.0017701504049363326,333.58,0.008624404791373708,0
2024-03-27,26.08,26.4419,26.08,26.4419,501,,0.24822400877822,0.027668091721725574,333.46,0.009387525434186651,0
2024-03-28,26.5,26.6035,26.5,26.6035,109,,0.23956160790039802,0.030344694035631337,323.34,0.009004890630946982,0
2024-04-01,26.84,26.84,26.4639,26.4639,113,,0.2532154471103583,0.018786644543596243,320.9,0.009568334490016903,0
2024-04-02,25.98,25.9828,25.98,25.9828,251,,0.2762839023993223,-0.017362594972373357,311.76,0.010633338300695934,0
2024-04-03,25.96,25.99,25.96,25.99,204,,0.25165551215938986,-0.023060875448719265,311.32,0.009682782307017695,0
2024-04-04,26.27,26.27,25.7881,25.7881,560,,0.2746799609434508,-0.02553667448864294,312.46,0.010651422979725177,0
2024-04-05,25.75,25.8246,25.75,25.8246,174,,0.25467196484910576,-0.0060886432563080906,311.86,0.0098616034652659,0
2024-04-08,26.22,26.22,26.2077,26.2077,109,,0.26874476836419503,0.008376298576375563,309.24,0.010254420203382787,0
2024-04-09,26.46,26.49,26.46,26.4688,627,,0.2701002915277755,0.02639589578138768,315.8,0.010204478160240565,0
2024-04-10,26.35,26.35,25.9347,25.9347,173,,0.29650026237499816,0.0042633767802793265,315.16,0.0114325695834152,0
2024-04-11,25.79,25.89,25.79,25.89,116,,0.28132023613749835,-0.012122391510891783,313.08,0.0108659805383352,0
2024-04-12,25.355,25.355,25.03,25.03,174,,0.3391882125237485,-0.05435833887444841,311.52,0.01355126698057325,0
2024-04-15,25.17,25.17,24.72,24.72,457,,0.3502693912713739,-0.04683686335295956,312.64,0.014169473756932602,0
2024-04-16,24.6,24.6,24.51,24.51,241,,0.33624245214423626,-0.05330243337195828,311.18,0.013718582298826448,0
2024-04-17,24.93,25.2604,24.93,25.2604,1701,,0.37765820692981256,0.009204954055133774,341.1,0.01495060279844391,0
2024-04-18,25.61,25.6816,25.61,25.6816,102,,0.3820123862368312,0.03889967637540459,337.1,0.014874944950346988,0
2024-04-19,25.88,25.88,25.88,25.88,104,,0.36365114761314804,0.05589555283557712,335.16,0.014051435379178828,0
2024-04-22,26.08,26.3101,26.08,26.3101,859,,0.37029603285183316,0.041555161438457056,343.78,0.014074292110323914,0
2024-04-23,25.98,26.04,25.98,26.04,122,,0.36627642956664963,0.013955516790231215,342.0,0.014065915113926637,0
2024-04-24,26.01,26.01,25.6989,25.6989,105,,0.3637587866099848,-0.006997681607418871,331.7,0.014154644230297204,0
2024-04-25,25.48,25.7133,25.48,25.7133,111,,0.3507129079489863,-0.02268330413035291,331.6,0.013639358151189707,0
2024-04-26,25.76,25.76,25.67,25.67,704,,0.3246416171540877,-0.014208909370199585,343.28,0.012646732261553863,0
2024-04-29,25.62,25.82,25.62,25.82,111,,0.3121774554386788,0.004712263949040674,326.4,0.012090528870591742,0
2024-04-30,25.58,25.58,25.24,25.24,102,,0.3389597098948111,-0.018406816705751616,318.46,0.013429465526735782,0
2024-05-01,25.22,25.2391,25.22,25.2391,100,,0.30706373890532995,-0.016786131671211568,316.46,0.012166192095016461,0
2024-05-02,25.56,25.67,25.39,25.67,1157,,0.3194473650147971,-0.005809450038729569,293.14,0.012444385080436193,0
2024-05-03,25.95,25.95,25.7,25.7,103,,0.3155026285133172,0.018225039619651273,292.94,0.012276366868222458,0
2024-05-06,25.9,26.2313,25.9,26.2313,100,,0.33708236566198563,0.039312019842228985,288.82,0.012850387348777439,0
2024-05-07,25.99,25.99,25.6,25.6,162,,0.366504129095787,-0.002726918582002358,288.0,0.014316567542804179,0
2024-05-08,25.71,25.8629,25.71,25.8629,137,,0.3561437161862081,0.006338521400778285,286.46,0.013770447868808528,0
2024-05-09,25.84,25.92,25.84,25.92,106,,0.3285293445675875,-0.011867501801283153,286.46,0.012674743231774208,0
2024-05-10,26.11,26.11,25.9819,25.9819,208,,0.3146764101108285,0.014917968749999844,282.54,0.012111370227382465,0
2024-05-13,26.18,26.3285,26.18,26.3285,112,,0.3178687690997455,0.01800262151576182,282.72,0.0120731818789428,0
