Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70,setup
2014-10-30,3.0,3.25,3.0,3.21,80.25,2400,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
2014-10-31,3.5,3.5,3.5,3.5,87.5,100,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
2014-11-03,3.5,3.5,3.5,3.5,87.5,900,0.0,0.0,0.0,0.0,,,,,,,100.0,,0.0,,,,0.0,0.0,,,False,False,,,,0
2014-11-04,3.3,3.3,3.25,3.25,81.25,1100,0.0,0.0,0.0,0.0,,,,,,,34.0175953079179,39.4856278366112,0.0,,,,0.0,0.0,0.012461059190031154,,False,False,,,,0
2014-11-05,3.15,3.15,3.15,3.15,78.75,500,0.0,0.0,0.0,0.0,,,,,,,24.369747899159663,29.851315287838347,0.0,,,,0.0,0.0,-0.09999999999999998,,False,False,,,,0
2014-11-06,3.15,3.25,3.0,3.0,75.0,1300,0.0,0.0,0.0,0.0,,,,,,,14.876563000961866,20.06149116064566,0.0,,,,0.0,0.0,-0.1428571428571429,,False,False,,,,0
2014-11-07,3.0,3.05,3.0,3.0,75.0,1300,0.0,0.0,0.0,0.0,,,,,,,14.876563000961838,20.06149116064566,0.0,,,,0.0,0.0,-0.07692307692307687,-0.0654205607476635,False,False,,,,0
2014-11-10,3.05,3.05,3.05,3.05,76.25,3139,0.0,0.0,0.0,0.0,,,,,,,34.12319335028839,33.0690205862022,0.0,,,,0.0,0.0,-0.031746031746031744,-0.1285714285714286,False,False,,,,0
2014-11-11,3.04,3.04,3.04,3.04,76.0,100,0.0,0.0,0.0,0.0,,,,,,,31.95561880972436,31.6937713057185,0.0,,,,0.0,0.0,0.01333333333333342,-0.1314285714285714,False,False,,,,0
2014-11-12,3.05,3.05,3.05,3.05,76.25,400,0.12599999999999995,0.0,0.0,0.0,,,,,,,37.87507126851313,35.282342915914725,0.0,,,,0.04131147540983605,0.041311475409836,0.016666666666666607,-0.0615384615384615,False,False,,,,0
2014-11-13,3.1,3.1,3.1,3.1,77.5,100,0.11839999999999998,0.0,0.0,0.0,,,,,,,62.40446454004572,52.069638994892415,0.0,,,,0.038193548387096765,0.0381935483870967,0.016393442622950838,-0.0158730158730158,True,True,,,,0
2014-11-14,3.1,3.1,2.85,2.85,71.25,3970,0.13155999999999998,0.0,0.0,0.0,,,,,,,15.753538076831743,19.078120863520056,0.0,,,,0.046161403508771924,0.0461614035087719,-0.0625,-0.0499999999999999,False,False,,,,0
2014-11-17,2.85,2.85,2.85,2.85,71.25,1200,0.11840399999999998,0.0,0.0,0.0,,,,,,,15.753538076831743,19.078120863520056,0.0,,,,0.04154526315789473,0.0415452631578947,-0.06557377049180324,-0.0499999999999999,False,False,,,,0
2014-11-18,2.89,2.89,2.75,2.85,71.25,5200,0.12056359999999999,0.0,0.0,0.0,,,,,,,15.753538076831743,19.078120863520056,38.801170752807366,,,,0.04230301754385964,0.0423030175438596,-0.08064516129032262,-0.0655737704918032,False,False,,,,0
2014-11-19,2.85,2.85,2.83,2.83,70.75,3200,0.11050724,0.0,0.0,0.0,,,,,,,13.107843923159294,17.031754792817054,41.30163176860869,,,,0.03904849469964664,0.0390484946996466,-0.007017543859649145,-0.069078947368421,False,False,,,,0
2014-11-21,2.83,2.9,2.83,2.9,72.5,2400,0.10645651599999999,0.0,0.0,0.0,,,,,,,53.8225239364903,44.70840945711633,41.24465555421779,,,,0.03670914344827586,0.0367091434482758,0.01754385964912264,-0.0491803278688524,False,False,,,,0
2014-11-24,2.9,2.9,2.9,2.9,72.5,100,0.09581086439999999,0.0,0.0,0.0,,,,,,,53.8225239364903,44.70840945711633,41.19581879902559,,,,0.03303822910344827,0.0330382291034482,0.01754385964912264,-0.0645161290322581,False,False,,,,0
2014-11-25,2.9,2.9,2.9,2.9,72.5,300,0.08622977795999999,0.0,0.0,0.0,,,,,,,53.8225239364903,44.70840945711633,41.15395872314656,,,,0.029734406193103444,0.0297344061931034,0.02473498233215543,0.0175438596491226,False,False,,,,0
2014-12-01,2.8,2.99,2.8,2.99,74.75,300,0.09660680016400003,0.0,0.0,0.0,,,,,,,84.77618908404274,72.58216630370464,43.13035703009054,,,,0.03230996661003345,0.0323099666100334,0.031034482758620863,0.049122807017544,False,False,,,,0
2014-12-02,2.9,2.9,2.8,2.85,71.25,2600,0.10594612014760005,0.1085,0.0,0.0,,,,,,,33.06301812423203,35.482295583210444,44.824412721756815,4529.9725,,,0.037174077244771946,0.0371740772447719,-0.01724137931034475,0.0,False,False,,,,0
2014-12-05,2.85,2.85,2.85,2.85,71.25,1678,0.09535150813284005,0.103075,0.0,0.0,,,,,,,33.06301812423203,35.482295583210444,46.276460457470776,4383.8875,,,0.03345666952029475,0.0334566695202947,-0.01724137931034475,0.0070671378091873,False,False,59.98806999763763,,,0
2014-12-08,2.87,2.87,2.87,2.87,71.75,2798,0.08781635731955603,0.09892125,0.0,0.0,,,,,,,44.0359121848687,42.89529242761519,45.96295262915231,4767.9005,,,0.03059803390925297,0.0305980339092529,-0.04013377926421413,-0.0103448275862068,False,False,49.45218640138546,,,0
2014-12-09,2.81,2.87,2.81,2.87,71.75,2898,0.08503472158760043,0.0969751875,0.0,0.0,,,,,,,44.0359121848687,42.89529242761519,47.27292618455365,5026.2635,,,0.02962882285282245,0.0296288228528224,0.007017543859649145,-0.0103448275862068,False,False,49.45218640138546,,,0
2014-12-10,2.87,2.87,2.87,2.87,71.75,2798,0.07653124942884039,0.092126428125,0.0,0.0,,,,,,,44.0359121848687,42.89529242761519,48.39576066061193,5249.0265,,,0.026665940567540205,0.0266659405675402,0.007017543859649145,-0.0103448275862068,False,False,43.30987440888393,,,0
2014-12-11,2.88,2.88,2.88,2.88,72.0,2798,0.06987812448595633,0.0880201067187499,0.0,0.0,3.0044,,,,,,56.16263132149198,49.73956595737771,48.40726746272048,5573.1885,,,0.02426323766873484,0.0242632376687348,0.0034843205574912606,-0.0367892976588629,False,False,42.39202630401651,,,0
