Date,Open,High,Low,Close,Volume,SMA150,ATR10,Return_3D,AvgVolume50,ATR_Ratio,setup
2024-01-23,10.16,10.17,10.15,10.16,726260,,0.0,,,0.0,0
2024-01-24,10.16,10.18,10.16,10.16,939975,,0.0,,,0.0,0
2024-01-25,10.16,10.17,10.16,10.17,48730,,0.0,,,0.0,0
2024-01-26,10.17,10.17,10.16,10.17,37545,,0.0,0.0009842519685039353,,0.0,0
2024-01-29,10.17,10.18,10.17,10.18,342537,,0.0,0.0019685039370078705,,0.0,0
2024-01-30,10.17,10.17,10.17,10.17,177750,,0.0,0.0,,0.0,0
2024-01-31,10.17,10.18,10.17,10.18,330010,,0.0,0.000983284169124854,,0.0,0
2024-02-01,10.175,10.175,10.17,10.17,31285,,0.0,-0.0009823182711198308,,0.0,0
2024-02-02,10.17,10.18,10.17,10.17,203035,,0.0,0.0,,0.0,0
2024-02-05,10.175,10.175,10.165,10.165,314589,,0.011999999999999922,-0.0014734774066798018,,0.0011805213969503122,0
2024-02-06,10.17,10.18,10.17,10.17,133924,,0.012299999999999988,0.0,,0.0012094395280235976,0
2024-02-07,10.18,10.18,10.17,10.18,19277,,0.012069999999999968,0.000983284169124854,,0.0011856581532416473,0
2024-02-08,10.175,10.175,10.17,10.17,8412,,0.01186299999999995,0.0004918839153960075,,0.0011664700098328368,0
2024-02-09,10.175,10.18,10.17,10.17,52105,,0.011676699999999934,0.0,,0.0011481514257620387,0
2024-02-12,10.1779,10.2,10.175,10.18,554223,,0.013509029999999877,0.0,,0.001327016699410597,0
2024-02-13,10.18,10.2,10.18,10.18,28084,,0.014158126999999849,0.000983284169124854,,0.0013907786836935018,0
2024-02-14,10.2,10.2049,10.19,10.19,4300,,0.015232314299999921,0.001966568338249708,,0.0014948296663395409,0
2024-02-15,10.19,10.19,10.19,10.19,3653,,0.013709082869999927,0.0009823182711197198,,0.0013453466997055867,0
2024-02-16,10.18,10.18,10.1552,10.18,36550,,0.015818174582999816,0.0,,0.001553848190864422,0
2024-02-20,10.18,10.18,10.18,10.18,3325,,0.014236357124699834,-0.0009813542688910104,,0.0013984633717779797,0
2024-02-21,10.18,10.18,10.18,10.18,2350,,0.01281272141222985,-0.0009813542688910104,,0.0012586170346001817,0
2024-02-23,10.18,10.18,10.17,10.175,125367,,0.012531449271006845,-0.0004911591355598599,,0.0012315920659466187,0
2024-02-26,10.1796,10.18,10.1796,10.18,460,,0.011778304343906061,0.0,,0.0011570043559829138,0
2024-02-27,10.1739,10.1739,10.1739,10.1739,1148,,0.011210473909515455,-0.000599214145383109,,0.001101885600361263,0
2024-02-28,10.1718,10.18,10.17,10.18,2205,,0.01108942651856389,0.0004914004914002845,,0.0010893346285426218,0
2024-02-29,10.1501,10.174,10.1501,10.154,3178,,0.01297048386670746,-0.0025540275049116268,,0.001277376784194156,0
2024-03-01,10.17,10.175,10.17,10.175,793,,0.013773435480036794,0.0001081197967349734,,0.0013536545926326087,0
2024-03-04,10.18,10.19,10.17,10.19,220405,,0.014396091932033072,0.0009823182711197198,,0.0014127666272848944,0
2024-03-05,10.18,10.18,10.18,10.18,1000,,0.013956482738829743,0.0025605672641324517,,0.0013709707994921162,0
2024-03-06,10.19,10.19,10.1837,10.1837,45399,,0.013560834464946747,0.0008550368550368503,,0.0013316215584656605,0
2024-03-07,10.185,10.185,10.18,10.18,1492,,0.012704751018452148,-0.0009813542688910104,,0.0012480109055453977,0
