Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70,setup
1994-04-06,61.0,62.0,61.0,62.0,6.082,400,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
1994-05-02,63.0,63.0,63.0,63.0,6.1801,400,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,,0
1994-05-19,67.5,68.5,67.5,68.5,6.7197,200,0.0,0.0,0.0,0.0,,,,,,,100.0,,0.0,,,,0.0,0.0,,,True,True,,,,0
1994-06-01,60.5,60.5,60.5,60.5,5.9349,400,0.0,0.0,0.0,0.0,,,,,,,33.94495412844037,36.94581280788177,0.0,,,,0.0,0.0,-0.024193548387096753,,False,False,,,,0
1994-06-02,68.5,68.5,68.5,68.5,6.7197,1400,0.0,0.0,0.0,0.0,,,,,,,66.82027649769586,65.74487065120428,0.0,,,,0.0,0.0,0.08730158730158721,,False,False,,,,0
1994-06-08,68.5,69.5,68.5,69.5,6.8178,2500,0.0,0.0,0.0,0.0,,,,,,,69.6522655426765,68.1680022105554,0.0,,,,0.0,0.0,0.014598540145985384,,True,True,,,,0
1994-06-28,63.5,63.5,63.5,63.5,6.2292,400,0.0,0.0,0.0,0.0,,,,,,,39.39213349225268,43.53273336862538,0.0,,,,0.0,0.0,0.04958677685950419,0.0241935483870967,False,False,,,,0
1994-07-01,60.5,60.5,60.5,60.5,5.9349,1200,0.0,0.0,0.0,0.0,,,,,,,29.711203506011916,35.08081717779778,0.0,,,,0.0,0.0,-0.11678832116788318,-0.0396825396825396,False,False,,,,0
1994-07-08,60.5,60.5,60.5,60.5,5.9349,500,0.0,0.0,0.0,0.0,,,,,,,29.711203506011916,35.08081717779778,0.0,,,,0.0,0.0,-0.1294964028776978,-0.1167883211678831,False,False,,,,0
1994-07-13,60.5,60.5,60.5,60.5,5.9349,400,3.35,0.0,0.0,0.0,,,,,,,29.711203506011916,35.08081717779778,0.0,,,,0.05537190082644628,0.0553719008264462,-0.047244094488189003,0.0,False,False,,,,0
1994-07-14,60.5,60.5,60.5,60.5,5.9349,300,3.015,0.0,0.0,0.0,,,,,,,29.711203506011916,35.08081717779778,0.0,,,,0.049834710743801656,0.0498347107438016,0.0,-0.1167883211678831,False,False,,,,0
1994-08-25,68.25,68.25,68.25,68.25,6.6952,300,3.4885000000000006,0.0,0.0,0.0,,,,,,,83.3203822412403,74.88780494430144,0.0,,,,0.051113553113553124,0.0511135531135531,0.12809917355371891,-0.0179856115107913,False,False,,,,0
1994-08-30,71.75,71.75,71.75,71.75,7.0385,400,3.48965,0.0,0.0,0.0,,,,,,,89.00245159177645,81.65955839627162,0.0,,,,0.04863623693379791,0.0486362369337979,0.18595041322314043,0.1299212598425196,True,True,,,,0
1994-10-05,72.0,72.0,72.0,72.0,7.063,2000,3.1656850000000003,0.0,0.0,0.0,,,,,,,89.38971865274712,82.11878206009008,17.986459545308563,,,,0.043967847222222224,0.0439678472222222,0.1900826446280992,0.1900826446280992,True,True,,,,0
1994-10-06,72.0,73.0,72.0,73.0,7.1611,2200,2.9491165,0.0,0.0,0.0,,,,,,,91.2404652780737,84.22533913299232,22.04893705671749,,,,0.040398856164383566,0.0403988561643835,0.06959706959706957,0.2066115702479338,True,True,,,,0
1994-10-07,73.0,73.0,73.0,73.0,7.1611,700,2.65420485,0.0,0.0,0.0,,,,,,,91.2404652780737,84.22533913299232,25.531060637925147,,,,0.03635897054794521,0.0363589705479452,0.017421602787456525,0.2066115702479338,False,False,,,,0
1994-10-10,73.0,73.0,73.0,73.0,7.1611,300,2.3887843650000002,0.0,0.0,0.0,,,,,,,91.2404652780737,84.22533913299232,28.515737993245995,,,,0.032723073493150685,0.0327230734931506,0.01388888888888884,0.2066115702479338,False,False,,,,0
1994-10-25,72.25,72.375,72.25,72.375,7.0998,6900,2.2249059285,0.0,0.0,0.0,,,,,,,66.69930179990735,71.70976787279339,29.842247386555663,,,,0.030741359979274612,0.0307413599792746,-0.008561643835616417,0.0604395604395604,False,False,,,,0
1994-10-26,72.375,73.375,72.375,73.375,7.1979,2500,2.10241533565,0.0,0.0,0.0,,,,,,,79.7629797435363,78.519273627244,31.724889463242885,,,,0.028653019906643953,0.0286530199066439,0.005136986301369939,0.0226480836236933,False,False,,,,0
1994-10-31,72.375,72.375,72.375,72.375,7.0998,100,1.992173802085,2.4375,0.0,0.0,,,,,,,50.21461195622421,59.44216888590644,33.33858267183194,82249.375,,,0.027525717472677028,0.027525717472677,-0.008561643835616417,0.0052083333333332,False,False,,,,0
1994-11-02,72.5,72.5,72.5,72.5,7.1121,400,1.8054564218765,2.321875,0.0,0.0,,,,,,,53.44809686838609,61.02058063875653,34.83632809319495,82459.375,,,0.02490284719829655,0.0249028471982965,0.0017271157167531026,-0.0068493150684931,False,False,93.04478579136482,,,0
1994-11-03,72.5,72.5,72.5,72.5,7.1121,200,1.6249107796888498,2.20578125,0.0,0.0,,,,,,,53.44809686838609,61.02058063875653,36.12010988293468,81924.375,,,0.022412562478466895,0.0224125624784668,-0.011925042589437829,-0.0068493150684931,False,False,93.03161172653304,,,0
1994-11-08,72.5,72.5,72.5,72.5,7.1121,100,1.462419701719965,2.0954921875000005,0.0,0.0,,,,,,,53.44809686838609,61.02058063875653,37.22049427414016,81601.875,,,0.020171306230620207,0.0201713062306202,0.0017271157167531026,-0.0068493150684931,False,False,88.51658935613747,,,0
1994-11-09,72.5,72.5,72.5,72.5,7.1121,300,1.3161777315479684,1.9907175781250004,0.0,0.0,,,,,,,53.44809686838609,61.02058063875653,38.16368089517344,81479.375,,,0.018154175607558186,0.0181541756075581,0.0,0.0017271157167531,False,False,74.79181264076922,,,0
1994-11-15,72.5,73.75,72.5,72.5,7.1121,400,1.3095599583931716,1.9536816992187505,0.0,0.0,68.365,,,,,,53.44809686838609,61.02058063875653,40.63209103655247,78134.375,,,0.01806289597783685,0.0180628959778368,0.0,-0.0119250425894378,False,False,61.18795998778091,,,0
1994-12-12,72.75,72.75,72.75,72.75,7.1366,600,1.2036039625538544,1.868497614257813,0.0,0.0,68.795,,,,,,76.56474645328935,70.64795111256637,42.747871157734494,71629.375,,,0.016544384365001434,0.0165443843650014,0.0034482758620688614,0.005181347150259,False,False,61.03431362275501,,,0
1994-12-14,72.75,72.75,72.75,72.75,7.1366,200,1.083243566298469,1.7750727335449223,0.0,0.0,69.185,,,,,,76.56474645328935,70.64795111256637,44.56139697589051,71086.875,,,0.014889945928501291,0.0148899459285012,0.0034482758620688614,0.0034482758620688,False,False,50.35102876827045,,,0
1995-01-11,72.75,72.75,72.75,72.75,7.1366,1200,0.9749192096686221,1.6863190968676762,0.0,0.0,69.355,,,,,,76.56474645328935,70.64795111256637,46.115847677167096,71821.875,,,0.013400951335651163,0.0134009513356511,0.0034482758620688614,0.0034482758620688,False,False,46.062461011594216,,,0
1995-01-18,72.75,72.75,72.75,72.75,7.1366,1200,0.8774272887017599,1.6020031420242922,0.0,0.0,69.845,,,,,,76.56474645328935,70.64795111256637,47.44823399254703,74674.375,,,0.012060856202086048,0.012060856202086,0.0,0.0034482758620688,False,False,46.062461011594216,,,0
1995-01-19,72.75,72.75,72.75,72.75,7.1366,600,0.7896845598315839,1.5219029849230776,0.0,0.0,70.015,,,,,,76.56474645328935,70.64795111256637,48.590279405729824,75646.875,,,0.010854770581877442,0.0108547705818774,0.0,0.0034482758620688,False,False,46.062461011594216,,,0
1995-01-20,72.75,72.75,72.75,72.75,7.1366,200,0.7107161038484255,1.4458078356769235,0.0,0.0,70.145,,,,,,76.56474645328935,70.64795111256637,49.56917547417222,75466.875,,,0.009769293523689698,0.0097692935236896,0.0,0.0034482758620688,False,False,46.062461011594216,,,0
1995-02-10,73.0,73.0,73.0,73.0,7.1611,1000,0.664644493463583,1.3860174438930777,0.0,0.0,70.525,,,,,,96.47925487277072,87.70712842009193,51.09884967434722,78093.125,,,0.009104719088542233,0.0091047190885422,0.0034364261168384758,0.0034364261168384,False,False,19.79441057844325,,,0
1995-02-22,73.5,73.5,73.5,73.5,7.2102,1100,0.6481800441172247,1.3417165716984236,0.0,0.0,71.045,,,,,,99.00804561072913,95.1789738596313,53.55639005593662,80700.625,,,0.008818776110438431,0.0088187761104384,0.010309278350515427,0.0103092783505154,True,True,9.615129156725896,,,0
1995-02-23,75.25,75.25,75.25,75.25,7.3818,1000,0.7583620397055022,1.3621307431135024,0.0,0.0,71.635,,,,,,99.79207953194538,98.7433759359542,57.70977731540141,77263.125,,,0.010077900859873784,0.0100779008598737,0.03436426116838498,0.0343642611683849,True,True,12.458198950295294,,,0
1995-03-14,75.25,75.25,75.25,75.25,7.3818,200,0.682525835734952,1.2940242059578273,0.0,0.0,72.225,,,,,,99.79207953194538,98.7433759359542,61.2698235377998,69985.625,,,0.009070110773886404,0.0090701107738864,0.03082191780821919,0.0343642611683849,False,False,11.695640256857812,,,0
1995-03-17,75.25,75.25,75.25,75.25,7.3818,1300,0.6142732521614567,1.229322995659936,0.0,0.0,72.815,,,,,,99.79207953194538,98.7433759359542,64.321291728427,72321.875,,,0.008163099696497762,0.0081630996964977,0.023809523809523725,0.0343642611683849,False,False,11.695640256857812,,,0
1995-03-20,76.25,76.25,75.25,75.25,7.3818,1000,0.6528459269453111,1.2178568458769392,0.0,0.0,73.095,,,,,,99.79207953194538,98.7433759359542,67.65859554661486,74989.375,,,0.008675693381333038,0.008675693381333,0.0,0.0343642611683849,False,False,11.695640256857812,,,0
1995-03-27,75.25,75.25,75.25,75.25,7.3818,500,0.5875613342507799,1.156964003583092,0.0,0.0,73.235,,,,,,99.79207953194538,98.7433759359542,70.51914167649018,51901.25,,,0.007808124043199733,0.0078081240431997,0.0,0.0308219178082191,False,False,11.091876567793868,,,0
1995-05-16,76.0,76.0,76.0,76.0,7.4554,200,0.603805200825702,1.1366158034039375,0.0,0.0,73.395,,,,,,99.9417965711255,99.4618899213176,73.37390416449482,43489.375,,,0.007944805274022394,0.0079448052740223,0.009966777408637828,0.0340136054421769,False,False,10.62872305742791,,,0
1995-05-17,76.0,76.0,76.0,76.0,7.4554,200,0.5434246807431318,1.0797850132337408,1.365625,0.0,73.515,,,,,,99.9417965711255,99.4618899213176,75.82084343992736,43887.5,,,0.007150324746620155,0.0071503247466201,0.009966777408637828,0.0099667774086378,False,False,8.963747047335008,,,0
1995-05-31,76.25,76.25,76.25,76.25,7.4799,100,0.5140822126688186,1.0382957625720537,1.337734375,0.0,73.645,,,,,,99.96220683173924,99.598075366914,78.04589270293351,42818.75,,,0.006742061805492703,0.0067420618054927,0.013289036544850585,0.0132890365448505,False,False,8.964260547861183,,,0
1995-06-12,76.25,76.25,76.25,76.25,7.4799,600,0.46267399140193677,0.9863809744434512,1.3042910156250005,0.0,73.775,,,,,,99.96220683173924,99.598075366914,79.95307778551022,44381.25,,,0.006067855624943433,0.0060678556249434,0.00328947368421062,0.0132890365448505,False,False,8.964260547861183,,,0
1995-06-22,76.25,76.25,76.25,76.25,7.4799,200,0.41640659226174315,0.9370619257212786,1.2716837402343752,0.0,73.93,,,,,,99.96220683173924,99.598075366914,81.58780785629025,44781.25,,,0.00546107006244909,0.005461070062449,0.00328947368421062,0.0132890365448505,False,False,8.964260547861183,,,0
1995-07-07,76.25,76.25,76.25,76.25,7.4799,100,0.3747659330355688,0.8902088294352147,1.2398916467285157,0.0,74.045,,,,,,99.96220683173924,99.598075366914,82.989005059816,44075.0,,,0.0049149630562041816,0.0049149630562041,0.0,0.0132890365448505,False,False,8.964260547861183,,,0
1995-09-12,76.5,76.625,76.5,76.625,7.5167,2200,0.37478933973201195,0.864448387963454,1.2182693555603028,0.0,74.215,,,,,,99.98968219754856,99.81728966773382,84.44481485256289,51053.75,,,0.0048912148741535,0.0048912148741535,0.004918032786885185,0.0082236842105263,False,False,8.950370974976416,,,0
1995-09-14,76.625,76.625,76.625,76.625,7.5167,200,0.33731040575881077,0.8212259685652814,1.1878126216712952,0.0,74.38,,,,,,99.98968219754856,99.81728966773382,85.6926518177745,49637.5,,,0.00440209338673815,0.0044020933867381,0.004918032786885185,0.0082236842105263,False,False,8.999188147650393,,,0
1995-09-15,76.625,76.625,76.625,76.625,7.5167,100,0.3035793651829297,0.7801646701370173,1.158117306129513,0.0,74.545,,,,,,99.98968219754856,99.81728966773382,86.76222635938447,49293.125,,,0.003961884048064335,0.0039618840480643,0.004918032786885185,0.0049180327868851,False,False,8.999188147650393,,,0
1995-09-22,76.75,76.75,76.75,76.75,7.529,600,0.28572142866463673,0.7474064366301664,1.1322893734762751,0.0,74.715,,,,,,99.9943242260062,99.87231468309976,87.77534090841948,47230.625,,,0.0037227547708747455,0.0037227547708747,0.0016313213703098572,0.0065573770491802,False,False,8.95534782514161,,,0
1995-09-25,78.75,78.75,78.75,78.75,7.7252,200,0.4571492857981731,0.8100361147986581,1.153982139139368,0.0,74.965,,,,,,99.9995189090146,99.98280272991704,89.21318135828609,43653.125,,,0.005805070295849817,0.0058050702958498,0.027732463295269127,0.0327868852459016,True,True,12.054836562656108,,,0
1995-09-26,78.75,78.75,78.75,78.75,7.7252,400,0.4114343572183558,0.7695343090587252,1.1251325856608838,1.1475,75.215,71.79,,,,,99.9995189090146,99.98280272991704,90.44561602960034,43045.625,57677.0,802.0,0.0052245632662648355,0.0052245632662648,0.027732463295269127,0.0327868852459016,False,False,12.054836562656108,60.5,,0
1995-11-15,78.0,78.0,78.0,78.0,7.6516,1200,0.4452909214965202,0.768557593605789,1.1157542710193618,1.13955,75.425,72.11,,,,,56.42575239772984,63.40558901238066,84.47263694498756,46998.125,59053.0,818.0,0.005708857967904105,0.0057088579679041,0.016286644951140072,0.0179445350734095,False,False,12.919592819324818,60.5,,0
1995-11-16,78.0,78.0,78.0,78.0,7.6516,300,0.4007618293468682,0.7301297139254996,1.0878604142438777,1.116759,75.635,72.41,,,,,56.42575239772984,63.40558901238066,79.352940586748,44518.125,59017.0,816.0,0.0051379721711136955,0.0051379721711136,-0.00952380952380949,0.0179445350734095,False,False,12.97872750813067,60.5,,0
1995-11-17,78.0,78.0,78.0,78.0,7.6516,400,0.36068564641218137,0.6936232282292247,1.0606639038877808,1.09442382,75.845,72.6,,,,,56.42575239772985,63.40558901238066,74.96462942254269,42035.625,59367.0,820.0,0.004624174954002325,0.0046241749540023,-0.00952380952380949,0.0179445350734095,False,False,12.959798618152885,60.5,,0
1995-12-28,78.5,78.5,78.0,78.5,7.7007,15100,0.3746170817709632,0.6839420668177635,1.0466473062905863,1.0825353436,76.075,72.96,,,,,77.9974099299938,76.81123767423745,72.7325921616482,97540.625,82590.0,1114.0,0.004772192124470869,0.0047721921244708,0.0064102564102563875,0.0228013029315961,False,False,10.559193475638772,60.5,,0
1995-12-29,78.5,78.5,78.5,78.5,7.7007,2700,0.3371553735938669,0.6497449634768753,1.0204811236333218,1.060884636728,76.305,73.16,,,,,77.9974099299938,76.81123767423745,70.81941736659579,107385.625,84911.0,1140.0,0.004294972912023782,0.0042949729120237,0.0064102564102563875,-0.0031746031746031,False,False,10.559193475638772,60.5,,0
1996-01-26,79.5,79.5,79.5,79.5,7.7987,4000,0.40343983623448026,0.6672577153030315,1.0199690955424887,1.05966694399344,76.575,73.36,,,,,93.1833006866817,89.92891314271063,71.28216799738833,118394.375,87796.0,1170.0,0.005074714921188431,0.0050747149211884,0.019230769230769162,0.0095238095238094,False,False,11.161868967796178,60.5,,0
1996-03-29,81.0,81.0,81.0,81.0,7.9459,500,0.5130958526110323,0.7088948295378799,1.0319698681539264,1.0684736051135713,76.895,73.71,,,,,97.32984179668595,95.27485625782587,73.1159971945933,116656.875,88098.0,1172.0,0.006334516698901634,0.0063345166989016,0.031847133757961776,0.0384615384615385,True,True,12.449512960301536,60.5,,0
