Date,Open,High,Low,Close,Volume,SMA150,ATR10,Return_3D,AvgVolume50,ATR_Ratio,setup
2019-06-12,28.473,28.473,26.491,26.491,58,,0.0,,,0.0,0
2019-06-13,26.108,26.215,21.101,24.723,1245,,0.0,,,0.0,0
2019-06-14,21.355,21.535,21.266,21.446,329,,0.0,,,0.0,0
2019-06-17,22.167,24.239,22.077,24.239,123,,0.0,-0.08501000339738018,,0.0,0
2019-06-18,24.123,24.123,21.024,21.114,5862,,0.0,-0.1459774299235529,,0.0,0
2019-06-19,21.179,22.077,21.179,21.806,2913,,0.0,0.016786347104355004,,0.0,0
2019-06-20,21.266,22.528,21.266,21.716,84,,0.0,-0.10408845249391474,,0.0,0
2019-06-21,21.56,21.626,21.175,21.58,1171,,0.0,0.022070664014397945,,0.0,0
2019-06-24,21.626,22.373,21.535,22.077,3719,,0.0,0.012427772172796558,,0.0,0
2019-06-25,21.716,21.896,21.445,21.535,8310,,2.1073000000000004,-0.008334868299871068,,0.09785465521244488,0
2019-06-26,21.355,22.077,21.355,22.077,52,,1.9687700000000006,0.02303058387395751,,0.08917742446890431,0
2019-06-27,22.437,22.528,21.446,21.535,1396,,1.880093,-0.024550437106490963,,0.08730406315300673,0
2019-06-28,22.437,22.437,21.535,21.535,792,,1.7822837,0.0,,0.08276218713721849,0
2019-07-01,22.116,22.116,21.535,22.031,72,,1.6621553299999998,-0.002083616433392388,,0.0754462044391993,0
2019-07-02,21.626,21.806,21.626,21.626,47,,1.5364397969999994,0.004225679127002557,,0.07104595380560434,0
2019-07-03,22.363,22.363,21.806,21.896,45,,1.4564958172999993,0.016763408404922187,,0.06651880787815123,0
2019-07-05,22.528,23.88,21.535,22.302,3230,,1.5453462355699992,0.012300848803957987,,0.06929182295623708,0
2019-07-08,22.167,22.167,21.806,21.806,6133,,1.440411612012999,0.008323314528807968,,0.06605574667582312,0
2019-07-09,22.199,22.314,21.896,21.985,3246,,1.347170450811699,0.004064669345999139,,0.061276800127891703,0
2019-07-11,22.077,22.077,21.716,21.716,389,,1.2485534057305292,-0.026275670343466895,,0.05749463095093613,0
2019-07-15,22.978,22.978,21.716,21.806,3075,,1.2498980651574763,0.0,,0.05731899776013374,0
2019-07-16,22.077,22.077,21.626,21.806,2282,,1.1700082586417286,-0.00814191494200589,,0.053655336083725975,0
2019-07-17,21.806,22.077,21.626,21.626,6552,,1.098107432777556,-0.004144409651869574,,0.050777186385718855,0
2019-07-18,21.912,21.941,21.49,21.626,5299,,1.0333966894998006,-0.00825460882325968,,0.047784920442976074,0
2019-07-19,21.355,21.716,21.355,21.626,9233,,0.9661570205498207,-0.00825460882325968,,0.04467571536806717,0
2019-07-22,21.479,21.852,20.815,20.996,2964,,0.9732413184948385,-0.029131600850827777,,0.04635365395765091,0
2019-07-23,22.033,22.077,21.175,21.626,1247,,0.9840171866453551,0.0,,0.04550158081223319,0
2019-07-24,22.077,22.077,21.446,21.626,1741,,0.9487154679808196,0.0,,0.04386920687971976,0
2019-07-26,22.077,22.077,21.355,21.626,776,,0.9260439211827378,0.030005715374357145,,0.04282086013052519,0
2019-07-29,21.626,22.077,21.626,21.896,2788,,0.878539529064464,0.012484971793211841,,0.04012328868580855,0
2019-07-30,21.896,21.985,21.535,21.535,7387,,0.8356855761580174,-0.004207897900675217,,0.03880592413085755,0
2019-07-31,21.535,21.626,21.535,21.535,220,,0.7612170185422158,-0.004207897900675217,,0.03534789963047206,0
