Date,Open,High,Low,Close,AdjClose,Volume
2025-01-23,25.37,25.46,25.37,25.434,25.0099,1000
2025-01-24,25.55,25.55,25.457,25.457,25.0325,400
2025-01-27,25.35,25.353,25.24,25.353,24.9302,1100
2025-01-28,25.25,25.25,25.178,25.242,24.8211,3600
2025-01-29,25.263,25.263,25.263,25.263,24.8417,100
2025-01-30,25.34,25.34,25.322,25.322,24.8997,300
2025-01-31,25.34,25.38,25.09,25.101,24.6824,800
2025-02-03,25.07,25.12,25.0,25.049,24.6313,2200
2025-02-04,25.01,25.12,25.0,25.065,24.647,1200
2025-02-05,25.065,25.113,25.065,25.113,24.6942,200
2025-02-06,25.03,25.03,24.991,24.991,24.5742,1000
2025-02-07,24.952,24.952,24.952,24.952,24.5359,100
2025-02-10,25.087,25.087,25.087,25.087,24.6686,100
2025-02-11,25.068,25.068,25.068,25.068,24.65,100
2025-02-12,25.035,25.035,25.035,25.035,24.6175,100
2025-02-13,25.325,25.325,25.325,25.325,24.9027,100
2025-02-14,25.49,25.49,25.38,25.38,24.9568,500
2025-02-18,25.57,25.57,25.57,25.57,25.1436,200
2025-02-19,25.703,25.703,25.703,25.703,25.2744,100
2025-02-20,25.684,25.684,25.684,25.684,25.2557,100
2025-02-21,25.63,25.63,25.424,25.424,25.0,500
2025-02-24,25.386,25.48,25.361,25.381,24.9577,1000
2025-02-25,25.234,25.3,25.23,25.299,24.8771,900
2025-02-26,25.45,25.45,25.18,25.25,24.8289,500
2025-02-27,25.013,25.013,25.013,25.013,24.5959,100
2025-02-28,25.37,25.37,25.37,25.37,24.9469,100
2025-03-03,25.5,25.5,25.145,25.145,24.7257,400
2025-03-04,24.698,24.698,24.698,24.698,24.2861,200
2025-03-05,24.74,24.891,24.74,24.891,24.4759,300
2025-03-06,24.79,24.81,24.61,24.789,24.3756,1500
2025-03-07,25.15,25.15,25.105,25.105,24.6863,100
2025-03-10,24.75,24.803,24.75,24.803,24.3894,100
2025-03-11,24.5,24.5,24.464,24.464,24.056,200
2025-03-12,24.316,24.316,24.316,24.316,23.9105,100
2025-03-13,24.206,24.206,24.206,24.206,23.8023,100
2025-03-14,24.53,24.67,24.53,24.67,24.2586,200
2025-03-17,24.973,24.973,24.973,24.973,24.5565,100
2025-03-18,24.847,24.847,24.847,24.847,24.4326,100
2025-03-19,25.017,25.017,25.017,25.017,24.5998,100
2025-03-20,25.04,25.04,24.996,24.996,24.5792,100
2025-03-21,24.69,24.781,24.69,24.781,24.5099,400
2025-03-24,25.148,25.148,25.148,25.148,24.8729,100
