Date,Open,High,Low,Close,AdjClose,Volume
2023-01-11,25.08,25.08,25.08,25.08,23.5079,0
2023-01-12,25.31,25.31,25.31,25.31,23.7234,0
2023-01-13,25.329,25.329,25.329,25.329,23.7412,300
2023-01-17,25.15,25.2,25.15,25.2,23.6203,100
2023-01-18,25.61,25.61,24.435,25.35,23.7609,200
2023-01-19,26.039,26.039,26.039,26.039,24.4067,100
2023-01-20,26.16,26.16,26.015,26.015,24.3842,300
2023-01-23,26.045,26.045,26.045,26.045,24.4124,100
2023-01-24,26.045,26.045,26.045,26.045,24.4124,0
2023-01-25,26.04,26.04,26.04,26.04,24.4077,100
2023-01-26,26.41,26.41,26.275,26.275,24.6279,100
2023-01-27,26.117,26.117,26.117,26.117,24.4799,100
2023-01-30,26.63,26.63,26.45,26.45,24.792,400
2023-01-31,26.638,26.638,26.638,26.638,24.9682,0
2023-02-01,26.57,26.622,26.57,26.622,24.9532,100
2023-02-02,26.6,26.6,26.36,26.455,24.7967,400
2023-02-03,25.915,25.915,25.915,25.915,24.2905,100
2023-02-06,25.68,25.68,25.68,25.68,24.0702,100
2023-02-07,25.45,25.55,25.45,25.465,23.8687,700
2023-02-08,25.555,25.555,25.42,25.42,23.8265,500
2023-02-09,25.73,25.73,25.62,25.62,24.014,200
2023-02-10,25.6,25.6,25.5,25.5,23.9015,100
2023-02-13,25.405,25.405,25.405,25.405,23.8125,100
2023-02-14,25.41,25.41,25.41,25.41,23.8172,100
2023-02-15,25.449,25.53,25.415,25.42,23.8265,6700
2023-02-16,25.65,25.72,25.62,25.62,24.014,1200
2023-02-17,25.52,25.58,25.445,25.445,23.85,600
2023-02-21,25.949,25.949,25.86,25.86,24.239,200
2023-02-22,25.54,25.55,25.5,25.5,23.9015,900
2023-02-23,25.276,25.276,25.276,25.276,23.6916,400
2023-02-24,24.97,24.97,24.97,24.97,23.4048,100
2023-02-27,24.91,24.91,24.81,24.81,23.2548,300
2023-02-28,24.895,24.895,24.895,24.895,23.3345,100
2023-03-01,25.105,25.105,25.105,25.105,23.5313,100
2023-03-02,24.935,24.935,24.935,24.935,23.3719,100
2023-03-03,25.52,25.52,25.328,25.328,23.7403,200
2023-03-06,25.02,25.02,24.44,24.44,22.908,100
2023-03-07,24.11,24.11,24.11,24.11,22.5987,100
2023-03-08,24.053,24.053,23.995,23.995,22.4909,100
2023-03-09,24.039,24.039,23.997,23.997,22.4927,400
2023-03-10,24.08,24.08,24.075,24.075,22.5659,300
2023-03-13,24.026,24.026,24.026,24.026,22.5199,100
2023-03-14,24.05,24.05,24.05,24.05,22.5424,100
2023-03-15,23.785,23.785,23.785,23.785,22.294,100
2023-03-16,23.515,23.515,23.515,23.515,22.041,0
2023-03-17,23.531,23.531,23.531,23.531,22.056,0
2023-03-20,23.39,23.39,23.39,23.39,21.9238,100
2023-03-21,23.54,23.54,23.419,23.419,21.951,200
2023-03-22,23.561,23.561,23.561,23.561,22.0841,0
2023-03-23,23.62,23.62,23.6,23.6,22.1206,200
2023-03-24,23.7,23.7,23.7,23.7,22.2144,100
