Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70
2006-04-27,49.73,50.25,49.73,50.07,34.0389,14100,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2006-04-28,50.02,50.22,49.95,50.04,34.0185,29400,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2006-05-01,50.31,50.31,49.92,49.94,33.9505,44700,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,False,False,,,
2006-05-02,50.01,50.2,49.94,50.14,34.0865,39900,0.0,0.0,0.0,0.0,,,,,,,71.42857142857135,68.52248394004273,0.0,,,,0.0,0.0,0.0013980427401638629,,False,False,,,
2006-05-03,50.11,50.11,49.96,50.11,34.0661,23500,0.0,0.0,0.0,0.0,,,,,,,61.53846153846128,60.26365348399222,0.0,,,,0.0,0.0,0.0013988808952838383,,False,False,,,
2006-05-04,50.27,50.27,50.11,50.2,34.1272,14800,0.0,0.0,0.0,0.0,,,,,,,76.30331753554503,73.18932655654385,0.0,,,,0.0,0.0,0.005206247496996497,,False,False,,,
2006-05-05,50.44,50.7,50.43,50.7,34.4672,10900,0.0,0.0,0.0,0.0,,,,,,,94.35665914221208,92.13653742632735,0.0,,,,0.0,0.0,0.011168727562824055,0.012582384661473878,True,True,,,
2006-05-08,50.79,50.9,50.79,50.85,34.5691,22800,0.0,0.0,0.0,0.0,,,,,,,95.797436436226,93.86951328433523,0.0,,,,0.0,0.0,0.014767511474755635,0.01618705035971235,True,True,,,
2006-05-09,50.85,50.92,50.84,50.91,34.6099,12700,0.0,0.0,0.0,0.0,,,,,,,96.35568513119522,94.51429121663895,0.0,,,,0.0,0.0,0.014143426294820571,0.019423307969563375,True,True,,,
2006-05-10,50.85,50.91,50.7975,50.86,34.5759,8000,0.26724999999999993,0.0,0.0,0.0,,,,,,,82.63468375200264,84.62487327069411,0.0,,,,0.005254620526936688,0.005254620526936688,0.0031558185404338968,0.014359792580773911,False,False,,,
