Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70
2025-04-22,0.0284,0.0284,0.0284,0.0284,0.0284,200,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2025-04-23,0.0238,0.0238,0.0238,0.0238,0.0238,115,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2025-04-25,0.0282,0.0282,0.0282,0.0282,0.0282,100,0.0,0.0,,,,,,,,,58.928571428571416,,0.0,,,,0.0,0.0,,,False,False,,,
2025-05-01,0.0278,0.0611,0.024,0.0611,0.0611,34521,0.0,0.0,,,,,,,,,94.60252273393957,93.32903641637125,0.0,,,,0.0,0.0,1.1514084507042255,,True,True,,,
2025-05-13,0.03,0.0425,0.03,0.03,0.03,50,0.0,0.0,,,,,,,,,42.392375944791326,45.10669227973625,0.0,,,,0.0,0.0,0.26050420168067223,,False,False,,,
2025-05-21,0.03,0.03,0.0256,0.0256,0.0256,8310,0.0,0.0,,,,,,,,,37.94787315408602,41.100685957581014,0.0,,,,0.0,0.0,-0.0921985815602836,,False,False,,,
2025-05-22,0.0258,0.0334,0.0257,0.0334,0.0334,3437,0.0,0.0,,,,,,,,,51.4756964413057,51.319613695309336,0.0,,,,0.0,0.0,-0.45335515548281513,0.176056338028169,False,False,,,
2025-05-23,0.0334,0.0334,0.0334,0.0334,0.0334,5,0.0,0.0,,,,,,,,,51.4756964413057,51.31961369530934,0.0,,,,0.0,0.0,0.11333333333333329,0.403361344537815,False,False,,,
2025-05-27,0.04,0.04,0.04,0.04,0.04,501,0.0,0.0,,,,,,,,,65.70847981142427,61.39506894496461,0.0,,,,0.0,0.0,0.5625,0.4184397163120568,False,False,,,
2025-05-29,0.0356,0.0356,0.0262,0.0262,0.0262,0,0.01098,0.0,,,,,,,,,34.22433291455823,38.9312726947014,0.0,,,,0.41908396946564885,0.41908396946564885,-0.21556886227544902,-0.5711947626841244,False,False,,,
2025-06-17,0.05,0.05,0.05,0.05,0.05,100,0.012262,0.0,,,,,,,,,70.62979762117149,66.83514131025437,0.0,,,,0.24523999999999999,0.24523999999999999,0.4970059880239521,0.6666666666666667,False,False,,,
2025-06-18,0.055,0.055,0.055,0.055,0.055,267,0.011535799999999999,0.0,,,,,,,,,74.99164743052226,70.59827881677822,0.0,,,,0.20974181818181817,0.20974181818181817,0.375,1.1484375,True,True,,,
2025-06-20,0.0549,0.0549,0.054,0.054,0.054,980,0.010482219999999999,0.0,,,,,,,,,71.7929946987469,68.52485170336865,0.0,,,,0.19411518518518517,0.19411518518518517,1.0610687022900764,0.6167664670658684,False,False,,,
2025-06-23,0.03,0.0549,0.03,0.0406,0.0406,700,0.011923998,0.0,,,,,,,,,38.65377944792801,44.94220404454739,43.383240721165905,,,,0.29369453201970447,0.29369453201970447,-0.18800000000000006,0.21556886227544902,False,False,,,
2025-06-24,0.045,0.0548,0.045,0.0548,0.0548,26198,0.0121515982,0.0,,,,,,,,,64.61600161992925,62.95542447150754,38.01557236324819,,,,0.22174449270072993,0.22174449270072993,-0.0036363636363636598,0.3700000000000001,False,False,,,
2025-06-25,0.0414,0.0414,0.0414,0.0414,0.0414,1000,0.01227643838,0.0,,,,,,,,,40.40903948251168,44.59706078489449,34.32150191095131,,,,0.2965323280193237,0.2965323280193237,-0.2333333333333334,0.580152671755725,False,False,,,
2025-06-26,0.0374,0.0374,0.0374,0.0374,0.0374,298,0.011448794542000002,0.0,,,,,,,,,34.60436870606337,39.959259143525365,32.163334741738694,,,,0.3061175011229947,0.3061175011229947,-0.07881773399014769,-0.252,False,False,,,
2025-06-30,0.034,0.0547,0.034,0.0546,0.0546,2720,0.0123739150878,0.0,,,,,,,,,66.05519643897753,62.38588614322768,29.736123310937533,,,,0.22662848146153847,0.22662848146153847,-0.0036496350364962904,-0.0072727272727272085,False,False,,,
2025-07-01,0.0261,0.0511,0.0261,0.0511,0.0511,0,0.013986523579020003,0.0,,,,,,,,,57.59977961889926,56.64525326013254,25.51217641197138,,,,0.27370887630176133,0.27370887630176133,0.2342995169082125,-0.0537037037037037,False,False,,,
2025-07-09,0.036,0.036,0.0359,0.0359,0.0359,305,0.014107871221118002,0.013025,,,,,,,,,31.408982930182745,36.9547157274271,21.891650498571824,210.91955,,,0.3929769142372702,0.3929769142372702,-0.0401069518716578,-0.11576354679802947,False,False,,,
2025-07-10,0.0358,0.0358,0.0358,0.0358,0.0358,300,0.0127070840990062,0.012378749999999999,,,,,,,,,31.268674093273347,36.84237510703826,18.820997893104597,211.17255,,,0.3549464832124637,0.3549464832124637,-0.34432234432234443,-0.34671532846715336,False,False,567.4858141192681,,
2025-07-11,0.0357,0.0357,0.0357,0.0357,0.0357,900,0.011446375689105578,0.0117648125,,,,,,,,,31.060545623787462,36.693645800465426,16.22691931610313,212.64219999999995,,,0.32062677000295736,0.32062677000295736,-0.3013698630136986,-0.1376811594202898,False,False,563.1742321979606,,
2025-07-14,0.0323,0.0357,0.0323,0.0333,0.0333,3300,0.01064173812019502,0.011346571875,,,,,,,,,25.05648942262259,32.49580288462417,15.359810640482237,217.9957,,,0.31957171532117173,0.31957171532117173,-0.07242339832869071,-0.10962566844919786,False,False,561.157636517948,,
2025-07-16,0.0325,0.0325,0.0299,0.0299,0.0299,36613,0.009917564308175518,0.01094924328125,,,,,,,,,17.760909683533285,26.72146716198364,15.553115765458298,167.27048,,,0.3316911139858033,0.3316911139858033,-0.16480446927374304,-0.45238095238095244,False,False,483.675980533627,,
2025-07-17,0.0358,0.0358,0.03,0.03,0.03,25201,0.009515807877357967,0.0106967811171875,,,0.038784,,,,,,18.803916172625435,27.2285693579269,13.971627505605934,204.99697999999998,,,0.31719359591193225,0.31719359591193225,-0.1596638655462186,-0.4129158512720157,False,False,412.581508945057,,
2025-07-18,0.0356,0.0357,0.0321,0.0347,0.0347,2290,0.00913422708962217,0.010446942061328126,,,0.039036,,,,,,57.132649708403704,49.2410133370889,12.61606614001819,198.33333,,,0.26323421007556685,0.26323421007556685,0.04204204204204198,-0.03342618384401108,True,True,411.19715343412224,,
2025-07-21,0.0355,0.0355,0.0329,0.0329,0.0329,3000,0.008480804380659953,0.010054594958261718,,,0.0394,,,,,,44.94463101301739,42.652791762230386,11.454156398085841,197.52853999999996,,,0.2577752091386004,0.2577752091386004,0.10033444816053505,-0.08100558659217882,False,False,400.86090609384144,,
2025-07-23,0.0306,0.0306,0.0287,0.029,0.029,18626,0.008052723942593957,0.009761865210348632,,,0.039432,,,,,,26.542354510773876,30.762476916590316,12.843028301740945,224.52788999999999,,,0.27768013595151575,0.27768013595151575,-0.033333333333333215,-0.1876750700280112,False,False,403.3239625363546,,
2025-07-28,0.029,0.0315,0.029,0.0315,0.0315,5049,0.007497451548334562,0.009398771949831202,,,0.038248000000000004,,,,,,47.29289989386726,44.08504653017922,13.308797198152648,231.47806499999996,,,0.23801433486776388,0.23801433486776388,-0.09221902017291073,-0.05405405405405417,False,False,398.77096977170703,,
2025-07-30,0.031,0.0979,0.031,0.068,0.068,268063,0.013437706393501106,0.012273833352339641,,,0.039768,,,,,,92.66569585621959,88.21787353101858,22.090184789563914,1142.892265,,,0.19761332931619272,0.19761332931619272,1.0668693009118542,1.2742474916387962,True,True,456.2440160346009,,
2025-07-31,0.0697,0.0697,0.0351,0.0351,0.0351,123201,0.015553935754150993,0.013390141684722658,,,0.040148,,,,,,42.82319744960108,45.27282260083303,29.617088439344997,1358.86002,,,0.44313207276783456,0.44313207276783456,0.21034482758620676,0.16999999999999993,False,False,464.7252384758796,,
2025-08-01,0.0398,0.0398,0.0398,0.0398,0.0398,438,0.014468542178735893,0.012955634600486524,,,0.040404,,,,,,48.73225533089186,49.91679222986972,36.06872013915736,1358.99739,,,0.36353121052100235,0.36353121052100235,0.26349206349206344,0.14697406340057628,False,False,465.8278254867663,,
2025-08-04,0.0351,0.0351,0.035,0.035,0.035,9875,0.013501687960862305,0.012547852870462197,,,0.040468000000000004,,,,,,42.07153266532448,44.74636747534929,39.54011368712262,1373.63264,,,0.3857625131674944,0.3857625131674944,-0.48529411764705876,0.06382978723404276,False,False,467.53444502304956,,
2025-08-05,0.0351,0.0354,0.0325,0.0354,0.0354,5205,0.012441519164776075,0.012065460226939087,,,0.04028400000000001,,,,,,43.04461512474697,45.375045288605044,41.422610391296544,1381.4244899999999,,,0.3514553436377422,0.3514553436377422,0.008547008547008517,0.2206896551724138,False,False,457.0981112180453,,
2025-08-06,0.0325,0.0325,0.0325,0.0325,0.0325,1000,0.011487367248298467,0.011607187215592132,,,0.040536,,,,,,36.395879166379125,40.87887289191027,43.03617899487419,1311.2669700000001,,,0.35345745379379895,0.35345745379379895,-0.18341708542713564,0.031746031746031855,False,False,443.04787545084156,,
2025-08-07,0.0325,0.0325,0.0325,0.0325,0.0325,475,0.01033863052346862,0.011026827854812526,,,0.039836,,,,,,36.395879166379125,40.87887289191027,44.419237797940745,1309.9688449999999,,,0.3181117084144191,0.3181117084144191,-0.07142857142857151,-0.5220588235294118,False,False,432.7635552479795,,
2025-08-08,0.0393,0.0393,0.03,0.0332,0.0332,2402,0.010234767471121758,0.010940486462071899,,,0.038964,,,,,,41.31857988107704,43.290228685060846,46.758789431686054,1313.398905,,,0.3082761286482457,0.3082761286482457,-0.062146892655367214,-0.054131054131054124,False,False,431.58956672896835,,
2025-08-13,0.0302,0.0331,0.03,0.0331,0.0331,1800,0.009531290724009583,0.010553462138968305,,,0.038128,,,,,,40.64449722423937,42.95650408865229,48.764119403467745,1308.952305,,,0.2879544025380539,0.2879544025380539,0.018461538461538307,-0.16834170854271369,False,False,407.0826473051478,,
2025-08-14,0.03,0.033,0.03,0.0319,0.0319,7119,0.008888161651608625,0.01018078903201989,,,0.03778000000000001,,,,,,31.41829638061715,38.239845434869466,50.4829736649949,1320.3071100000002,,,0.2786257571037187,0.2786257571037187,-0.01846153846153853,-0.08857142857142875,False,False,406.8217897679806,,
2025-08-15,0.03,0.0301,0.026,0.0301,0.0301,9372,0.008589345486447762,0.009966749580418894,,,0.036792,,,,,,20.796565637331625,31.35437443753122,48.794773878719134,1333.8644950000003,,,0.2853603151643775,0.2853603151643775,-0.09337349397590367,-0.1497175141242939,False,False,388.1832470925782,,
