Date,Open,High,Low,Close,AdjClose,Volume
2025-01-07,3.77,6.1,3.7,4.86,4.86,1864900
2025-01-08,4.81,5.849,4.14,4.5,4.5,568200
2025-01-10,4.39,5.2,4.2,4.616,4.616,502200
2025-01-13,4.7,4.97,4.358,4.47,4.47,261100
2025-01-14,4.4,4.5,4.26,4.35,4.35,611900
2025-01-15,4.39,4.4,4.2,4.34,4.34,76700
2025-01-16,4.34,4.69,4.12,4.69,4.69,444700
2025-01-17,4.64,4.88,4.6,4.73,4.73,26100
2025-01-21,4.533,4.65,4.2,4.35,4.35,13700
2025-01-22,4.5,4.585,4.21,4.45,4.45,41200
2025-01-23,4.5,4.7,4.36,4.48,4.48,51600
2025-01-24,4.415,4.48,4.2,4.27,4.27,47300
2025-01-27,4.26,4.49,4.218,4.49,4.49,15900
2025-01-28,4.35,4.43,4.0,4.21,4.21,45900
2025-01-29,4.1,4.766,3.95,4.53,4.53,93400
2025-01-30,4.29,4.52,4.13,4.42,4.42,25800
2025-01-31,4.62,4.705,4.09,4.59,4.59,21700
2025-02-03,4.44,4.5,4.26,4.32,4.32,17000
2025-02-04,4.32,4.4,4.0,4.3,4.3,21200
2025-02-05,4.22,4.305,4.05,4.16,4.16,12200
2025-02-06,4.2,4.34,4.004,4.18,4.18,19200
2025-02-07,4.33,4.44,4.21,4.21,4.21,26300
2025-02-10,4.21,4.46,4.21,4.35,4.35,29200
2025-02-11,4.44,4.51,4.23,4.27,4.27,6800
2025-02-12,4.45,4.58,4.28,4.33,4.33,11800
2025-02-13,4.3,5.2,4.203,4.94,4.94,73400
2025-02-14,4.83,5.1,4.71,4.99,4.99,35500
2025-02-18,4.9,5.0,4.62,4.64,4.64,13000
2025-02-19,4.86,4.89,4.61,4.88,4.88,8900
2025-02-20,4.85,5.0,4.6,5.0,5.0,34700
2025-02-21,4.71,4.99,4.615,4.62,4.62,147600
2025-02-24,4.7,4.98,3.9,4.43,4.43,77400
2025-02-25,4.4,4.67,4.2,4.3,4.3,30700
2025-02-26,4.5,4.51,4.18,4.22,4.22,16900
2025-02-27,4.26,4.375,4.22,4.34,4.34,11100
2025-02-28,4.315,4.45,4.175,4.21,4.21,13300
2025-03-03,4.062,4.45,4.062,4.43,4.43,27900
2025-03-04,4.217,4.43,4.217,4.29,4.29,2400
2025-03-05,4.38,4.7,4.3,4.3,4.3,18900
2025-03-06,4.25,4.45,4.25,4.38,4.38,43800
2025-03-07,4.24,4.4,4.24,4.35,4.35,6300
2025-03-10,4.27,4.4,4.25,4.4,4.4,17200
