Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70
2022-02-11,0.9999,0.9999,0.55,0.571,0.571,176863,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2022-02-14,0.562,0.562,0.4101,0.436,0.436,126086,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2022-02-15,0.5,0.6315,0.43,0.591,0.591,145564,0.0,0.0,0.0,0.0,,,,,,,63.26530612244898,,0.0,,,,0.0,0.0,,,False,False,,,
2022-02-16,0.59,0.59,0.44,0.5,0.5,159473,0.0,0.0,0.0,0.0,,,,,,,40.62909567496724,41.05054071948797,0.0,,,,0.0,0.0,-0.12434325744308228,,False,False,,,
2022-02-17,0.51,0.5549,0.43,0.4702,0.4702,569003,0.0,0.0,0.0,0.0,,,,,,,34.55579088173002,35.999535489864655,0.0,,,,0.0,0.0,0.07844036697247714,,False,False,,,
2022-02-18,0.47,0.48,0.4512,0.4696,0.4696,70411,0.0,0.0,0.0,0.0,,,,,,,34.400488264994735,35.88101392800648,0.0,,,,0.0,0.0,-0.20541455160744493,,False,False,,,
2022-02-22,0.465,0.495,0.46,0.495,0.495,40876,0.0,0.0,0.0,0.0,,,,,,,48.96510046834869,45.929137530261094,0.0,,,,0.0,0.0,-0.010000000000000009,-0.13309982486865146,False,False,,,
2022-02-23,0.53,0.54,0.48,0.48,0.48,27545,0.0,0.0,0.0,0.0,,,,,,,40.91765788026078,40.88425880735116,0.0,,,,0.0,0.0,0.020842194810718695,0.10091743119266061,False,False,,,
2022-02-24,0.4787,0.5,0.4675,0.5,0.5,28280,0.0,0.0,0.0,0.0,,,,,,,55.533761817823965,50.5420167560281,0.0,,,,0.0,0.0,0.06473594548551964,-0.1539763113367174,False,False,,,
2022-02-25,0.4614,0.5,0.4578,0.5,0.5,51949,0.12866999999999998,0.0,0.0,0.0,,,,,,,55.53376181782396,50.5420167560281,0.0,,,,0.25733999999999996,0.25733999999999996,0.010101010101010166,0.0,False,False,,,
2022-02-28,0.4801,0.4801,0.47,0.47,0.47,8018,0.11880299999999999,0.0,0.0,0.0,,,,,,,30.26486006145514,35.20486799768493,0.0,,,,0.2527723404255319,0.2527723404255319,-0.02083333333333337,-0.0004253509145045742,False,False,,,
2022-03-01,0.49,0.49,0.49,0.49,0.49,1300,0.1089227,0.0,0.0,0.0,,,,,,,52.072685721258274,48.96961878274932,0.0,,,,0.2222912244897959,0.2222912244897959,-0.020000000000000018,0.04344122657580907,False,False,,,
2022-03-02,0.4999,0.4999,0.45,0.4913,0.4913,18732,0.10302043000000001,0.0,0.0,0.0,,,,,,,53.49077764485403,49.89215576664054,0.0,,,,0.20968945654386323,0.20968945654386323,-0.01739999999999997,-0.007474747474747412,True,True,,,
2022-03-03,0.4352,0.441,0.41,0.432,0.432,82259,0.10084838700000001,0.0,0.0,0.0,,,,,,,17.685658436340006,23.76354615292894,18.61665883807039,,,,0.2334453402777778,0.2334453402777778,-0.08085106382978724,-0.09999999999999998,False,False,,,
2022-03-04,0.432,0.432,0.39,0.3901,0.3901,18961,0.0949635483,0.0,0.0,0.0,,,,,,,10.345867270378065,15.912584940946473,22.854128477868063,,,,0.24343385875416562,0.24343385875416562,-0.20387755102040817,-0.2198,False,False,,,
2022-03-07,0.39,0.45,0.38,0.45,0.45,22338,0.09246719347000001,0.0,0.0,0.0,,,,,,,52.56274336662315,48.40448322353862,24.42036492304369,,,,0.20548265215555558,0.20548265215555558,-0.08406269082027273,-0.09999999999999998,False,False,,,
2022-03-08,0.47,0.49,0.4,0.43,0.43,11600,0.09222047412300001,0.0,0.0,0.0,,,,,,,42.53213272180581,41.29995042948126,21.904733461559683,,,,0.2144662188906977,0.2144662188906977,-0.00462962962962965,-0.08510638297872342,False,False,,,
2022-03-09,0.4899,0.4999,0.4701,0.4701,0.4701,53557,0.08998842671070002,0.0,0.0,0.0,,,,,,,63.48753917745724,57.841828496352,18.90824225399199,,,,0.19142400916975116,0.19142400916975116,0.2050756216354781,-0.040612244897959116,False,False,,,
2022-03-10,0.474,0.7,0.47,0.49,0.49,597294,0.10398958403963002,0.0,0.0,0.0,,,,,,,71.28255173312091,64.46736694538734,24.21978872274418,,,,0.2122236408972041,0.2122236408972041,0.0888888888888888,-0.0026460411154081154,True,True,,,
2022-03-11,0.67,0.67,0.395,0.41,0.41,247527,0.12109062563566701,0.11223999999999998,0.0,0.0,,,,,,,31.16352208724375,34.991093590577876,24.35526950416151,59341.27352999999,,,0.2953429893552854,0.2953429893552854,-0.04651162790697683,-0.05092592592592593,False,False,,,
2022-03-14,0.42,0.515,0.41,0.47,0.47,190011,0.11948156307210031,0.11187799999999999,0.0,0.0,,,,,,,57.85097919683795,55.38864567284839,24.471395888233506,58757.09338,,,0.25421609164276665,0.25421609164276665,-0.00021272069772393376,0.20481927710843362,False,False,204.59562466023345,,
2022-03-15,0.436,0.51,0.436,0.5099,0.5099,13985,0.11493340676489028,0.10998409999999999,0.0,0.0,,,,,,,69.60533472897359,65.09844665779043,24.570932788866646,56364.966154999995,,,0.225403817934674,0.225403817934674,0.04061224489795934,0.13311111111111118,True,True,182.148095730428,,
2022-03-16,0.4787,0.5013,0.4787,0.485,0.485,19472,0.10656006608840127,0.10604489499999999,0.0,0.0,,,,,,,55.19619155679944,55.11656820261392,24.656250132266482,52535.745955000006,,,0.21971147647093045,0.21971147647093045,0.18292682926829262,0.12790697674418605,False,False,145.40476131334157,,
2022-03-17,0.5,0.5,0.49,0.5,0.5,31624,0.09740405947956114,0.10149265024999998,0.0,0.0,,,,,,,62.25646298491362,60.038282963111435,24.729379283752056,49339.520955,,,0.19480811895912228,0.19480811895912228,0.06382978723404253,0.06360348861944254,False,False,133.47856715791121,,
2022-03-18,0.5175,0.5643,0.5,0.56,0.56,66775,0.09409365353160502,0.09963301773749998,0.0,0.0,0.482448,,,,,,80.59948690256445,74.78484441209257,27.662559299907976,37831.960425,,,0.16802438130643751,0.16802438130643751,0.09825455971759167,0.14285714285714302,True,True,137.17346180715614,,
2022-03-21,0.56,0.64,0.56,0.6006,0.6006,31863,0.09268428817844451,0.09865136685062499,0.0,0.0,0.483632,,,,,,87.00812959037167,81.08298937138949,32.28365120051992,37135.556035,,,0.15431949413660426,0.15431949413660426,0.2383505154639176,0.464878048780488,True,True,138.80634443079933,,
2022-03-22,0.57,0.7,0.57,0.6173,0.6173,49930,0.09641585936060007,0.10021879850809375,0.0,0.0,0.490884,,,,,,89.20774493090167,83.36216128353924,37.38404117427182,37664.964485,,,0.15618963123376003,0.15618963123376003,0.23459999999999992,0.31340425531914895,True,True,138.11991311236312,,
2022-03-23,0.6,0.61,0.53,0.57,0.57,31813,0.09550427342454006,0.09957285858268905,0.0,0.0,0.49004400000000004,,,,,,51.88603801490939,57.293722487327294,38.53291289474885,37910.554985,,,0.16755135688515801,0.16755135688515801,0.01785714285714257,0.11786624828397718,False,False,141.14481529080467,,
