Date,Open,High,Low,Close,AdjClose,Volume
1997-12-31,8.375,8.563,8.375,8.438,8.438,56185
1998-01-02,8.438,8.5,8.25,8.313,8.313,71140
1998-01-05,8.5,8.5,8.125,8.438,8.438,62120
1998-01-06,8.438,8.438,8.0,8.125,8.125,128790
1998-01-07,8.25,8.313,8.063,8.25,8.25,33034
1998-01-08,8.375,8.375,8.0,8.125,8.125,31276
1998-01-09,8.0,8.125,7.75,8.0,8.0,157372
1998-01-12,7.75,8.0,7.625,8.0,8.0,94259
1998-01-13,7.938,8.125,7.625,7.75,7.75,160925
1998-01-14,7.625,7.75,7.625,7.625,7.625,103549
1998-01-15,7.75,7.875,7.625,7.813,7.813,65180
1998-01-16,7.75,8.0,7.75,8.0,8.0,25285
1998-01-20,8.0,8.0,7.625,7.75,7.75,77446
1998-01-21,7.688,7.875,7.625,7.688,7.688,141680
1998-01-22,7.625,7.813,7.625,7.813,7.813,63235
1998-01-23,7.625,7.75,7.5,7.563,7.563,95679
1998-01-26,7.625,7.625,6.875,7.375,7.375,99410
1998-01-27,7.375,7.375,6.875,7.125,7.125,65008
1998-01-28,7.0,7.25,6.875,7.25,7.25,55495
1998-01-29,7.063,7.25,7.0,7.25,7.25,61010
1998-01-30,7.0,7.313,7.0,7.313,7.313,58145
1998-02-02,7.438,7.625,7.25,7.625,7.625,124425
1998-02-03,7.688,7.688,7.5,7.563,7.563,57875
1998-02-04,7.625,8.156,7.625,8.063,8.063,115231
1998-02-05,8.063,8.25,7.938,8.188,8.188,73859
1998-02-06,8.438,8.563,8.25,8.5,8.5,123562
1998-02-09,8.625,8.625,8.25,8.438,8.438,33035
1998-02-10,8.5,8.5,8.313,8.375,8.375,28757
1998-02-11,7.875,8.438,7.813,8.25,8.25,104010
1998-02-12,8.188,8.438,8.125,8.25,8.25,23745
1998-02-13,8.5,8.563,8.25,8.375,8.375,61125
1998-02-17,8.5,8.5,8.0,8.0,8.0,28589
1998-02-18,8.0,8.125,8.0,8.0,8.0,7031
1998-02-19,8.0,8.25,7.938,8.0,8.0,33998
1998-02-20,7.875,8.0,7.813,8.0,8.0,38031
