Date,Open,High,Low,Close,AdjClose,Volume
2024-04-22,3.88,4.7,2.58,2.9,2.9,990300
2024-04-23,2.52,2.7,2.04,2.385,2.385,619800
2024-04-24,2.22,2.5,2.07,2.26,2.26,167600
2024-04-25,2.19,4.45,2.18,2.9,2.9,18748100
2024-04-26,2.8,3.35,2.6,2.94,2.94,654900
2024-04-29,2.8,2.95,2.55,2.61,2.61,137400
2024-04-30,2.63,2.73,2.35,2.36,2.36,220000
2024-05-01,2.25,2.5,2.13,2.36,2.36,483800
2024-05-02,2.38,2.446,2.13,2.22,2.22,263900
2024-05-03,2.24,2.5,1.95,1.95,1.95,121900
2024-05-06,1.99,2.22,1.99,2.01,2.01,84700
2024-05-07,2.01,2.14,1.81,1.87,1.87,107300
2024-05-08,1.83,1.936,1.82,1.86,1.86,40100
2024-05-09,1.885,1.89,1.54,1.65,1.65,93100
2024-05-10,1.6,1.63,1.51,1.54,1.54,80300
2024-05-13,1.55,2.14,1.33,1.88,1.88,535100
2024-05-14,2.04,2.04,1.55,1.58,1.58,554500
2024-05-15,1.62,1.75,1.33,1.49,1.49,173100
2024-05-16,1.45,1.62,1.39,1.49,1.49,101900
2024-05-17,1.54,1.58,1.48,1.5,1.5,65700
2024-05-20,1.5,1.894,1.5,1.57,1.57,196700
2024-05-21,1.56,1.77,1.56,1.65,1.65,201900
2024-05-22,1.67,1.67,1.45,1.48,1.48,116500
2024-05-23,1.46,1.47,1.35,1.42,1.42,18400
2024-05-24,1.45,1.5,1.35,1.43,1.43,42600
2024-05-28,1.45,1.48,1.203,1.27,1.27,62600
2024-05-29,1.23,1.265,1.09,1.19,1.19,110900
2024-05-30,1.2,1.38,1.1,1.12,1.12,142700
2024-05-31,1.09,1.19,1.08,1.15,1.15,44900
2024-06-03,1.16,1.31,1.11,1.13,1.13,79100
2024-06-04,1.13,1.2,1.06,1.1,1.1,37700
2024-06-05,1.14,1.14,0.96,0.98,0.98,201600
2024-06-06,1.0,1.08,0.96,0.962,0.962,68200
2024-06-07,0.96,0.99,0.915,0.96,0.96,85700
2024-06-10,0.88,0.884,0.76,0.801,0.801,106800
2024-06-11,0.808,0.839,0.801,0.831,0.831,6600
2024-06-12,0.806,0.88,0.801,0.88,0.88,64900
2024-06-13,0.9,1.3,0.87,1.15,1.15,1883300
2024-06-14,1.05,1.09,0.915,0.936,0.936,242900
2024-06-17,0.88,0.99,0.85,0.86,0.86,40000
2024-06-18,0.84,0.87,0.81,0.81,0.81,40600
2024-06-20,0.806,0.84,0.805,0.82,0.82,12500
2024-06-21,0.82,0.895,0.82,0.85,0.85,26200
2024-06-24,0.831,0.97,0.82,0.888,0.888,17000
2024-06-25,0.888,0.94,0.83,0.88,0.88,7800
2024-06-26,0.88,1.0,0.821,0.89,0.89,34700
2024-06-27,0.89,0.97,0.85,0.92,0.92,15700
2024-06-28,0.88,0.88,0.821,0.822,0.822,18300
2024-07-01,0.82,0.88,0.82,0.83,0.83,9200
2024-07-02,0.821,0.87,0.821,0.83,0.83,2800
2024-07-03,0.83,0.87,0.83,0.83,0.83,3400
2024-07-05,0.84,0.87,0.8,0.8,0.8,27800
2024-07-08,0.77,0.82,0.751,0.761,0.761,6400
2024-07-09,0.857,0.857,0.766,0.813,0.813,13600
2024-07-10,0.81,0.82,0.776,0.8,0.8,8100
2024-07-11,0.78,0.81,0.76,0.79,0.79,6500
2024-07-12,0.78,0.78,0.78,0.78,0.78,500
2024-07-15,0.78,0.78,0.761,0.78,0.78,6300
2024-07-16,0.79,0.837,0.79,0.79,0.79,6500
2024-07-17,0.79,0.83,0.79,0.794,0.794,8200
2024-07-18,0.848,0.87,0.73,0.734,0.734,53200
2024-07-19,0.788,0.788,0.734,0.734,0.734,17400
2024-07-22,0.758,0.758,0.731,0.731,0.731,5400
2024-07-23,0.72,0.78,0.715,0.716,0.716,20900
2024-07-24,0.715,0.751,0.715,0.715,0.715,4500
2024-07-25,0.715,0.73,0.715,0.73,0.73,4500
2024-07-26,0.767,0.86,0.733,0.733,0.733,39100
2024-07-29,0.75,0.82,0.75,0.75,0.75,3900
2024-07-30,0.75,0.89,0.75,0.831,0.831,32200
2024-07-31,0.84,1.05,0.82,1.04,1.04,167000
2024-08-01,1.02,1.12,0.883,0.9,0.9,79700
2024-08-02,0.9,0.9,0.802,0.802,0.802,22300
2024-08-05,0.72,0.855,0.72,0.8,0.8,11000
2024-08-06,0.8,0.863,0.8,0.81,0.81,18100
2024-08-07,0.851,0.91,0.84,0.84,0.84,14000
2024-08-08,0.8,0.855,0.8,0.83,0.83,3400
2024-08-09,0.83,0.87,0.83,0.85,0.85,12300
2024-08-12,0.87,0.99,0.87,0.87,0.87,39900
2024-08-13,0.905,0.905,0.84,0.842,0.842,5100
2024-08-14,0.845,0.845,0.845,0.845,0.845,1300
2024-08-15,0.855,0.882,0.845,0.845,0.845,2500
2024-08-16,0.845,0.909,0.806,0.806,0.806,8400
2024-08-19,0.8,0.82,0.8,0.801,0.801,9700
2024-08-20,0.801,0.85,0.72,0.745,0.745,48100
2024-08-21,0.785,0.85,0.74,0.74,0.74,11100
2024-08-22,0.805,0.82,0.74,0.74,0.74,7400
2024-08-23,0.785,0.785,0.72,0.74,0.74,24700
2024-08-26,0.75,0.751,0.75,0.75,0.75,10600
2024-08-27,0.803,0.81,0.78,0.78,0.78,3000
2024-08-28,0.75,0.775,0.75,0.75,0.75,7400
2024-08-29,0.72,0.755,0.72,0.74,0.74,12300
2024-08-30,0.77,0.796,0.73,0.76,0.76,10600
2024-09-03,0.82,0.84,0.779,0.779,0.779,30900
2024-09-04,0.778,1.07,0.72,0.921,0.921,1315700
2024-09-05,1.13,1.28,1.01,1.08,1.08,8157500
2024-09-06,1.07,1.07,0.82,0.91,0.91,518400
2024-09-09,0.825,1.1,0.825,1.1,1.1,153700
2024-09-10,1.14,1.21,1.05,1.09,1.09,117400
2024-09-11,1.01,1.06,1.0,1.05,1.05,18000
2024-09-12,1.04,1.132,0.95,0.97,0.97,35200
2024-09-13,0.971,0.971,0.864,0.941,0.941,48100
2024-09-16,0.941,0.95,0.87,0.917,0.917,32900
2024-09-17,0.9,0.923,0.9,0.919,0.919,9900
2024-09-18,0.923,0.923,0.9,0.906,0.906,9600
2024-09-19,0.875,0.94,0.87,0.895,0.895,7400
2024-09-20,0.92,0.92,0.87,0.915,0.915,15900
2024-09-23,0.881,1.15,0.88,1.07,1.07,71500
2024-09-24,1.05,1.18,1.03,1.09,1.09,98700
2024-09-25,1.05,1.22,1.044,1.21,1.21,79700
2024-09-26,1.17,1.35,1.17,1.27,1.27,118700
2024-09-27,1.199,1.31,1.199,1.3,1.3,35300
2024-09-30,1.27,1.35,1.18,1.18,1.18,32800
2024-10-01,1.102,1.35,1.01,1.17,1.17,70300
2024-10-02,1.2,1.23,1.16,1.2,1.2,15500
2024-10-03,1.21,1.21,1.18,1.2,1.2,4600
2024-10-04,1.29,1.29,1.16,1.2,1.2,35900
2024-10-07,1.2,1.275,1.2,1.21,1.21,14900
2024-10-08,1.11,1.22,1.11,1.22,1.22,8800
2024-10-09,1.19,1.19,1.12,1.17,1.17,9900
2024-10-10,1.22,1.22,1.12,1.17,1.17,23500
2024-10-11,1.18,1.21,1.11,1.17,1.17,12700
2024-10-14,1.12,1.25,1.12,1.175,1.175,39207
2024-10-15,1.25,1.25,1.12,1.1642,1.1642,4669
2024-10-16,1.171,1.23,1.171,1.215,1.215,5300
2024-10-17,1.205,1.23,1.188,1.19,1.19,22200
