Date,Open,High,Low,Close,AdjClose,Volume,ATR10,ATR20,ATR40,ATR50,SMA25,SMA50,SMA100,SMA150,SMA200,ROC200,RSI3,RSI4,ADX7,DollarVolume20,DollarVolume50,AvgVolume50,ATR_Ratio,ATR_Pct,Return_3D,6D_Return,UpTwoDays,TwoDayUp,HV20,min_50,max_70
2024-01-17,19.8,19.905,19.69,19.9,9.4098,93500,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2024-01-18,21.0,21.353,19.82,19.921,9.4198,254900,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,False,False,,,
2024-01-19,20.03,20.12,19.88,20.12,9.5139,245500,0.0,0.0,0.0,0.0,,,,,,,100.0,,0.0,,,,0.0,0.0,,,True,True,,,
2024-01-22,20.13,20.31,20.106,20.18,9.5422,254500,0.0,0.0,0.0,0.0,,,,,,,100.0,100.0,0.0,,,,0.0,0.0,0.01407035175879412,,True,True,,,
2024-01-23,20.21,20.28,20.17,20.27,9.5848,140800,0.0,0.0,0.0,0.0,,,,,,,100.0,100.0,0.0,,,,0.0,0.0,0.01751920084333114,,True,True,,,
2024-01-24,20.51,20.53,20.35,20.36,9.6273,139600,0.0,0.0,0.0,0.0,,,,,,,100.0,100.0,0.0,,,,0.0,0.0,0.011928429423459175,,True,True,,,
2024-01-25,20.37,20.38,20.15,20.27,9.5848,131300,0.0,0.0,0.0,0.0,,,,,,,63.9786540171954,70.13793706803537,0.0,,,,0.0,0.0,0.004459861248761188,0.01859296482412076,False,False,,,
2024-01-26,20.27,20.39,20.21,20.35,9.6226,110600,0.0,0.0,0.0,0.0,,,,,,,75.66593230522753,77.94400963035012,0.0,,,,0.0,0.0,0.003946719289590561,0.021535063500828455,False,False,,,
2024-01-29,20.43,20.66,20.346,20.66,9.7692,97500,0.0,0.0,0.0,0.0,,,,,,,91.56791644256295,90.61682412574888,0.0,,,,0.0,0.0,0.014734774066797574,0.026838966202783254,True,True,,,
2024-01-30,20.68,20.68,20.43,20.5,9.6935,57200,0.35360000000000014,0.0,0.0,0.0,,,,,,,60.80509695035541,64.93938488321743,0.0,,,,0.017248780487804885,0.017248780487804885,0.011346817957572863,0.015857284440039754,False,False,,,
2024-01-31,20.4,20.49,20.175,20.2,9.5517,140000,0.35074000000000005,0.0,0.0,0.0,,,,,,,31.264235721330806,38.01165796173061,0.0,,,,0.017363366336633667,0.017363366336633667,-0.0073710073710074875,-0.003453379378391741,False,False,,,
2024-02-01,20.37,20.39,20.124,20.39,9.6415,56700,0.34226600000000024,0.0,0.0,0.0,,,,,,,52.97022805583834,54.08804333991263,0.0,,,,0.016785973516429634,0.016785973516429634,-0.013068731848983495,0.0014734774066798018,False,False,,,
2024-02-02,20.59,20.7,20.415,20.7,9.7881,85400,0.3390394000000001,0.0,0.0,0.0,,,,,,,73.47224875603828,70.64809068646537,0.0,,,,0.016378714975845417,0.016378714975845417,0.009756097560975618,0.021213616181549044,True,True,,,
2024-02-05,20.7,20.7,20.24,20.44,9.6652,101700,0.3511354600000002,0.0,0.0,0.0,,,,,,,47.449299558385235,50.34232294393877,66.11241254332622,,,,0.01717883855185911,0.01717883855185911,0.011881188118811892,0.004422604422604337,False,False,,,
2024-02-06,20.45,20.61,20.41,20.61,9.7455,76300,0.3360219140000001,0.0,0.0,0.0,,,,,,,60.99775112478432,60.2920425682871,62.90813125796415,,,,0.016303828918000977,0.016303828918000977,0.010789602746444249,-0.002420135527589573,False,False,,,
2024-02-07,20.71,20.8,20.55,20.78,9.8259,92900,0.3274197226000001,0.0,0.0,0.0,,,,,,,71.8745643565066,68.66369159172552,61.277161721911334,,,,0.015756483282001927,0.015756483282001927,0.0038647342995170586,0.013658536585365866,True,True,,,
2024-02-08,20.75,20.86,20.704,20.8,9.8354,113900,0.31027775033999994,0.0,0.0,0.0,,,,,,,73.19379198667752,69.66685284146917,60.21598935808645,,,,0.014917199535576919,0.014917199535576919,0.017612524461839474,0.02970297029702973,True,True,,,
2024-02-09,20.88,20.88,20.74,20.78,9.8259,230100,0.293249975306,0.0,0.0,0.0,,,,,,,68.38255175354666,66.8149463885286,59.42871404773262,,,,0.014112125856881616,0.014112125856881616,0.008248423095584823,0.019127023050514946,False,False,,,
2024-02-12,20.84,21.04,20.797,20.93,9.8969,343700,0.2899249777753998,0.0,0.0,0.0,,,,,,,81.8237787933877,76.45387130463965,59.70887099344007,,,,0.01385212507288102,0.01385212507288102,0.007218479307026016,0.011111111111111072,False,False,,,
2024-02-13,20.56,20.72,20.44,20.57,9.7266,256900,0.30993247999785967,0.3196499999999999,0.0,0.0,,,,,,,32.33586777987904,39.624256427362944,53.54993010010027,3088574.195,,,0.015067208556045682,0.015067208556045682,-0.01105769230769238,0.006360078277886538,False,False,,,
2024-02-14,20.8,21.01,20.75,21.01,9.9347,526900,0.32293923199807384,0.32566749999999994,0.0,0.0,,,,,,,67.91374588918262,66.17663464049096,50.752183408380006,3549050.1450000005,,,0.015370739266924028,0.015370739266924028,0.011068334937439861,0.019408054342552328,False,False,16.107239144941047,,
