Date,Open,High,Low,Close,AdjClose,Volume
2025-05-22,15.88,15.979,15.76,15.81,15.7845,286500
2025-05-23,15.405,15.599,15.321,15.33,15.3053,277400
2025-05-27,15.33,15.38,15.12,15.277,15.2523,238100
2025-05-28,15.1,15.1,14.55,14.55,14.5265,131200
2025-05-29,15.05,15.07,14.75,14.807,14.7831,65600
2025-05-30,14.31,14.39,13.995,14.22,14.1971,114800
2025-06-02,13.99,14.19,13.923,14.11,14.0872,148700
2025-06-03,14.46,14.84,14.35,14.84,14.8161,133000
2025-06-04,14.61,14.73,14.39,14.4,14.3768,90100
2025-06-05,14.46,14.47,13.82,13.89,13.8676,58900
2025-06-06,14.1,14.24,14.09,14.17,14.1471,36600
2025-06-09,14.7,15.05,14.59,14.98,14.9558,124400
2025-06-10,15.01,15.049,14.765,14.93,14.9059,87200
2025-06-11,15.16,15.25,14.894,14.92,14.8959,194900
2025-06-12,14.55,14.679,14.34,14.34,14.3169,91700
2025-06-13,13.95,14.06,13.76,13.82,13.7977,104700
2025-06-16,14.68,15.21,14.615,15.21,15.1855,139000
2025-06-17,14.42,14.48,13.925,14.21,14.1871,135700
2025-06-18,13.77,14.02,13.73,13.9,13.8776,118100
2025-06-20,14.09,14.09,13.51,13.73,13.7078,132000
2025-06-23,12.93,13.32,12.69,13.25,13.2286,165400
2025-06-24,14.07,14.3,13.965,14.3,14.2769,132800
2025-06-25,14.26,14.46,14.0,14.19,14.1671,137800
2025-06-26,13.84,13.84,13.49,13.64,13.6305,121000
2025-06-27,13.39,13.63,13.295,13.42,13.4106,73100
2025-06-30,14.03,14.945,13.962,14.93,14.9196,235300
2025-07-01,14.07,14.185,13.84,13.84,13.8303,98700
2025-07-02,13.94,14.64,13.94,14.535,14.5249,111900
2025-07-03,14.64,14.83,14.36,14.52,14.5099,112300
2025-07-07,14.71,15.109,14.64,14.78,14.7697,258600
2025-07-08,14.7,14.92,14.617,14.92,14.9096,217100
2025-07-09,15.3,15.57,15.1,15.54,15.5291,302100
2025-07-10,15.69,16.08,15.5,16.08,16.0688,558500
2025-07-11,17.46,19.111,17.302,18.34,18.3272,1636300
2025-07-14,19.07,19.55,18.66,18.82,18.8069,1406000
2025-07-15,18.74,18.91,18.21,18.42,18.4071,563000
2025-07-16,19.16,19.78,18.93,19.67,19.6563,960000
2025-07-17,20.71,21.84,20.4,21.31,21.2951,2087300
2025-07-18,22.45,22.82,21.51,22.1,22.0846,1806500
2025-07-21,22.64,23.529,22.59,22.84,22.8241,2117700
2025-07-22,22.65,23.155,22.053,22.87,22.854,1091200
2025-07-23,21.82,21.82,20.41,20.69,20.6756,1661900
2025-07-24,20.37,20.94,19.96,20.61,20.5956,927300
2025-07-25,19.89,19.977,19.08,19.5,19.4864,844600
2025-07-28,20.22,20.35,19.75,20.05,20.036,814600
2025-07-29,20.08,20.09,19.33,19.74,19.74,468100
2025-07-30,19.42,19.95,18.9,19.55,19.55,425000
2025-07-31,19.6,19.768,19.219,19.23,19.23,410000
2025-08-01,18.81,19.21,18.38,18.9,18.9,499800
2025-08-04,18.89,19.42,18.83,19.17,19.17,476500
2025-08-05,19.1,19.12,18.47,18.48,18.48,376975
