Date,Open,High,Low,Close,AdjClose,Volume
2019-05-03,13.5,18.2,13.4,14.15,566.0,218978
2019-05-06,12.6,15.169,12.3,13.37,534.8,38005
2019-05-07,13.44,14.2,12.68,12.81,512.4,19958
2019-05-08,12.71,13.44,12.35,13.24,529.6,11810
2019-05-09,13.11,13.15,12.5,12.53,501.2,10600
2019-05-10,12.79,12.854,11.81,12.07,482.8,11945
2019-05-13,11.76,11.76,10.31,10.6,424.0,20803
2019-05-14,10.85,11.024,10.71,10.99,439.6,11643
2019-05-15,10.9,11.15,10.82,11.0,440.0,3508
2019-05-16,11.1,11.3,10.3,11.02,440.8,8643
2019-05-17,10.84,11.09,10.735,11.01,440.4,4728
2019-05-20,11.02,11.03,10.737,11.0,440.0,2230
2019-05-21,11.0,11.309,10.68,10.68,427.2,2235
2019-05-22,10.83,11.05,10.63,11.03,441.2,4073
2019-05-23,10.51,11.63,10.141,11.31,452.4,4973
2019-05-24,11.19,11.55,10.72,10.95,438.0,3080
2019-05-28,11.0,11.0,10.9,10.94,437.6,1880
2019-05-29,10.97,11.3,10.92,11.23,449.2,5535
2019-05-30,11.3,11.3,11.0,11.03,441.2,820
2019-05-31,11.03,11.03,10.95,11.0,440.0,15250
2019-06-03,11.0,11.085,10.7,11.0,440.0,1625
2019-06-04,11.79,12.75,11.2,11.22,448.8,8470
2019-06-05,11.13,11.216,10.0,10.07,402.8,2938
2019-06-06,10.19,10.465,9.94,10.0,400.0,2375
2019-06-07,10.0,11.54,9.99,11.5,460.0,4405
2019-06-10,11.52,11.78,11.15,11.4,456.0,2093
2019-06-11,11.46,11.552,10.511,10.92,436.8,2523
2019-06-12,10.74,11.1,10.74,10.88,435.2,3020
2019-06-13,10.9,11.0,10.626,10.72,428.8,1260
2019-06-14,10.64,10.74,10.02,10.66,426.4,1288
2019-06-17,10.77,11.04,10.646,10.95,438.0,405
2019-06-18,10.94,11.0,10.76,10.89,435.6,535
2019-06-19,10.88,11.0,10.6,10.74,429.6,458
2019-06-20,10.84,10.85,10.61,10.61,424.4,705
2019-06-21,10.66,10.841,10.5,10.52,420.8,418
2019-06-24,10.89,10.89,10.5,10.6,424.0,1800
2019-06-25,10.59,10.59,10.4,10.4,416.0,145
2019-06-26,10.45,10.768,10.45,10.5,420.0,278
2019-06-27,10.503,10.99,10.503,10.75,430.0,473
2019-06-28,10.72,11.3,10.67,11.3,452.0,5633
2019-07-01,11.45,11.45,10.9,11.2,448.0,3083
2019-07-02,11.01,11.3,11.01,11.19,447.6,1085
2019-07-03,11.24,11.24,10.81,11.0,440.0,4438
2019-07-05,10.87,11.0,10.8,10.82,432.8,523
2019-07-08,10.9,10.9,10.6,10.85,434.0,393
2019-07-09,10.85,10.85,10.35,10.77,430.8,643
2019-07-10,10.95,10.95,10.6,10.69,427.6,283
2019-07-11,10.69,10.756,10.44,10.44,417.6,325
2019-07-12,10.56,10.6,10.43,10.43,417.2,293
2019-07-15,10.4,10.9,10.4,10.72,428.8,1038
2019-07-16,10.83,10.83,10.51,10.728,429.12,108
2019-07-17,10.73,10.99,10.51,10.99,439.6,548
2019-07-18,10.99,11.0,10.53,11.0,440.0,898
2019-07-19,10.99,10.99,10.67,10.85,434.0,133
2019-07-22,10.72,10.968,10.631,10.82,432.8,148
2019-07-23,10.68,10.8,10.68,10.8,432.0,363
2019-07-24,10.77,10.778,10.57,10.68,427.2,220
2019-07-25,10.69,10.799,10.68,10.68,427.2,265
2019-07-26,10.74,10.74,10.55,10.62,424.8,228
2019-07-29,10.53,10.737,10.53,10.56,422.4,38
2019-07-30,10.52,10.7,10.52,10.7,428.0,1013
2019-07-31,10.593,10.79,10.53,10.72,428.8,410
2019-08-01,10.72,10.84,10.72,10.84,433.6,650
2019-08-02,10.57,10.67,10.5,10.55,422.0,248
2019-08-05,10.41,10.444,10.05,10.15,406.0,290
2019-08-06,10.13,10.13,9.2,9.99,399.6,1265
2019-08-07,9.732,10.05,9.65,10.05,402.0,548
2019-08-08,9.96,10.04,9.45,10.0,400.0,2503
2019-08-09,9.823,10.065,9.7,9.94,397.6,795
2019-08-12,9.71,9.94,9.71,9.94,397.6,775
2019-08-13,9.8,9.875,9.6,9.74,389.6,520
2019-08-14,9.61,9.61,8.956,9.26,370.4,1790
